,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_refined,composite_regime_conditioned,taa_10m_sma,cash::BIL
2020-04-24,0.05248212854152545,0.0403698813317509,0.02954817386545835,0.18,0.09759981626126531,0.6000000000000001
2020-05-01,0.05248212854152545,0.0403698813317509,0.02954817386545835,0.18,0.09759981626126531,0.6000000000000001
2020-05-08,0.05248212854152545,0.0403698813317509,0.02954817386545835,0.18,0.09759981626126531,0.6000000000000001
2020-05-15,0.05248212854152545,0.0403698813317509,0.02954817386545835,0.18,0.09759981626126531,0.6000000000000001
2020-05-22,0.05248212854152545,0.0403698813317509,0.02954817386545835,0.18,0.09759981626126531,0.6000000000000001
2020-05-29,0.060249847270067526,0.03581736416487684,0.030494010252188425,0.18000000000000002,0.09343877831286723,0.5999999999999999
2020-06-05,0.060249847270067526,0.03581736416487684,0.030494010252188425,0.18000000000000002,0.09343877831286723,0.5999999999999999
2020-06-12,0.060249847270067526,0.03581736416487684,0.030494010252188425,0.18000000000000002,0.09343877831286723,0.5999999999999999
2020-06-19,0.060249847270067526,0.03581736416487684,0.030494010252188425,0.18000000000000002,0.09343877831286723,0.5999999999999999
2020-06-26,0.06511373365580478,0.033183334956292145,0.031236727465613234,0.18000000000000002,0.09046620392228988,0.6
2020-07-03,0.06511373365580478,0.033183334956292145,0.031236727465613234,0.18000000000000002,0.09046620392228988,0.6
2020-07-10,0.06511373365580478,0.033183334956292145,0.031236727465613234,0.18000000000000002,0.09046620392228988,0.6
2020-07-17,0.06511373365580478,0.033183334956292145,0.031236727465613234,0.18000000000000002,0.09046620392228988,0.6
2020-07-24,0.06511373365580478,0.033183334956292145,0.031236727465613234,0.18000000000000002,0.09046620392228988,0.6
2020-07-31,0.2019301079010432,0.07652741285876022,0.07708330966842408,0.4356,0.17968138046225757,0.029177789109514962
2020-08-07,0.2019301079010432,0.07652741285876022,0.07708330966842408,0.4356,0.17968138046225757,0.029177789109514962
2020-08-14,0.2019301079010432,0.07652741285876022,0.07708330966842408,0.4356,0.17968138046225757,0.029177789109514962
2020-08-21,0.2019301079010432,0.07652741285876022,0.07708330966842408,0.4356,0.17968138046225757,0.029177789109514962
2020-08-28,0.18022622065842778,0.07792170587180414,0.08752472552921017,0.4194,0.17422477754520677,0.06070257039535121
2020-09-04,0.18022622065842778,0.07792170587180414,0.08752472552921017,0.4194,0.17422477754520677,0.06070257039535121
2020-09-11,0.18022622065842778,0.07792170587180414,0.08752472552921017,0.4194,0.17422477754520677,0.06070257039535121
2020-09-18,0.18022622065842778,0.07792170587180414,0.08752472552921017,0.4194,0.17422477754520677,0.06070257039535121
2020-09-25,0.1832013500566859,0.0809662479328107,0.08873916824041242,0.42640304861222883,0.1768201431918183,0.04387004196604394
2020-10-02,0.1832013500566859,0.0809662479328107,0.08873916824041242,0.42640304861222883,0.1768201431918183,0.04387004196604394
2020-10-09,0.1832013500566859,0.0809662479328107,0.08873916824041242,0.42640304861222883,0.1768201431918183,0.04387004196604394
2020-10-16,0.1832013500566859,0.0809662479328107,0.08873916824041242,0.42640304861222883,0.1768201431918183,0.04387004196604394
2020-10-23,0.1832013500566859,0.0809662479328107,0.08873916824041242,0.42640304861222883,0.1768201431918183,0.04387004196604394
2020-10-30,0.17940769816140645,0.081745190773044,0.08838446720995399,0.4260967325129407,0.1805021184881317,0.04386379285452313
2020-11-06,0.17940769816140645,0.081745190773044,0.08838446720995399,0.4260967325129407,0.1805021184881317,0.04386379285452313
2020-11-13,0.17940769816140645,0.081745190773044,0.08838446720995399,0.4260967325129407,0.1805021184881317,0.04386379285452313
2020-11-20,0.17940769816140645,0.081745190773044,0.08838446720995399,0.4260967325129407,0.1805021184881317,0.04386379285452313
2020-11-27,0.1641045000482285,0.07821215237953752,0.07073648160713437,0.41940000000000005,0.20713250576583558,0.06041436019926394
2020-12-04,0.1641045000482285,0.07821215237953752,0.07073648160713437,0.41940000000000005,0.20713250576583558,0.06041436019926394
2020-12-11,0.1641045000482285,0.07821215237953752,0.07073648160713437,0.41940000000000005,0.20713250576583558,0.06041436019926394
2020-12-18,0.1641045000482285,0.07821215237953752,0.07073648160713437,0.41940000000000005,0.20713250576583558,0.06041436019926394
2020-12-25,0.16581411259079865,0.07823274878490344,0.07125494714768418,0.41940000000000005,0.2048749305813746,0.060423260895239084
2021-01-01,0.16581411259079865,0.07823274878490344,0.07125494714768418,0.41940000000000005,0.2048749305813746,0.060423260895239084
2021-01-08,0.16581411259079865,0.07823274878490344,0.07125494714768418,0.41940000000000005,0.2048749305813746,0.060423260895239084
2021-01-15,0.16581411259079865,0.07823274878490344,0.07125494714768418,0.41940000000000005,0.2048749305813746,0.060423260895239084
2021-01-22,0.16581411259079865,0.07823274878490344,0.07125494714768418,0.41940000000000005,0.2048749305813746,0.060423260895239084
2021-01-29,0.1739723018483585,0.07962171664416998,0.07462978537825066,0.4233856407501863,0.2112734860390964,0.03711706933993808
2021-02-05,0.1739723018483585,0.07962171664416998,0.07462978537825066,0.4233856407501863,0.2112734860390964,0.03711706933993808
2021-02-12,0.1739723018483585,0.07962171664416998,0.07462978537825066,0.4233856407501863,0.2112734860390964,0.03711706933993808
2021-02-19,0.1739723018483585,0.07962171664416998,0.07462978537825066,0.4233856407501863,0.2112734860390964,0.03711706933993808
2021-02-26,0.17694049435127784,0.07921644874778794,0.0754132197059528,0.420654663708359,0.21299506519672945,0.034780108289892864
2021-03-05,0.17694049435127784,0.07921644874778794,0.0754132197059528,0.420654663708359,0.21299506519672945,0.034780108289892864
2021-03-12,0.17694049435127784,0.07921644874778794,0.0754132197059528,0.420654663708359,0.21299506519672945,0.034780108289892864
2021-03-19,0.17694049435127784,0.07921644874778794,0.0754132197059528,0.420654663708359,0.21299506519672945,0.034780108289892864
2021-03-26,0.18561928265065927,0.07832069572357726,0.0742003242193796,0.44999999999999996,0.21185969740638394,0.0
2021-04-02,0.18561928265065927,0.07832069572357726,0.0742003242193796,0.44999999999999996,0.21185969740638394,0.0
2021-04-09,0.18561928265065927,0.07832069572357726,0.0742003242193796,0.44999999999999996,0.21185969740638394,0.0
2021-04-16,0.18561928265065927,0.07832069572357726,0.0742003242193796,0.44999999999999996,0.21185969740638394,0.0
2021-04-23,0.18561928265065927,0.07832069572357726,0.0742003242193796,0.44999999999999996,0.21185969740638394,0.0
2021-04-30,0.18472200271946615,0.07833908373313096,0.07460814947091507,0.45,0.21233076407648777,0.0
2021-05-07,0.18472200271946615,0.07833908373313096,0.07460814947091507,0.45,0.21233076407648777,0.0
2021-05-14,0.18472200271946615,0.07833908373313096,0.07460814947091507,0.45,0.21233076407648777,0.0
2021-05-21,0.18472200271946615,0.07833908373313096,0.07460814947091507,0.45,0.21233076407648777,0.0
2021-05-28,0.18675332525231436,0.08008888194558927,0.08054944059306166,0.4340690695966618,0.218539282612373,0.0
2021-06-04,0.18675332525231436,0.08008888194558927,0.08054944059306166,0.4340690695966618,0.218539282612373,0.0
2021-06-11,0.18675332525231436,0.08008888194558927,0.08054944059306166,0.4340690695966618,0.218539282612373,0.0
2021-06-18,0.18675332525231436,0.08008888194558927,0.08054944059306166,0.4340690695966618,0.218539282612373,0.0
2021-06-25,0.20201504278573224,0.08047164909974262,0.08154280490037343,0.4132008630085333,0.22276964020561835,0.0
2021-07-02,0.20201504278573224,0.08047164909974262,0.08154280490037343,0.4132008630085333,0.22276964020561835,0.0
2021-07-09,0.20201504278573224,0.08047164909974262,0.08154280490037343,0.4132008630085333,0.22276964020561835,0.0
2021-07-16,0.20201504278573224,0.08047164909974262,0.08154280490037343,0.4132008630085333,0.22276964020561835,0.0
2021-07-23,0.20201504278573224,0.08047164909974262,0.08154280490037343,0.4132008630085333,0.22276964020561835,0.0
2021-07-30,0.20191430897684845,0.08013421353576655,0.08066914205159897,0.41314621587433803,0.22413611956144805,0.0
2021-08-06,0.20191430897684845,0.08013421353576655,0.08066914205159897,0.41314621587433803,0.22413611956144805,0.0
2021-08-13,0.20191430897684845,0.08013421353576655,0.08066914205159897,0.41314621587433803,0.22413611956144805,0.0
2021-08-20,0.20191430897684845,0.08013421353576655,0.08066914205159897,0.41314621587433803,0.22413611956144805,0.0
2021-08-27,0.21225872613111973,0.08490754266879383,0.07508512813772604,0.41283748955885385,0.21491111350350656,0.0
2021-09-03,0.21225872613111973,0.08490754266879383,0.07508512813772604,0.41283748955885385,0.21491111350350656,0.0
2021-09-10,0.21225872613111973,0.08490754266879383,0.07508512813772604,0.41283748955885385,0.21491111350350656,0.0
2021-09-17,0.21225872613111973,0.08490754266879383,0.07508512813772604,0.41283748955885385,0.21491111350350656,0.0
2021-09-24,0.2108526017321476,0.0798213123751135,0.07417724273508308,0.4097845414028245,0.2253643017548313,0.0
2021-10-01,0.2108526017321476,0.0798213123751135,0.07417724273508308,0.4097845414028245,0.2253643017548313,0.0
2021-10-08,0.2108526017321476,0.0798213123751135,0.07417724273508308,0.4097845414028245,0.2253643017548313,0.0
2021-10-15,0.2108526017321476,0.0798213123751135,0.07417724273508308,0.4097845414028245,0.2253643017548313,0.0
2021-10-22,0.2108526017321476,0.0798213123751135,0.07417724273508308,0.4097845414028245,0.2253643017548313,0.0
2021-10-29,0.2153819658107848,0.08287821986025905,0.09111316375719694,0.4186488636522966,0.1919777869194624,2.220446049250313e-16
2021-11-05,0.2153819658107848,0.08287821986025905,0.09111316375719694,0.4186488636522966,0.1919777869194624,2.220446049250313e-16
2021-11-12,0.2153819658107848,0.08287821986025905,0.09111316375719694,0.4186488636522966,0.1919777869194624,2.220446049250313e-16
2021-11-19,0.2153819658107848,0.08287821986025905,0.09111316375719694,0.4186488636522966,0.1919777869194624,2.220446049250313e-16
2021-11-26,0.2107135094217431,0.07923411249282412,0.08606424368131287,0.43118931819137807,0.19279881621274197,0.0
2021-12-03,0.2107135094217431,0.07923411249282412,0.08606424368131287,0.43118931819137807,0.19279881621274197,0.0
2021-12-10,0.2107135094217431,0.07923411249282412,0.08606424368131287,0.43118931819137807,0.19279881621274197,0.0
2021-12-17,0.2107135094217431,0.07923411249282412,0.08606424368131287,0.43118931819137807,0.19279881621274197,0.0
2021-12-24,0.2107135094217431,0.07923411249282412,0.08606424368131287,0.43118931819137807,0.19279881621274197,0.0
2021-12-31,0.21140200535876877,0.07488470357726348,0.08229970315501219,0.40585698966673417,0.18725263650082802,0.03830396174139339
2022-01-07,0.21140200535876877,0.07488470357726348,0.08229970315501219,0.40585698966673417,0.18725263650082802,0.03830396174139339
2022-01-14,0.21140200535876877,0.07488470357726348,0.08229970315501219,0.40585698966673417,0.18725263650082802,0.03830396174139339
2022-01-21,0.21140200535876877,0.07488470357726348,0.08229970315501219,0.40585698966673417,0.18725263650082802,0.03830396174139339
2022-01-28,0.1743894697993167,0.06227512757872156,0.06790948856208709,0.35783605228087606,0.16359423694045788,0.17399562483854059
2022-02-04,0.1743894697993167,0.06227512757872156,0.06790948856208709,0.35783605228087606,0.16359423694045788,0.17399562483854059
2022-02-11,0.1743894697993167,0.06227512757872156,0.06790948856208709,0.35783605228087606,0.16359423694045788,0.17399562483854059
2022-02-18,0.1743894697993167,0.06227512757872156,0.06790948856208709,0.35783605228087606,0.16359423694045788,0.17399562483854059
2022-02-25,0.16735539523470133,0.05967916413346339,0.06536154837372286,0.35194236720749367,0.15566152505061887,0.19999999999999996
2022-03-04,0.16735539523470133,0.05967916413346339,0.06536154837372286,0.35194236720749367,0.15566152505061887,0.19999999999999996
2022-03-11,0.16735539523470133,0.05967916413346339,0.06536154837372286,0.35194236720749367,0.15566152505061887,0.19999999999999996
2022-03-18,0.16735539523470133,0.05967916413346339,0.06536154837372286,0.35194236720749367,0.15566152505061887,0.19999999999999996
2022-03-25,0.08118973139893534,0.02906756419638208,0.03298864353838054,0.17758271016224805,0.07917135070405394,0.6000000000000001
2022-04-01,0.08118973139893534,0.02906756419638208,0.03298864353838054,0.17758271016224805,0.07917135070405394,0.6000000000000001
2022-04-08,0.08118973139893534,0.02906756419638208,0.03298864353838054,0.17758271016224805,0.07917135070405394,0.6000000000000001
2022-04-15,0.08118973139893534,0.02906756419638208,0.03298864353838054,0.17758271016224805,0.07917135070405394,0.6000000000000001
2022-04-22,0.08118973139893534,0.02906756419638208,0.03298864353838054,0.17758271016224805,0.07917135070405394,0.6000000000000001
2022-04-29,0.07966054007992458,0.028629842749480862,0.03319244744859512,0.1785496260973489,0.07996754362465061,0.5999999999999999
2022-05-06,0.07966054007992458,0.028629842749480862,0.03319244744859512,0.1785496260973489,0.07996754362465061,0.5999999999999999
2022-05-13,0.07966054007992458,0.028629842749480862,0.03319244744859512,0.1785496260973489,0.07996754362465061,0.5999999999999999
2022-05-20,0.07966054007992458,0.028629842749480862,0.03319244744859512,0.1785496260973489,0.07996754362465061,0.5999999999999999
2022-05-27,0.07812851712989205,0.028634128250455793,0.033652394134952315,0.17912977565840935,0.08045518482629055,0.6
2022-06-03,0.07812851712989205,0.028634128250455793,0.033652394134952315,0.17912977565840935,0.08045518482629055,0.6
2022-06-10,0.07812851712989205,0.028634128250455793,0.033652394134952315,0.17912977565840935,0.08045518482629055,0.6
2022-06-17,0.07812851712989205,0.028634128250455793,0.033652394134952315,0.17912977565840935,0.08045518482629055,0.6
2022-06-24,0.07653268286342847,0.028942577364855473,0.03450734032182983,0.17947786539504562,0.08053953405484067,0.5999999999999999
2022-07-01,0.07653268286342847,0.028942577364855473,0.03450734032182983,0.17947786539504562,0.08053953405484067,0.5999999999999999
2022-07-08,0.07653268286342847,0.028942577364855473,0.03450734032182983,0.17947786539504562,0.08053953405484067,0.5999999999999999
2022-07-15,0.07653268286342847,0.028942577364855473,0.03450734032182983,0.17947786539504562,0.08053953405484067,0.5999999999999999
2022-07-22,0.07653268286342847,0.028942577364855473,0.03450734032182983,0.17947786539504562,0.08053953405484067,0.5999999999999999
2022-07-29,0.07670113365058312,0.029348668500655564,0.03530109717108174,0.1796867192370274,0.07896238144065225,0.5999999999999999
2022-08-05,0.07670113365058312,0.029348668500655564,0.03530109717108174,0.1796867192370274,0.07896238144065225,0.5999999999999999
2022-08-12,0.07670113365058312,0.029348668500655564,0.03530109717108174,0.1796867192370274,0.07896238144065225,0.5999999999999999
2022-08-19,0.07670113365058312,0.029348668500655564,0.03530109717108174,0.1796867192370274,0.07896238144065225,0.5999999999999999
2022-08-26,0.0775800293611812,0.02965151154637019,0.03604477006655162,0.17981203154221645,0.07691165748368056,0.6
2022-09-02,0.0775800293611812,0.02965151154637019,0.03604477006655162,0.17981203154221645,0.07691165748368056,0.6
2022-09-09,0.0775800293611812,0.02965151154637019,0.03604477006655162,0.17981203154221645,0.07691165748368056,0.6
2022-09-16,0.0775800293611812,0.02965151154637019,0.03604477006655162,0.17981203154221645,0.07691165748368056,0.6
2022-09-23,0.0775800293611812,0.02965151154637019,0.03604477006655162,0.17981203154221645,0.07691165748368056,0.6
2022-09-30,0.07850402376908155,0.029458858907640047,0.03669663785037987,0.17988721892532988,0.07545326054756869,0.6
2022-10-07,0.07850402376908155,0.029458858907640047,0.03669663785037987,0.17988721892532988,0.07545326054756869,0.6
2022-10-14,0.07850402376908155,0.029458858907640047,0.03669663785037987,0.17988721892532988,0.07545326054756869,0.6
2022-10-21,0.07850402376908155,0.029458858907640047,0.03669663785037987,0.17988721892532988,0.07545326054756869,0.6
2022-10-28,0.07933356758450852,0.029270459901779084,0.03703787756742132,0.17993233135519793,0.07442576359109318,0.6
2022-11-04,0.07933356758450852,0.029270459901779084,0.03703787756742132,0.17993233135519793,0.07442576359109318,0.6
