,dual_momentum_topn,cta_trend_long_only,composite_selective_concentrated,composite_regime_conditioned,taa_10m_sma,cash::BIL
2022-01-14,0.15528290943110865,0.065016626788052,0.16079848812075845,0.37346165532067044,0.09544032033941048,0.1499999999999999
2022-01-21,0.15528290943110865,0.065016626788052,0.16079848812075845,0.37346165532067044,0.09544032033941048,0.1499999999999999
2022-01-28,0.1504482411498557,0.05991915376320167,0.15023837310259883,0.35489599359284923,0.08449823839149462,0.19999999999999996
2022-02-04,0.1504482411498557,0.05991915376320167,0.15023837310259883,0.35489599359284923,0.08449823839149462,0.19999999999999996
2022-02-11,0.1504482411498557,0.05991915376320167,0.15023837310259883,0.35489599359284923,0.08449823839149462,0.19999999999999996
2022-02-18,0.1504482411498557,0.05991915376320167,0.15023837310259883,0.35489599359284923,0.08449823839149462,0.19999999999999996
2022-02-25,0.15383737101568762,0.05914219014295361,0.1511825661452233,0.3569375961557095,0.07890027654042604,0.19999999999999984
2022-03-04,0.15383737101568762,0.05914219014295361,0.1511825661452233,0.3569375961557095,0.07890027654042604,0.19999999999999984
2022-03-11,0.15383737101568762,0.05914219014295361,0.1511825661452233,0.3569375961557095,0.07890027654042604,0.19999999999999984
2022-03-18,0.15383737101568762,0.05914219014295361,0.1511825661452233,0.3569375961557095,0.07890027654042604,0.19999999999999984
2022-03-25,0.07708274818833204,0.029200291962534188,0.0752747545307485,0.17908127884671285,0.03936092647167247,0.6
2022-04-01,0.07708274818833204,0.029200291962534188,0.0752747545307485,0.17908127884671285,0.03936092647167247,0.6
2022-04-08,0.07708274818833204,0.029200291962534188,0.0752747545307485,0.17908127884671285,0.03936092647167247,0.6
2022-04-15,0.07708274818833204,0.029200291962534188,0.0752747545307485,0.17908127884671285,0.03936092647167247,0.6
2022-04-22,0.07708274818833204,0.029200291962534188,0.0752747545307485,0.17908127884671285,0.03936092647167247,0.6
2022-04-29,0.07706380583319457,0.0289692540431857,0.07524565823933416,0.17944876730802772,0.03927251457625791,0.5999999999999999
2022-05-06,0.07706380583319457,0.0289692540431857,0.07524565823933416,0.17944876730802772,0.03927251457625791,0.5999999999999999
2022-05-13,0.07706380583319457,0.0289692540431857,0.07524565823933416,0.17944876730802772,0.03927251457625791,0.5999999999999999
2022-05-20,0.07706380583319457,0.0289692540431857,0.07524565823933416,0.17944876730802772,0.03927251457625791,0.5999999999999999
2022-05-27,0.07630550589814594,0.029086044372007975,0.0755863604940924,0.17966926038481662,0.039352828850937105,0.6
2022-06-03,0.07630550589814594,0.029086044372007975,0.0755863604940924,0.17966926038481662,0.039352828850937105,0.6
2022-06-10,0.07630550589814594,0.029086044372007975,0.0755863604940924,0.17966926038481662,0.039352828850937105,0.6
2022-06-17,0.07630550589814594,0.029086044372007975,0.0755863604940924,0.17966926038481662,0.039352828850937105,0.6
2022-06-24,0.07510016546854795,0.02940542505850315,0.0760464680141204,0.17980155623089,0.039646385227938556,0.5999999999999999
2022-07-01,0.07510016546854795,0.02940542505850315,0.0760464680141204,0.17980155623089,0.039646385227938556,0.5999999999999999
2022-07-08,0.07510016546854795,0.02940542505850315,0.0760464680141204,0.17980155623089,0.039646385227938556,0.5999999999999999
2022-07-15,0.07510016546854795,0.02940542505850315,0.0760464680141204,0.17980155623089,0.039646385227938556,0.5999999999999999
2022-07-22,0.07510016546854795,0.02940542505850315,0.0760464680141204,0.17980155623089,0.039646385227938556,0.5999999999999999
2022-07-29,0.07483229203917936,0.029593203392267856,0.07685892194290159,0.17988093373853398,0.03883464888711719,0.6000000000000001
2022-08-05,0.07483229203917936,0.029593203392267856,0.07685892194290159,0.17988093373853398,0.03883464888711719,0.6000000000000001
2022-08-12,0.07483229203917936,0.029593203392267856,0.07685892194290159,0.17988093373853398,0.03883464888711719,0.6000000000000001
2022-08-19,0.07483229203917936,0.029593203392267856,0.07685892194290159,0.17988093373853398,0.03883464888711719,0.6000000000000001
2022-08-26,0.07508215010731274,0.02964341116797302,0.07761091503327795,0.1799285602431204,0.03773496344831591,0.6000000000000001
2022-09-02,0.07508215010731274,0.02964341116797302,0.07761091503327795,0.1799285602431204,0.03773496344831591,0.6000000000000001
2022-09-09,0.07508215010731274,0.02964341116797302,0.07761091503327795,0.1799285602431204,0.03773496344831591,0.6000000000000001
2022-09-16,0.07508215010731274,0.02964341116797302,0.07761091503327795,0.1799285602431204,0.03773496344831591,0.6000000000000001
2022-09-23,0.07508215010731274,0.02964341116797302,0.07761091503327795,0.1799285602431204,0.03773496344831591,0.6000000000000001
2022-09-30,0.07560025662811708,0.029319100228184347,0.07812340945478478,0.17995713614587225,0.037000097543041614,0.5999999999999999
2022-10-07,0.07560025662811708,0.029319100228184347,0.07812340945478478,0.17995713614587225,0.037000097543041614,0.5999999999999999
2022-10-14,0.07560025662811708,0.029319100228184347,0.07812340945478478,0.17995713614587225,0.037000097543041614,0.5999999999999999
2022-10-21,0.07560025662811708,0.029319100228184347,0.07812340945478478,0.17995713614587225,0.037000097543041614,0.5999999999999999
2022-10-28,0.07615486630526175,0.02906148477307953,0.07828830958996753,0.17997428168752336,0.03652105764416789,0.5999999999999999
2022-11-04,0.07615486630526175,0.02906148477307953,0.07828830958996753,0.17997428168752336,0.03652105764416789,0.5999999999999999
2022-11-11,0.07615486630526175,0.02906148477307953,0.07828830958996753,0.17997428168752336,0.03652105764416789,0.5999999999999999
2022-11-18,0.07615486630526175,0.02906148477307953,0.07828830958996753,0.17997428168752336,0.03652105764416789,0.5999999999999999
2022-11-25,0.0766111911490838,0.028934482551505148,0.07815770644298542,0.17998456901251403,0.03631205084391165,0.6
2022-12-02,0.0766111911490838,0.028934482551505148,0.07815770644298542,0.17998456901251403,0.03631205084391165,0.6
2022-12-09,0.0766111911490838,0.028934482551505148,0.07815770644298542,0.17998456901251403,0.03631205084391165,0.6
2022-12-16,0.0766111911490838,0.028934482551505148,0.07815770644298542,0.17998456901251403,0.03631205084391165,0.6
2022-12-23,0.0766111911490838,0.028934482551505148,0.07815770644298542,0.17998456901251403,0.03631205084391165,0.6
2022-12-30,0.15380392180436428,0.05767208637569057,0.15623344367012043,0.35998148281501685,0.07230906533480796,0.19999999999999996
2023-01-06,0.15380392180436428,0.05767208637569057,0.15623344367012043,0.35998148281501685,0.07230906533480796,0.19999999999999996
2023-01-13,0.15380392180436428,0.05767208637569057,0.15623344367012043,0.35998148281501685,0.07230906533480796,0.19999999999999996
2023-01-20,0.15380392180436428,0.05767208637569057,0.15623344367012043,0.35998148281501685,0.07230906533480796,0.19999999999999996
2023-01-27,0.20469265661766908,0.059995922641761575,0.1931104527936989,0.39784502110592174,0.06435594684094878,0.07999999999999996
2023-02-03,0.20469265661766908,0.059995922641761575,0.1931104527936989,0.39784502110592174,0.06435594684094878,0.07999999999999996
2023-02-10,0.20469265661766908,0.059995922641761575,0.1931104527936989,0.39784502110592174,0.06435594684094878,0.07999999999999996
2023-02-17,0.20469265661766908,0.059995922641761575,0.1931104527936989,0.39784502110592174,0.06435594684094878,0.07999999999999996
2023-02-24,0.1821065408367923,0.0515061365783879,0.16638219605371254,0.34579851408683626,0.05420661244427105,0.19999999999999996
2023-03-03,0.1821065408367923,0.0515061365783879,0.16638219605371254,0.34579851408683626,0.05420661244427105,0.19999999999999996
2023-03-10,0.1821065408367923,0.0515061365783879,0.16638219605371254,0.34579851408683626,0.05420661244427105,0.19999999999999996
2023-03-17,0.1821065408367923,0.0515061365783879,0.16638219605371254,0.34579851408683626,0.05420661244427105,0.19999999999999996
2023-03-24,0.1821065408367923,0.0515061365783879,0.16638219605371254,0.34579851408683626,0.05420661244427105,0.19999999999999996
2023-03-31,0.20361958942412883,0.06018143006129892,0.26580272668966565,0.33153604596072395,0.0588602078641828,0.07999999999999985
2023-04-07,0.20361958942412883,0.06018143006129892,0.26580272668966565,0.33153604596072395,0.0588602078641828,0.07999999999999985
2023-04-14,0.20361958942412883,0.06018143006129892,0.26580272668966565,0.33153604596072395,0.0588602078641828,0.07999999999999985
2023-04-21,0.20361958942412883,0.06018143006129892,0.26580272668966565,0.33153604596072395,0.0588602078641828,0.07999999999999985
2023-04-28,0.18423079709238938,0.05488723409879685,0.2535632967413244,0.3019299533055037,0.0553887187619857,0.1499999999999999
2023-05-05,0.18423079709238938,0.05488723409879685,0.2535632967413244,0.3019299533055037,0.0553887187619857,0.1499999999999999
2023-05-12,0.18423079709238938,0.05488723409879685,0.2535632967413244,0.3019299533055037,0.0553887187619857,0.1499999999999999
2023-05-19,0.18423079709238938,0.05488723409879685,0.2535632967413244,0.3019299533055037,0.0553887187619857,0.1499999999999999
2023-05-26,0.21719617221722404,0.06519592000740843,0.32592297608354015,0.30887095842447837,0.06281397326734912,0.019999999999999796
2023-06-02,0.21719617221722404,0.06519592000740843,0.32592297608354015,0.30887095842447837,0.06281397326734912,0.019999999999999796
2023-06-09,0.21719617221722404,0.06519592000740843,0.32592297608354015,0.30887095842447837,0.06281397326734912,0.019999999999999796
2023-06-16,0.21719617221722404,0.06519592000740843,0.32592297608354015,0.30887095842447837,0.06281397326734912,0.019999999999999796
2023-06-23,0.21719617221722404,0.06519592000740843,0.32592297608354015,0.30887095842447837,0.06281397326734912,0.019999999999999796
2023-06-30,0.22041805379966825,0.06623915217323172,0.34030096189167114,0.3083660959392079,0.06467573619622115,0.0
2023-07-07,0.22041805379966825,0.06623915217323172,0.34030096189167114,0.3083660959392079,0.06467573619622115,0.0
2023-07-14,0.22041805379966825,0.06623915217323172,0.34030096189167114,0.3083660959392079,0.06467573619622115,0.0
2023-07-21,0.22041805379966825,0.06623915217323172,0.34030096189167114,0.3083660959392079,0.06467573619622115,0.0
2023-07-28,0.2201257946762157,0.06614053329133689,0.3496284641749941,0.29889379961335305,0.06521140824410034,0.0
2023-08-04,0.2201257946762157,0.06614053329133689,0.3496284641749941,0.29889379961335305,0.06521140824410034,0.0
2023-08-11,0.2201257946762157,0.06614053329133689,0.3496284641749941,0.29889379961335305,0.06521140824410034,0.0
2023-08-18,0.2201257946762157,0.06614053329133689,0.3496284641749941,0.29889379961335305,0.06521140824410034,0.0
2023-08-25,0.21855211051938866,0.06445902393127027,0.35638628368947534,0.2835010818513955,0.06333809691665405,0.013763403091816229
2023-09-01,0.21855211051938866,0.06445902393127027,0.35638628368947534,0.2835010818513955,0.06333809691665405,0.013763403091816229
2023-09-08,0.21855211051938866,0.06445902393127027,0.35638628368947534,0.2835010818513955,0.06333809691665405,0.013763403091816229
2023-09-15,0.21855211051938866,0.06445902393127027,0.35638628368947534,0.2835010818513955,0.06333809691665405,0.013763403091816229
2023-09-22,0.21855211051938866,0.06445902393127027,0.35638628368947534,0.2835010818513955,0.06333809691665405,0.013763403091816229
2023-09-29,0.19630176929354576,0.05844315714231011,0.32012631741340025,0.27084697218435294,0.060271781022367736,0.09401000294402317
2023-10-06,0.19630176929354576,0.05844315714231011,0.32012631741340025,0.27084697218435294,0.060271781022367736,0.09401000294402317
2023-10-13,0.19630176929354576,0.05844315714231011,0.32012631741340025,0.27084697218435294,0.060271781022367736,0.09401000294402317
2023-10-20,0.19630176929354576,0.05844315714231011,0.32012631741340025,0.27084697218435294,0.060271781022367736,0.09401000294402317
2023-10-27,0.17046202689039092,0.05579332392865308,0.2755628033974997,0.21186706310742914,0.08631478267602713,0.19999999999999996
2023-11-03,0.17046202689039092,0.05579332392865308,0.2755628033974997,0.21186706310742914,0.08631478267602713,0.19999999999999996
2023-11-10,0.17046202689039092,0.05579332392865308,0.2755628033974997,0.21186706310742914,0.08631478267602713,0.19999999999999996
2023-11-17,0.17046202689039092,0.05579332392865308,0.2755628033974997,0.21186706310742914,0.08631478267602713,0.19999999999999996
2023-11-24,0.21298426511687407,0.06861215020143208,0.3407049740476574,0.2886136662217057,0.06908494441233076,0.020000000000000018
2023-12-01,0.21298426511687407,0.06861215020143208,0.3407049740476574,0.2886136662217057,0.06908494441233076,0.020000000000000018
2023-12-08,0.21298426511687407,0.06861215020143208,0.3407049740476574,0.2886136662217057,0.06908494441233076,0.020000000000000018
2023-12-15,0.21298426511687407,0.06861215020143208,0.3407049740476574,0.2886136662217057,0.06908494441233076,0.020000000000000018
2023-12-22,0.21298426511687407,0.06861215020143208,0.3407049740476574,0.2886136662217057,0.06908494441233076,0.020000000000000018
2023-12-29,0.21096905249438475,0.08300613685972447,0.34356186432007974,0.18549766665864983,0.15696527966716114,0.02000000000000013
2024-01-05,0.21096905249438475,0.08300613685972447,0.34356186432007974,0.18549766665864983,0.15696527966716114,0.02000000000000013
2024-01-12,0.21096905249438475,0.08300613685972447,0.34356186432007974,0.18549766665864983,0.15696527966716114,0.02000000000000013
2024-01-19,0.21096905249438475,0.08300613685972447,0.34356186432007974,0.18549766665864983,0.15696527966716114,0.02000000000000013
2024-01-26,0.17908742690630128,0.06777654871694967,0.28851770438403684,0.20713911758471937,0.10747920240799286,0.1499999999999999
2024-02-02,0.17908742690630128,0.06777654871694967,0.28851770438403684,0.20713911758471937,0.10747920240799286,0.1499999999999999
2024-02-09,0.17908742690630128,0.06777654871694967,0.28851770438403684,0.20713911758471937,0.10747920240799286,0.1499999999999999
2024-02-16,0.17908742690630128,0.06777654871694967,0.28851770438403684,0.20713911758471937,0.10747920240799286,0.1499999999999999
2024-02-23,0.21753110333448922,0.0771901503456653,0.3318650993033937,0.30322086686859734,0.07019278014785442,0.0
2024-03-01,0.21753110333448922,0.0771901503456653,0.3318650993033937,0.30322086686859734,0.07019278014785442,0.0
2024-03-08,0.21753110333448922,0.0771901503456653,0.3318650993033937,0.30322086686859734,0.07019278014785442,0.0
2024-03-15,0.21753110333448922,0.0771901503456653,0.3318650993033937,0.30322086686859734,0.07019278014785442,0.0
2024-03-22,0.21753110333448922,0.0771901503456653,0.3318650993033937,0.30322086686859734,0.07019278014785442,0.0
2024-03-29,0.21590197341902848,0.0784692759335262,0.328994344075054,0.3055102709211457,0.07112413565124567,0.0
2024-04-05,0.21590197341902848,0.0784692759335262,0.328994344075054,0.3055102709211457,0.07112413565124567,0.0
2024-04-12,0.21590197341902848,0.0784692759335262,0.328994344075054,0.3055102709211457,0.07112413565124567,0.0
2024-04-19,0.21590197341902848,0.0784692759335262,0.328994344075054,0.3055102709211457,0.07112413565124567,0.0
2024-04-26,0.17873633074624581,0.0647834378423263,0.2747428951486554,0.269871555206955,0.06186578105581748,0.15000000000000002
2024-05-03,0.17873633074624581,0.0647834378423263,0.2747428951486554,0.269871555206955,0.06186578105581748,0.15000000000000002
2024-05-10,0.17873633074624581,0.0647834378423263,0.2747428951486554,0.269871555206955,0.06186578105581748,0.15000000000000002
2024-05-17,0.17873633074624581,0.0647834378423263,0.2747428951486554,0.269871555206955,0.06186578105581748,0.15000000000000002
2024-05-24,0.17873633074624581,0.0647834378423263,0.2747428951486554,0.269871555206955,0.06186578105581748,0.15000000000000002
2024-05-31,0.21533248720460654,0.07655896385774,0.3262576711530899,0.31270127386949126,0.06914960391507229,0.0
2024-06-07,0.21533248720460654,0.07655896385774,0.3262576711530899,0.31270127386949126,0.06914960391507229,0.0
2024-06-14,0.21533248720460654,0.07655896385774,0.3262576711530899,0.31270127386949126,0.06914960391507229,0.0
2024-06-21,0.21533248720460654,0.07655896385774,0.3262576711530899,0.31270127386949126,0.06914960391507229,0.0
2024-06-28,0.2170225232644623,0.07679925870808725,0.3183767210672628,0.31881797017206515,0.06898352678812253,0.0
2024-07-05,0.2170225232644623,0.07679925870808725,0.3183767210672628,0.31881797017206515,0.06898352678812253,0.0
2024-07-12,0.2170225232644623,0.07679925870808725,0.3183767210672628,0.31881797017206515,0.06898352678812253,0.0
2024-07-19,0.2170225232644623,0.07679925870808725,0.3183767210672628,0.31881797017206515,0.06898352678812253,0.0
2024-07-26,0.2160407389459487,0.07654698659027935,0.3205971254502565,0.31727555685664327,0.06953959215687225,0.0
2024-08-02,0.2160407389459487,0.07654698659027935,0.3205971254502565,0.31727555685664327,0.06953959215687225,0.0
2024-08-09,0.2160407389459487,0.07654698659027935,0.3205971254502565,0.31727555685664327,0.06953959215687225,0.0
2024-08-16,0.2160407389459487,0.07654698659027935,0.3205971254502565,0.31727555685664327,0.06953959215687225,0.0
2024-08-23,0.2160407389459487,0.07654698659027935,0.3205971254502565,0.31727555685664327,0.06953959215687225,0.0
2024-08-30,0.17850297457477263,0.0617674899522016,0.26430874771809254,0.28610570224942283,0.05931508550551041,0.1499999999999999
2024-09-06,0.17850297457477263,0.0617674899522016,0.26430874771809254,0.28610570224942283,0.05931508550551041,0.1499999999999999
2024-09-13,0.17850297457477263,0.0617674899522016,0.26430874771809254,0.28610570224942283,0.05931508550551041,0.1499999999999999
2024-09-20,0.17850297457477263,0.0617674899522016,0.26430874771809254,0.28610570224942283,0.05931508550551041,0.1499999999999999
2024-09-27,0.1747527461216162,0.05982421268466233,0.2600358561090759,0.29580716976553456,0.059580015319111036,0.1499999999999999
2024-10-04,0.1747527461216162,0.05982421268466233,0.2600358561090759,0.29580716976553456,0.059580015319111036,0.1499999999999999
2024-10-11,0.1747527461216162,0.05982421268466233,0.2600358561090759,0.29580716976553456,0.059580015319111036,0.1499999999999999
2024-10-18,0.1747527461216162,0.05982421268466233,0.2600358561090759,0.29580716976553456,0.059580015319111036,0.1499999999999999
2024-10-25,0.1726570106451829,0.05884183001046134,0.25707869742842854,0.3015671235889398,0.05985533832698741,0.15000000000000002
2024-11-01,0.1726570106451829,0.05884183001046134,0.25707869742842854,0.3015671235889398,0.05985533832698741,0.15000000000000002
2024-11-08,0.1726570106451829,0.05884183001046134,0.25707869742842854,0.3015671235889398,0.05985533832698741,0.15000000000000002
2024-11-15,0.1726570106451829,0.05884183001046134,0.25707869742842854,0.3015671235889398,0.05985533832698741,0.15000000000000002
2024-11-22,0.1726570106451829,0.05884183001046134,0.25707869742842854,0.3015671235889398,0.05985533832698741,0.15000000000000002
2024-11-29,0.1716662860900384,0.057963385851231,0.25154783431863853,0.309256411225022,0.05956608251507009,0.1499999999999999
2024-12-06,0.1716662860900384,0.057963385851231,0.25154783431863853,0.309256411225022,0.05956608251507009,0.1499999999999999
2024-12-13,0.1716662860900384,0.057963385851231,0.25154783431863853,0.309256411225022,0.05956608251507009,0.1499999999999999
2024-12-20,0.1716662860900384,0.057963385851231,0.25154783431863853,0.309256411225022,0.05956608251507009,0.1499999999999999
2024-12-27,0.17160628447521026,0.05783311643199146,0.24690075761943917,0.31409221913868374,0.059567622334675316,0.15000000000000013
2025-01-03,0.17160628447521026,0.05783311643199146,0.24690075761943917,0.31409221913868374,0.059567622334675316,0.15000000000000013
2025-01-10,0.17160628447521026,0.05783311643199146,0.24690075761943917,0.31409221913868374,0.059567622334675316,0.15000000000000013
2025-01-17,0.17160628447521026,0.05783311643199146,0.24690075761943917,0.31409221913868374,0.059567622334675316,0.15000000000000013
2025-01-24,0.17160628447521026,0.05783311643199146,0.24690075761943917,0.31409221913868374,0.059567622334675316,0.15000000000000013
2025-01-31,0.1720446423105789,0.057816738919449245,0.2450329295775332,0.31589978165897314,0.05920590753346549,0.15000000000000013
2025-02-07,0.1720446423105789,0.057816738919449245,0.2450329295775332,0.31589978165897314,0.05920590753346549,0.15000000000000013
2025-02-14,0.1720446423105789,0.057816738919449245,0.2450329295775332,0.31589978165897314,0.05920590753346549,0.15000000000000013
2025-02-21,0.1720446423105789,0.057816738919449245,0.2450329295775332,0.31589978165897314,0.05920590753346549,0.15000000000000013
2025-02-28,0.17024699666381793,0.06318813665883835,0.2456622904407647,0.2730584829472985,0.09784409328928047,0.15000000000000002
2025-03-07,0.17024699666381793,0.06318813665883835,0.2456622904407647,0.2730584829472985,0.09784409328928047,0.15000000000000002
2025-03-14,0.17024699666381793,0.06318813665883835,0.2456622904407647,0.2730584829472985,0.09784409328928047,0.15000000000000002
2025-03-21,0.17024699666381793,0.06318813665883835,0.2456622904407647,0.2730584829472985,0.09784409328928047,0.15000000000000002
2025-03-28,0.07622752123675072,0.027928369875543754,0.11393476762440849,0.14105614790800547,0.04085319335529156,0.6
2025-04-04,0.07622752123675072,0.027928369875543754,0.11393476762440849,0.14105614790800547,0.04085319335529156,0.6
2025-04-11,0.07622752123675072,0.027928369875543754,0.11393476762440849,0.14105614790800547,0.04085319335529156,0.6
2025-04-18,0.07622752123675072,0.027928369875543754,0.11393476762440849,0.14105614790800547,0.04085319335529156,0.6
2025-04-25,0.07289248550042167,0.02680745459335603,0.1131586401301976,0.14936540364640516,0.03777601612961955,0.6
2025-05-02,0.07289248550042167,0.02680745459335603,0.1131586401301976,0.14936540364640516,0.03777601612961955,0.6
2025-05-09,0.07289248550042167,0.02680745459335603,0.1131586401301976,0.14936540364640516,0.03777601612961955,0.6
2025-05-16,0.07289248550042167,0.02680745459335603,0.1131586401301976,0.14936540364640516,0.03777601612961955,0.6
2025-05-23,0.07289248550042167,0.02680745459335603,0.1131586401301976,0.14936540364640516,0.03777601612961955,0.6
2025-05-30,0.07333197179115085,0.025920980284742143,0.11176318414381,0.1529662430588803,0.036017620721416725,0.6
2025-06-06,0.07333197179115085,0.025920980284742143,0.11176318414381,0.1529662430588803,0.036017620721416725,0.6
2025-06-13,0.07333197179115085,0.025920980284742143,0.11176318414381,0.1529662430588803,0.036017620721416725,0.6
2025-06-20,0.07333197179115085,0.025920980284742143,0.11176318414381,0.1529662430588803,0.036017620721416725,0.6
2025-06-27,0.11870831765870288,0.06750373697213304,0.25655271558679127,0.3495077659269491,0.1277274638554239,0.07999999999999985
2025-07-04,0.11870831765870288,0.06750373697213304,0.25655271558679127,0.3495077659269491,0.1277274638554239,0.07999999999999985
2025-07-11,0.11870831765870288,0.06750373697213304,0.25655271558679127,0.3495077659269491,0.1277274638554239,0.07999999999999985
2025-07-18,0.11870831765870288,0.06750373697213304,0.25655271558679127,0.3495077659269491,0.1277274638554239,0.07999999999999985
2025-07-25,0.09877221406555871,0.07338835779948832,0.2777163681175963,0.31725636856291944,0.15286669145443724,0.08000000000000007
2025-08-01,0.09877221406555871,0.07338835779948832,0.2777163681175963,0.31725636856291944,0.15286669145443724,0.08000000000000007
2025-08-08,0.09877221406555871,0.07338835779948832,0.2777163681175963,0.31725636856291944,0.15286669145443724,0.08000000000000007
2025-08-15,0.09877221406555871,0.07338835779948832,0.2777163681175963,0.31725636856291944,0.15286669145443724,0.08000000000000007
2025-08-22,0.09877221406555871,0.07338835779948832,0.2777163681175963,0.31725636856291944,0.15286669145443724,0.08000000000000007
2025-08-29,0.09427064652511233,0.07302696436019068,0.29446125448206495,0.3459990852164317,0.19224204941620038,0.0
2025-09-05,0.09427064652511233,0.07302696436019068,0.29446125448206495,0.3459990852164317,0.19224204941620038,0.0
2025-09-12,0.09427064652511233,0.07302696436019068,0.29446125448206495,0.3459990852164317,0.19224204941620038,0.0
2025-09-19,0.09427064652511233,0.07302696436019068,0.29446125448206495,0.3459990852164317,0.19224204941620038,0.0
2025-09-26,0.0837819231541965,0.07169645965995437,0.3060042830647373,0.29293082967390915,0.16558650444720277,0.07999999999999985
2025-10-03,0.0837819231541965,0.07169645965995437,0.3060042830647373,0.29293082967390915,0.16558650444720277,0.07999999999999985
2025-10-10,0.0837819231541965,0.07169645965995437,0.3060042830647373,0.29293082967390915,0.16558650444720277,0.07999999999999985
2025-10-17,0.0837819231541965,0.07169645965995437,0.3060042830647373,0.29293082967390915,0.16558650444720277,0.07999999999999985
2025-10-24,0.0837819231541965,0.07169645965995437,0.3060042830647373,0.29293082967390915,0.16558650444720277,0.07999999999999985
2025-10-31,0.07341015822424003,0.06325058598115821,0.27448245639283203,0.28036574368573336,0.1584910557160364,0.1499999999999999
2025-11-07,0.07341015822424003,0.06325058598115821,0.27448245639283203,0.28036574368573336,0.1584910557160364,0.1499999999999999
2025-11-14,0.07341015822424003,0.06325058598115821,0.27448245639283203,0.28036574368573336,0.1584910557160364,0.1499999999999999
2025-11-21,0.07341015822424003,0.06325058598115821,0.27448245639283203,0.28036574368573336,0.1584910557160364,0.1499999999999999
2025-11-28,0.07013756806558008,0.06112313644121102,0.27334968178467006,0.28575691391391145,0.1596326997946274,0.1499999999999999
2025-12-05,0.07013756806558008,0.06112313644121102,0.27334968178467006,0.28575691391391145,0.1596326997946274,0.1499999999999999
2025-12-12,0.07013756806558008,0.06112313644121102,0.27334968178467006,0.28575691391391145,0.1596326997946274,0.1499999999999999
2025-12-19,0.07013756806558008,0.06112313644121102,0.27334968178467006,0.28575691391391145,0.1596326997946274,0.1499999999999999
2025-12-26,0.0675651980975862,0.059365120163386374,0.27069179044341546,0.29055161531066037,0.16182627598495164,0.1499999999999999
2026-01-02,0.0675651980975862,0.059365120163386374,0.27069179044341546,0.29055161531066037,0.16182627598495164,0.1499999999999999
2026-01-09,0.0675651980975862,0.059365120163386374,0.27069179044341546,0.29055161531066037,0.16182627598495164,0.1499999999999999
2026-01-16,0.0675651980975862,0.059365120163386374,0.27069179044341546,0.29055161531066037,0.16182627598495164,0.1499999999999999
2026-01-23,0.0675651980975862,0.059365120163386374,0.27069179044341546,0.29055161531066037,0.16182627598495164,0.1499999999999999
2026-01-30,0.06492363757780037,0.05844941001005809,0.26945656544373336,0.2928748114230812,0.164295575545327,0.1499999999999999
2026-02-06,0.06492363757780037,0.05844941001005809,0.26945656544373336,0.2928748114230812,0.164295575545327,0.1499999999999999
2026-02-13,0.06492363757780037,0.05844941001005809,0.26945656544373336,0.2928748114230812,0.164295575545327,0.1499999999999999
2026-02-20,0.06492363757780037,0.05844941001005809,0.26945656544373336,0.2928748114230812,0.164295575545327,0.1499999999999999
2026-02-27,0.061243044677126414,0.05671185331857388,0.2702621172374583,0.2922363750690261,0.1695466096978152,0.15000000000000002
2026-03-06,0.061243044677126414,0.05671185331857388,0.2702621172374583,0.2922363750690261,0.1695466096978152,0.15000000000000002
2026-03-13,0.061243044677126414,0.05671185331857388,0.2702621172374583,0.2922363750690261,0.1695466096978152,0.15000000000000002
2026-03-20,0.061243044677126414,0.05671185331857388,0.2702621172374583,0.2922363750690261,0.1695466096978152,0.15000000000000002
2026-03-27,0.05362672551553206,0.05197948103265387,0.2553901273366072,0.27717159419209897,0.16183207192310795,0.19999999999999996
2026-04-03,0.05362672551553206,0.05197948103265387,0.2553901273366072,0.27717159419209897,0.16183207192310795,0.19999999999999996
2026-04-10,0.05968505886777508,0.06283467285115787,0.3342406811455835,0.29290006463043683,0.17033952250504694,0.07999999999999985
