date,entity_type,entity,fwd_return_4w,fwd_return_8w,fwd_risk_adj_4w,target_etf_forward_top_quantile_4w,target_etf_forward_top_quantile_8w,target_etf_forward_risk_adjusted_top_quantile_4w,target_sleeve_opportunity_top_quantile_4w,fwd_ggg1_return_4w,fwd_prod_return_4w,target_state_quality_good_4w,target_stress_transition_4w,target_ggg1_underperformance_4w
2018-03-30,SLEEVE,composite_recovery_transition,-0.007493723745316097,-0.0023080826105874733,,,,,0.0,,,,,
2018-04-06,SLEEVE,composite_recovery_transition,-0.006742315498481492,-0.005750830311550241,,,,,0.0,,,,,
2018-04-13,SLEEVE,composite_recovery_transition,-0.004386632868310726,0.0031254126773947928,,,,,0.0,,,,,
2018-04-20,SLEEVE,composite_recovery_transition,0.003634818699143705,0.0055492090418322185,,,,,0.0,,,,,
2018-04-27,SLEEVE,composite_recovery_transition,0.005224794299837766,0.00081444066895764,,,,,0.0,,,,,
2018-05-04,SLEEVE,composite_recovery_transition,0.0009982154705693513,0.01076808753622467,,,,,0.0,,,,,
2018-05-11,SLEEVE,composite_recovery_transition,0.007545143319386512,0.026640271550902157,,,,,1.0,,,,,
2018-05-18,SLEEVE,composite_recovery_transition,0.0019074570820190348,0.017431845628367287,,,,,1.0,,,,,
2018-05-25,SLEEVE,composite_recovery_transition,-0.004387430210525181,0.01230006902850993,,,,,0.0,,,,,
2018-06-01,SLEEVE,composite_recovery_transition,0.009760129353539915,0.01850700061016862,,,,,1.0,,,,,
2018-06-08,SLEEVE,composite_recovery_transition,0.01895213168176887,0.02181175255754994,,,,,1.0,,,,,
2018-06-15,SLEEVE,composite_recovery_transition,0.015494832817755383,0.020562029743949786,,,,,1.0,,,,,
2018-06-22,SLEEVE,composite_recovery_transition,0.016761037119653675,0.044162957132215415,,,,,1.0,,,,,
2018-06-29,SLEEVE,composite_recovery_transition,0.008662325835967214,0.0480666157105126,,,,,0.0,,,,,
2018-07-06,SLEEVE,composite_recovery_transition,0.0028064329882320936,0.020332276178119696,,,,,0.0,,,,,
2018-07-13,SLEEVE,composite_recovery_transition,0.004989879576377757,0.02905390326003707,,,,,0.0,,,,,
2018-07-20,SLEEVE,composite_recovery_transition,0.026950206599367477,0.031898883762433425,,,,,1.0,,,,,
2018-07-27,SLEEVE,composite_recovery_transition,0.039065888419980044,0.02507951380213246,,,,,1.0,,,,,
2018-08-03,SLEEVE,composite_recovery_transition,0.0174767957338117,0.003557544753475592,,,,,1.0,,,,,
2018-08-10,SLEEVE,composite_recovery_transition,0.02394454329610047,-0.0147878619760732,,,,,1.0,,,,,
2018-08-17,SLEEVE,composite_recovery_transition,0.004818809257999961,-0.03766236402195161,,,,,0.0,,,,,
2018-08-24,SLEEVE,composite_recovery_transition,-0.013460527165525028,-0.05261053340846943,,,,,0.0,,,,,
2018-08-31,SLEEVE,composite_recovery_transition,-0.013680165521904986,-0.04053566880762866,,,,,0.0,,,,,
2018-09-07,SLEEVE,composite_recovery_transition,-0.03782666309983267,-0.04377422803563302,,,,,0.0,,,,,
2018-09-14,SLEEVE,composite_recovery_transition,-0.042277446330171095,-0.044955746847632344,,,,,0.0,,,,,
2018-09-21,SLEEVE,composite_recovery_transition,-0.0396841761743811,-0.04450573075100051,,,,,0.0,,,,,
2018-09-28,SLEEVE,composite_recovery_transition,-0.0272279866499228,-0.02396852225863078,,,,,0.0,,,,,
2018-10-05,SLEEVE,composite_recovery_transition,-0.00618138614707571,0.00017512435823916495,,,,,0.0,,,,,
2018-10-12,SLEEVE,composite_recovery_transition,-0.0027965306937780795,0.009632427459788097,,,,,1.0,,,,,
2018-10-19,SLEEVE,composite_recovery_transition,-0.005020800925066189,0.005031161735064816,,,,,0.0,,,,,
2018-10-26,SLEEVE,composite_recovery_transition,0.0033506971279601045,0.014676045451158264,,,,,1.0,,,,,
2018-11-02,SLEEVE,composite_recovery_transition,0.006396046941273766,0.01857705309182576,,,,,1.0,,,,,
2018-11-09,SLEEVE,composite_recovery_transition,0.01246381359083453,0.025443971564649538,,,,,1.0,,,,,
2018-11-16,SLEEVE,composite_recovery_transition,0.0101026862365331,0.02756125623387556,,,,,1.0,,,,,
2018-11-23,SLEEVE,composite_recovery_transition,0.011287527238099745,0.02917665805996944,,,,,1.0,,,,,
2018-11-30,SLEEVE,composite_recovery_transition,0.01210359101426682,0.029128686950811535,,,,,1.0,,,,,
2018-12-07,SLEEVE,composite_recovery_transition,0.012820367305552626,0.02911781134569361,,,,,1.0,,,,,
2018-12-14,SLEEVE,composite_recovery_transition,0.017283955616819623,0.03358746927317551,,,,,0.0,,,,,
2018-12-21,SLEEVE,composite_recovery_transition,0.01768946055403875,0.030795178187585735,,,,,0.0,,,,,
2018-12-28,SLEEVE,composite_recovery_transition,0.016821495435544582,0.020706844107325525,,,,,0.0,,,,,
2019-01-04,SLEEVE,composite_recovery_transition,0.016091149592002967,0.01657592553542569,,,,,0.0,,,,,
2019-01-11,SLEEVE,composite_recovery_transition,0.01602651213197448,0.021140400027034576,,,,,0.0,,,,,
2019-01-18,SLEEVE,composite_recovery_transition,0.01287791427692705,0.02080798670916968,,,,,0.0,,,,,
2019-01-25,SLEEVE,composite_recovery_transition,0.0038210725178628824,0.020296585658429935,,,,,0.0,,,,,
2019-02-01,SLEEVE,composite_recovery_transition,0.00047709887406994437,0.022269885113196126,,,,,0.0,,,,,
2019-02-08,SLEEVE,composite_recovery_transition,0.005033222887392428,0.023788916983357222,,,,,0.0,,,,,
2019-02-15,SLEEVE,composite_recovery_transition,0.007829248047040105,0.0021208836662028707,,,,,0.0,,,,,
2019-02-22,SLEEVE,composite_recovery_transition,0.016412798646716926,0.015803785358681224,,,,,0.0,,,,,
2019-03-01,SLEEVE,composite_recovery_transition,0.02178239388352986,0.017525151771598226,,,,,0.0,,,,,
2019-03-08,SLEEVE,composite_recovery_transition,0.018661765271879283,-0.007379966492608656,,,,,0.0,,,,,
2019-03-15,SLEEVE,composite_recovery_transition,-0.005664019368259834,-0.011911640828672198,,,,,0.0,,,,,
2019-03-22,SLEEVE,composite_recovery_transition,-0.0005991790824028449,-0.025478481773055436,,,,,0.0,,,,,
2019-03-29,SLEEVE,composite_recovery_transition,-0.0041664860712180675,-0.037700434414942766,,,,,0.0,,,,,
2019-04-05,SLEEVE,composite_recovery_transition,-0.025564650262040012,-0.032048021131309924,,,,,0.0,,,,,
2019-04-12,SLEEVE,composite_recovery_transition,-0.006283209681744551,-0.008096930679752522,,,,,0.0,,,,,
2019-04-19,SLEEVE,composite_recovery_transition,-0.024894218785821765,-0.008580172549189113,,,,,0.0,,,,,
2019-04-26,SLEEVE,composite_recovery_transition,-0.03367425164415873,-0.01826180110807104,,,,,0.0,,,,,
2019-05-03,SLEEVE,composite_recovery_transition,-0.006653464358629162,0.023593580815767103,,,,,0.0,,,,,
2019-05-10,SLEEVE,composite_recovery_transition,-0.001825189043476911,0.03119459313740562,,,,,0.0,,,,,
2019-05-17,SLEEVE,composite_recovery_transition,0.01673053995877129,0.026991847718973443,,,,,0.0,,,,,
2019-05-24,SLEEVE,composite_recovery_transition,0.015949539337341792,0.03990572168593105,,,,,0.0,,,,,
2019-05-31,SLEEVE,composite_recovery_transition,0.03044964077401932,0.03111261330337835,,,,,1.0,,,,,
2019-06-07,SLEEVE,composite_recovery_transition,0.03308015972597089,0.030282807816779958,,,,,1.0,,,,,
2019-06-14,SLEEVE,composite_recovery_transition,0.010092455529680763,0.021888419079720122,,,,,1.0,,,,,
2019-06-21,SLEEVE,composite_recovery_transition,0.02358009076338069,0.031182932754848732,,,,,1.0,,,,,
2019-06-28,SLEEVE,composite_recovery_transition,0.00064338178512159,0.012542444977597796,,,,,0.0,,,,,
2019-07-05,SLEEVE,composite_recovery_transition,-0.00270777817467029,0.009687256010031462,,,,,0.0,,,,,
2019-07-12,SLEEVE,composite_recovery_transition,0.011678102816690924,0.013060745384832354,,,,,0.0,,,,,
2019-07-19,SLEEVE,composite_recovery_transition,0.00742769623996686,0.013348176083101014,,,,,0.0,,,,,
2019-07-26,SLEEVE,composite_recovery_transition,0.011891412474290937,0.008746365334540873,,,,,0.0,,,,,
2019-08-02,SLEEVE,composite_recovery_transition,0.012428688315662741,0.008082832349840167,,,,,0.0,,,,,
2019-08-09,SLEEVE,composite_recovery_transition,0.0013666823115890032,0.0020486659507098714,,,,,0.0,,,,,
2019-08-16,SLEEVE,composite_recovery_transition,0.005876828545841339,0.00580617971441475,,,,,0.0,,,,,
2019-08-23,SLEEVE,composite_recovery_transition,-0.003108087588232113,0.0013407595477334185,,,,,0.0,,,,,
2019-08-30,SLEEVE,composite_recovery_transition,-0.004292505749765489,8.974679412719753e-05,,,,,0.0,,,,,
2019-09-06,SLEEVE,composite_recovery_transition,0.0006810528562290634,-0.014747942407880483,,,,,0.0,,,,,
2019-09-13,SLEEVE,composite_recovery_transition,-7.02360661082757e-05,-0.0038801069399227554,,,,,0.0,,,,,
2019-09-20,SLEEVE,composite_recovery_transition,0.00446271765331364,-0.0007161028193835283,,,,,0.0,,,,,
2019-09-27,SLEEVE,composite_recovery_transition,0.004401144481886793,0.0037527144364370366,,,,,0.0,,,,,
2019-10-04,SLEEVE,composite_recovery_transition,-0.015418494454422551,0.008521488062534424,,,,,0.0,,,,,
2019-10-11,SLEEVE,composite_recovery_transition,-0.0038101384829527904,0.013534762000252215,,,,,0.0,,,,,
2019-10-18,SLEEVE,composite_recovery_transition,-0.0051558115415136375,0.027973241767803313,,,,,0.0,,,,,
2019-10-25,SLEEVE,composite_recovery_transition,-0.0006455887162336771,0.03270336591841889,,,,,0.0,,,,,
2019-11-01,SLEEVE,composite_recovery_transition,0.02431488138068507,0.057063331476759876,,,,,1.0,,,,,
2019-11-08,SLEEVE,composite_recovery_transition,0.01741123971768935,0.04555802959274503,,,,,1.0,,,,,
2019-11-15,SLEEVE,composite_recovery_transition,0.033300745678225815,0.05693926608015239,,,,,1.0,,,,,
2019-11-22,SLEEVE,composite_recovery_transition,0.03337049825177908,0.0444129305160824,,,,,1.0,,,,,
2019-11-29,SLEEVE,composite_recovery_transition,0.031971077147617814,0.035016215029022586,,,,,1.0,,,,,
2019-12-06,SLEEVE,composite_recovery_transition,0.027665106081259615,0.04580313220233291,,,,,1.0,,,,,
2019-12-13,SLEEVE,composite_recovery_transition,0.02287670893570396,0.04200085947391563,,,,,0.0,,,,,
2019-12-20,SLEEVE,composite_recovery_transition,0.010685840444433634,0.027646081057124232,,,,,0.0,,,,,
2019-12-27,SLEEVE,composite_recovery_transition,0.002950797700475906,-0.034742475883901135,,,,,0.0,,,,,
2020-01-03,SLEEVE,composite_recovery_transition,0.017649744078825566,-0.02125386509563949,,,,,0.0,,,,,
2020-01-10,SLEEVE,composite_recovery_transition,0.01869643757761411,-0.08757352831974641,,,,,0.0,,,,,
2020-01-17,SLEEVE,composite_recovery_transition,0.016780922353906387,-0.14853317825450707,,,,,0.0,,,,,
2020-01-24,SLEEVE,composite_recovery_transition,-0.037582375596887256,-0.06698159332977344,,,,,0.0,,,,,
2020-01-31,SLEEVE,composite_recovery_transition,-0.03822887923946806,-0.09670035262796979,,,,,0.0,,,,,
2020-02-07,SLEEVE,composite_recovery_transition,-0.10431956172347347,-0.05469526614869453,,,,,0.0,,,,,
2020-02-14,SLEEVE,composite_recovery_transition,-0.16258576156769516,-0.05232592433896503,,,,,0.0,,,,,
2020-02-21,SLEEVE,composite_recovery_transition,-0.030547256188413408,0.0017442157590652962,,,,,0.0,,,,,
2020-02-28,SLEEVE,composite_recovery_transition,-0.06079562187546729,-0.022005894787411853,,,,,0.0,,,,,
2020-03-06,SLEEVE,composite_recovery_transition,0.055404018502699874,0.033367375077631684,,,,,0.0,,,,,
2020-03-13,SLEEVE,composite_recovery_transition,0.1316670199388345,0.1186389065688332,,,,,0.0,,,,,
2020-03-20,SLEEVE,composite_recovery_transition,0.03330896957444129,0.04114245969485666,,,,,0.0,,,,,
2020-03-27,SLEEVE,composite_recovery_transition,0.041300624221443115,0.058686439834140236,,,,,0.0,,,,,
2020-04-03,SLEEVE,composite_recovery_transition,-0.020879817623142536,0.0011460859766438,,,,,0.0,,,,,
2020-04-10,SLEEVE,composite_recovery_transition,-0.011512320444493816,0.007622497622521835,,,,,0.0,,,,,
2020-04-17,SLEEVE,composite_recovery_transition,0.007580975633688328,0.020309972775553554,,,,,0.0,,,,,
2020-04-24,SLEEVE,composite_recovery_transition,0.016696250062940437,0.02213000936048886,,,,,0.0,,,,,
2020-05-01,SLEEVE,composite_recovery_transition,0.022495607787715647,0.03501240107318975,,,,,1.0,,,,,
2020-05-08,SLEEVE,composite_recovery_transition,0.0193576697644022,0.03632903410929256,,,,,1.0,,,,,
2020-05-15,SLEEVE,composite_recovery_transition,0.012633224971183838,0.022685605091936623,,,,,0.0,,,,,
2020-05-22,SLEEVE,composite_recovery_transition,0.005344525759008254,0.017729779452293117,,,,,0.0,,,,,
2020-05-29,SLEEVE,composite_recovery_transition,0.012241415210140279,0.031887579698493124,,,,,0.0,,,,,
2020-06-05,SLEEVE,composite_recovery_transition,0.016649077010244016,0.05230262045871329,,,,,0.0,,,,,
2020-06-12,SLEEVE,composite_recovery_transition,0.009926970469528987,0.04301505775818266,,,,,0.0,,,,,
2020-06-19,SLEEVE,composite_recovery_transition,0.012319412277034467,0.06037779156397274,,,,,0.0,,,,,
2020-06-26,SLEEVE,composite_recovery_transition,0.019408576050283795,0.07014639417014841,,,,,0.0,,,,,
2020-07-03,SLEEVE,composite_recovery_transition,0.035069665880501345,0.033922625503968434,,,,,0.0,,,,,
2020-07-10,SLEEVE,composite_recovery_transition,0.03276285143001045,0.001841106547903313,,,,,0.0,,,,,
2020-07-17,SLEEVE,composite_recovery_transition,0.04747353325847962,-0.010898703519064537,,,,,1.0,,,,,
2020-07-24,SLEEVE,composite_recovery_transition,0.04977181800495462,-0.016772444938349895,,,,,1.0,,,,,
2020-07-31,SLEEVE,composite_recovery_transition,-0.0011081769801041328,-0.02382742377977856,,,,,0.0,,,,,
2020-08-07,SLEEVE,composite_recovery_transition,-0.029940798934906913,0.016842323655826292,,,,,0.0,,,,,
2020-08-14,SLEEVE,composite_recovery_transition,-0.055726693729396495,0.006517105259999758,,,,,0.0,,,,,
2020-08-21,SLEEVE,composite_recovery_transition,-0.0633892640305099,-0.013735232002396331,,,,,0.0,,,,,
2020-08-28,SLEEVE,composite_recovery_transition,-0.022744451677448416,-0.04845757266315722,,,,,0.0,,,,,
2020-09-04,SLEEVE,composite_recovery_transition,0.04822707989302811,0.028551197849546947,,,,,1.0,,,,,
2020-09-11,SLEEVE,composite_recovery_transition,0.06591714345418431,0.0470477477557213,,,,,1.0,,,,,
2020-09-18,SLEEVE,composite_recovery_transition,0.05301458772700967,0.044668076088540606,,,,,1.0,,,,,
2020-09-25,SLEEVE,composite_recovery_transition,-0.026311563060291695,0.05829837839501363,,,,,0.0,,,,,
2020-10-02,SLEEVE,composite_recovery_transition,-0.018770629399775706,0.030096948230056843,,,,,0.0,,,,,
2020-10-09,SLEEVE,composite_recovery_transition,-0.017702497623141026,0.023593746495656667,,,,,0.0,,,,,
2020-10-16,SLEEVE,composite_recovery_transition,-0.007926302005450294,0.03942404612635786,,,,,0.0,,,,,
2020-10-23,SLEEVE,composite_recovery_transition,0.08689631944406515,0.11260588294695219,,,,,1.0,,,,,
2020-10-30,SLEEVE,composite_recovery_transition,0.04980240002390062,0.07249494076800052,,,,,1.0,,,,,
2020-11-06,SLEEVE,composite_recovery_transition,0.042040465356853185,0.09355158612348637,,,,,1.0,,,,,
2020-11-13,SLEEVE,composite_recovery_transition,0.04772865990452691,0.09026369892799913,,,,,1.0,,,,,
2020-11-20,SLEEVE,composite_recovery_transition,0.02365410853174775,0.06762342361339697,,,,,1.0,,,,,
2020-11-27,SLEEVE,composite_recovery_transition,0.021616011492813628,0.03172484185790275,,,,,0.0,,,,,
2020-12-04,SLEEVE,composite_recovery_transition,0.049432937087517954,0.06858916804477638,,,,,1.0,,,,,
2020-12-11,SLEEVE,composite_recovery_transition,0.0405973804585514,0.07190748715688278,,,,,1.0,,,,,
2020-12-18,SLEEVE,composite_recovery_transition,0.04295329322198056,0.061271681060599485,,,,,0.0,,,,,
2020-12-25,SLEEVE,composite_recovery_transition,0.009894941202338714,0.02141666141658357,,,,,1.0,,,,,
2021-01-01,SLEEVE,composite_recovery_transition,0.01825388767616024,-0.005668328505367426,,,,,0.0,,,,,
2021-01-08,SLEEVE,composite_recovery_transition,0.030088588810913863,0.00614926371543608,,,,,0.0,,,,,
2021-01-15,SLEEVE,composite_recovery_transition,0.01756395800048557,-0.007013338674989339,,,,,0.0,,,,,
2021-01-22,SLEEVE,composite_recovery_transition,0.011408830507188834,0.013205434498645903,,,,,0.0,,,,,
2021-01-29,SLEEVE,composite_recovery_transition,-0.02349337082927563,-0.012131933460931936,,,,,0.0,,,,,
2021-02-05,SLEEVE,composite_recovery_transition,-0.02324006435515625,-0.023089324529379705,,,,,0.0,,,,,
2021-02-12,SLEEVE,composite_recovery_transition,-0.024153073113722764,-0.008374392575697756,,,,,0.0,,,,,
2021-02-19,SLEEVE,composite_recovery_transition,0.001776338051701793,0.023819620745104374,,,,,0.0,,,,,
2021-02-26,SLEEVE,composite_recovery_transition,0.01163477751092401,0.03407936502454493,,,,,0.0,,,,,
2021-03-05,SLEEVE,composite_recovery_transition,0.0001543263807980507,0.041614651000973404,,,,,0.0,,,,,
2021-03-12,SLEEVE,composite_recovery_transition,0.0161692168139234,0.04407218728618245,,,,,0.0,,,,,
2021-03-19,SLEEVE,composite_recovery_transition,0.022004195803100503,0.04116330221098045,,,,,0.0,,,,,
2021-03-26,SLEEVE,composite_recovery_transition,0.022186453068413436,0.05174078236925194,,,,,0.0,,,,,
2021-04-02,SLEEVE,composite_recovery_transition,0.041453927185623,0.06284578368696248,,,,,1.0,,,,,
2021-04-09,SLEEVE,composite_recovery_transition,0.027458980266835412,0.03814764015826478,,,,,1.0,,,,,
2021-04-16,SLEEVE,composite_recovery_transition,0.018746602495916958,-0.012674825354416046,,,,,1.0,,,,,
2021-04-23,SLEEVE,composite_recovery_transition,0.028912855587277613,-0.004227724172745009,,,,,1.0,,,,,
2021-04-30,SLEEVE,composite_recovery_transition,0.020540377200504598,-0.018437573217224758,,,,,1.0,,,,,
2021-05-07,SLEEVE,composite_recovery_transition,0.010403004009613637,-0.015214627766491972,,,,,0.0,,,,,
2021-05-14,SLEEVE,composite_recovery_transition,-0.030843222223613628,-0.013257893197274417,,,,,0.0,,,,,
2021-05-21,SLEEVE,composite_recovery_transition,-0.03220931644508101,-0.024112018018651888,,,,,0.0,,,,,
2021-05-28,SLEEVE,composite_recovery_transition,-0.03819344269812396,-0.0270986833720117,,,,,0.0,,,,,
2021-06-04,SLEEVE,composite_recovery_transition,-0.02535387530960052,-0.01402324492308316,,,,,0.0,,,,,
2021-06-11,SLEEVE,composite_recovery_transition,0.018144978634609246,0.036323203595738054,,,,,0.0,,,,,
2021-06-18,SLEEVE,composite_recovery_transition,0.008366786913763146,0.006689743125655744,,,,,0.0,,,,,
2021-06-25,SLEEVE,composite_recovery_transition,0.011535333422175961,0.013687600002341203,,,,,1.0,,,,,
2021-07-02,SLEEVE,composite_recovery_transition,0.011625378790806407,0.036568820307386944,,,,,0.0,,,,,
2021-07-09,SLEEVE,composite_recovery_transition,0.01785425979854746,0.014629587110390908,,,,,0.0,,,,,
2021-07-16,SLEEVE,composite_recovery_transition,-0.0016631287442936793,0.004101794050675156,,,,,0.0,,,,,
2021-07-23,SLEEVE,composite_recovery_transition,0.002127722590652237,-0.007083397502863472,,,,,0.0,,,,,
2021-07-30,SLEEVE,composite_recovery_transition,0.02465679691270245,-0.02019664096343627,,,,,0.0,,,,,
2021-08-06,SLEEVE,composite_recovery_transition,-0.0031681084567005847,-0.021219647579703675,,,,,0.0,,,,,
2021-08-13,SLEEVE,composite_recovery_transition,0.005774526576102302,0.007999311546327065,,,,,0.0,,,,,
2021-08-20,SLEEVE,composite_recovery_transition,-0.009191562997282925,-0.00334117988424626,,,,,0.0,,,,,
2021-08-27,SLEEVE,composite_recovery_transition,-0.04377410857106726,-0.026808341754548284,,,,,0.0,,,,,
2021-09-03,SLEEVE,composite_recovery_transition,-0.0181089101142777,0.0003478268738499595,,,,,0.0,,,,,
2021-09-10,SLEEVE,composite_recovery_transition,0.002212011650164305,0.006542638531059374,,,,,0.0,,,,,
2021-09-17,SLEEVE,composite_recovery_transition,0.0059046561318499185,0.006784202876453961,,,,,0.0,,,,,
2021-09-24,SLEEVE,composite_recovery_transition,0.017742425684757722,-0.014415257980359671,,,,,0.0,,,,,
2021-10-01,SLEEVE,composite_recovery_transition,0.0187971325722854,-0.022966784868289392,,,,,0.0,,,,,
2021-10-08,SLEEVE,composite_recovery_transition,0.0043210686267515985,-0.022772939264155603,,,,,0.0,,,,,
2021-10-15,SLEEVE,composite_recovery_transition,0.0008743838088853809,-0.04205380227495796,,,,,0.0,,,,,
2021-10-22,SLEEVE,composite_recovery_transition,-0.0315970749116418,-0.022618836599757903,,,,,0.0,,,,,
2021-10-29,SLEEVE,composite_recovery_transition,-0.040993359821427953,-0.017390544386743027,,,,,0.0,,,,,
2021-11-05,SLEEVE,composite_recovery_transition,-0.026977436536260124,-0.04334654334677618,,,,,0.0,,,,,
2021-11-12,SLEEVE,composite_recovery_transition,-0.04289068316493183,-0.047774152881544234,,,,,0.0,,,,,
2021-11-19,SLEEVE,composite_recovery_transition,0.009271180496552893,-0.045107555575717766,,,,,0.0,,,,,
2021-11-26,SLEEVE,composite_recovery_transition,0.02461173306400675,-0.043637482251965024,,,,,0.0,,,,,
2021-12-03,SLEEVE,composite_recovery_transition,-0.01682294678989323,-0.05377180230308579,,,,,0.0,,,,,
2021-12-10,SLEEVE,composite_recovery_transition,-0.005102311335512652,-0.039835277225049585,,,,,0.0,,,,,
2021-12-17,SLEEVE,composite_recovery_transition,-0.05387921217121915,-0.059021551005474196,,,,,0.0,,,,,
2021-12-24,SLEEVE,composite_recovery_transition,-0.06660983191347881,-0.06625006787669678,,,,,0.0,,,,,
2021-12-31,SLEEVE,composite_recovery_transition,-0.03758108002272146,-0.03899190007739174,,,,,0.0,,,,,
2022-01-07,SLEEVE,composite_recovery_transition,-0.034911093155881257,-0.055303494850695224,,,,,0.0,,,,,
2022-01-14,SLEEVE,composite_recovery_transition,-0.005435182167443912,-0.016617772916341374,,,,,0.0,,,,,
2022-01-21,SLEEVE,composite_recovery_transition,0.0003854379969735639,-0.02842070822044772,,,,,0.0,,,,,
2022-01-28,SLEEVE,composite_recovery_transition,-0.001465910556604108,-0.0195492157958621,,,,,0.0,,,,,
2022-02-04,SLEEVE,composite_recovery_transition,-0.021130075737268515,-0.043947918533101926,,,,,0.0,,,,,
2022-02-11,SLEEVE,composite_recovery_transition,-0.01124370231923897,-0.053395932030048984,,,,,0.0,,,,,
2022-02-18,SLEEVE,composite_recovery_transition,-0.028795047511985434,-0.06272530962569388,,,,,0.0,,,,,
2022-02-25,SLEEVE,composite_recovery_transition,-0.018109852663455828,-0.07194932495012306,,,,,0.0,,,,,
2022-03-04,SLEEVE,composite_recovery_transition,-0.023310393168958953,-0.06609322342597018,,,,,0.0,,,,,
2022-03-11,SLEEVE,composite_recovery_transition,-0.04263156635227784,-0.06913753198532457,,,,,0.0,,,,,
2022-03-18,SLEEVE,composite_recovery_transition,-0.03493625318403337,-0.04658580783525917,,,,,0.0,,,,,
2022-03-25,SLEEVE,composite_recovery_transition,-0.05483248042839726,-0.0401094270194967,,,,,0.0,,,,,
2022-04-01,SLEEVE,composite_recovery_transition,-0.04380391677948123,-0.027037100701532677,,,,,0.0,,,,,
2022-04-08,SLEEVE,composite_recovery_transition,-0.02768627489842632,-0.036199353294931035,,,,,0.0,,,,,
2022-04-15,SLEEVE,composite_recovery_transition,-0.012071279943590356,-0.037529454594760925,,,,,0.0,,,,,
2022-04-22,SLEEVE,composite_recovery_transition,0.015577189338429496,-0.02585092111751169,,,,,1.0,,,,,
2022-04-29,SLEEVE,composite_recovery_transition,0.017534913991152423,-0.0018875270899802465,,,,,1.0,,,,,
2022-05-06,SLEEVE,composite_recovery_transition,-0.008755485165670486,-0.011161988521631345,,,,,0.0,,,,,
2022-05-13,SLEEVE,composite_recovery_transition,-0.025769242389994357,-0.003745764448778018,,,,,0.0,,,,,
2022-05-20,SLEEVE,composite_recovery_transition,-0.04079267523025832,-0.011172346211373344,,,,,0.0,,,,,
2022-05-27,SLEEVE,composite_recovery_transition,-0.019087739215699756,0.008494386295668675,,,,,0.0,,,,,
2022-06-03,SLEEVE,composite_recovery_transition,-0.002427759568851681,0.026040336956108735,,,,,0.0,,,,,
2022-06-10,SLEEVE,composite_recovery_transition,0.022606017895847045,0.04342721581252064,,,,,1.0,,,,,
2022-06-17,SLEEVE,composite_recovery_transition,0.03088000712045795,0.017527512776820898,,,,,1.0,,,,,
2022-06-24,SLEEVE,composite_recovery_transition,0.028118850802532416,0.005186229919718989,,,,,1.0,,,,,
2022-07-01,SLEEVE,composite_recovery_transition,0.02853737841848591,-0.006628085593951953,,,,,1.0,,,,,
2022-07-08,SLEEVE,composite_recovery_transition,0.020360918625842005,-0.017989197830954498,,,,,0.0,,,,,
2022-07-15,SLEEVE,composite_recovery_transition,-0.012952520420814354,-0.04327232308088755,,,,,0.0,,,,,
2022-07-22,SLEEVE,composite_recovery_transition,-0.022305418157553023,-0.06447969897272991,,,,,0.0,,,,,
2022-07-29,SLEEVE,composite_recovery_transition,-0.03418977739682092,-0.07557835521660992,,,,,0.0,,,,,
2022-08-05,SLEEVE,composite_recovery_transition,-0.03758485429689326,-0.07797742718880112,,,,,0.0,,,,,
2022-08-12,SLEEVE,composite_recovery_transition,-0.030717673959311013,-0.07341455803029283,,,,,0.0,,,,,
2022-08-19,SLEEVE,composite_recovery_transition,-0.04313645753840651,-0.07937930450144647,,,,,0.0,,,,,
2022-08-26,SLEEVE,composite_recovery_transition,-0.04285373756785571,-0.04166803816190223,,,,,0.0,,,,,
2022-09-02,SLEEVE,composite_recovery_transition,-0.0419700095870773,-0.05362197992254325,,,,,0.0,,,,,
2022-09-09,SLEEVE,composite_recovery_transition,-0.04404999753311235,-0.018383639100153174,,,,,0.0,,,,,
2022-09-16,SLEEVE,composite_recovery_transition,-0.03787671423848255,0.005606486121995127,,,,,0.0,,,,,
2022-09-23,SLEEVE,composite_recovery_transition,0.001238786016821126,0.03860296663469778,,,,,0.0,,,,,
2022-09-30,SLEEVE,composite_recovery_transition,-0.012162427535743151,0.054815716702617735,,,,,0.0,,,,,
2022-10-07,SLEEVE,composite_recovery_transition,0.026849059434829885,0.050773344283441886,,,,,0.0,,,,,
2022-10-14,SLEEVE,composite_recovery_transition,0.04519503997459217,0.06584622445337947,,,,,1.0,,,,,
2022-10-21,SLEEVE,composite_recovery_transition,0.037317951661182444,0.024563240591317228,,,,,1.0,,,,,
2022-10-28,SLEEVE,composite_recovery_transition,0.06780279076779543,0.022531215202890024,,,,,1.0,,,,,
2022-11-04,SLEEVE,composite_recovery_transition,0.023298735708809838,0.0256748841129685,,,,,1.0,,,,,
2022-11-11,SLEEVE,composite_recovery_transition,0.019758211327992305,0.031545860619751814,,,,,1.0,,,,,
2022-11-18,SLEEVE,composite_recovery_transition,-0.01229585494923662,-0.013113181957199606,,,,,0.0,,,,,
2022-11-25,SLEEVE,composite_recovery_transition,-0.04239694441363385,-0.008584310277165833,,,,,0.0,,,,,
2022-12-02,SLEEVE,composite_recovery_transition,0.0023220476301212675,0.023823346940767383,,,,,0.0,,,,,
2022-12-09,SLEEVE,composite_recovery_transition,0.011559259009455756,0.013081714708396633,,,,,0.0,,,,,
