implementation,kind,candidate_id,candidate_weight,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,100,post_2024,136,2024-01-05,2026-08-07,0.13037270198642648,1.3732401328805481,2.093868707804577,-0.0877965837821868,3.2530753030769692
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,50,full,1127,2005-01-07,2026-08-07,0.06815406600637486,0.7874161234577288,1.1306650200968105,-0.14905702548715394,2.740875339176579
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,50,trailing_1y,53,2025-08-08,2026-08-07,0.17345468539209707,1.5660526841649791,2.39015363318712,-0.08650672740584964,3.563758347032422
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,50,trailing_2y,105,2024-08-09,2026-08-07,0.14923394904653398,1.4512513451126423,2.2367260058024647,-0.08650672740584975,3.4007955966657217
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,50,trailing_3y,157,2023-08-11,2026-08-07,0.14404156034560733,1.4971286163251154,2.36024429569602,-0.08650672740584975,3.1173741896541385
blend::candidate-539eaf900f7b2b57::0.3,blend,candidate-539eaf900f7b2b57,0.3,50,post_2024,136,2024-01-05,2026-08-07,0.1489219208348429,1.558396264095738,2.4243733489060566,-0.08650672740584953,3.2530753030769692
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,10,full,1127,2005-01-07,2026-08-07,0.09128185549888301,0.7990590761254064,1.1567832890655259,-0.24081280425559148,3.015390531162277
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,10,trailing_1y,53,2025-08-08,2026-08-07,0.29906728919899983,1.9474177616625108,3.083036037592442,-0.11246197815032621,2.6332324001578606
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,10,trailing_2y,105,2024-08-09,2026-08-07,0.25264311568086417,1.814752146936637,2.9230169476772847,-0.1124619781503261,3.0061272165015276
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,10,trailing_3y,157,2023-08-11,2026-08-07,0.21439091262718257,1.6293622833594479,2.6664968508893394,-0.11246197815032621,3.1971481207324643
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,10,post_2024,136,2024-01-05,2026-08-07,0.22760596686235446,1.7480805811389482,2.804277689595085,-0.11246197815032621,3.0948456722110147
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,100,full,1127,2005-01-07,2026-08-07,0.062095251857893885,0.5684481791309189,0.8054947363687609,-0.2441308906019567,3.015390531162277
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,100,trailing_1y,53,2025-08-08,2026-08-07,0.26886396097000564,1.7842526211105052,2.764428759370039,-0.11365104368248236,2.6332324001578606
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,100,trailing_2y,105,2024-08-09,2026-08-07,0.2192239092574919,1.5961830390729481,2.5166196762811497,-0.11365104368248247,3.0061272165015276
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,100,trailing_3y,157,2023-08-11,2026-08-07,0.18001339202590483,1.3942856988587022,2.2225255959577295,-0.11365104368248236,3.1971481207324643
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,100,post_2024,136,2024-01-05,2026-08-07,0.19392746192825494,1.513030466074804,2.370768713789988,-0.11365104368248236,3.0948456722110147
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,50,full,1127,2005-01-07,2026-08-07,0.07822340122079763,0.6968700609384082,0.9992713261969671,-0.24228750929842058,3.015390531162277
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,50,trailing_1y,53,2025-08-08,2026-08-07,0.28556580888303107,1.875694440591471,2.9402546686661757,-0.1129904517201733,2.6332324001578606
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,50,trailing_2y,105,2024-08-09,2026-08-07,0.23769026340722443,1.7181212648507183,2.740411183131237,-0.11299045172017341,3.0061272165015276
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,50,trailing_3y,157,2023-08-11,2026-08-07,0.1990026246650285,1.525599753673571,2.46701594336706,-0.11299045172017319,3.1971481207324643
standalone::candidate-8ca3faf38ba934cb,standalone,candidate-8ca3faf38ba934cb,1.0,50,post_2024,136,2024-01-05,2026-08-07,0.21253408632491877,1.6442813512895456,2.609452556608734,-0.1129904517201733,3.0948456722110147
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,10,full,1127,2005-01-07,2026-08-07,0.07146181279132158,0.917520721042972,1.3479279138188134,-0.12810038929788659,3.063092214786474
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,10,trailing_1y,53,2025-08-08,2026-08-07,0.16721874633462308,1.6680717407403298,2.6778836184933317,-0.0765631233139531,3.6720493314840708
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,10,trailing_2y,105,2024-08-09,2026-08-07,0.1547891924375986,1.671011512976236,2.681000064547432,-0.07656312331395343,3.6826189485929888
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,10,trailing_3y,157,2023-08-11,2026-08-07,0.1470647638328475,1.6837573183190908,2.745095274910526,-0.0765631233139531,3.4187461059943365
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,10,post_2024,136,2024-01-05,2026-08-07,0.15001627430899966,1.741334637545696,2.8240430860553345,-0.07656312331395321,3.5434527967553433
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,100,full,1127,2005-01-07,2026-08-07,0.04235688853434749,0.5652476298074293,0.8005952520061606,-0.13307328361691284,3.063092214786474
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,100,trailing_1y,53,2025-08-08,2026-08-07,0.129424191726915,1.3294338787736364,2.050737101351281,-0.07963738084345617,3.6720493314840708
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,100,trailing_2y,105,2024-08-09,2026-08-07,0.11715159952676601,1.2852984783245727,1.9751264310322336,-0.07963738084345595,3.6826189485929888
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,100,trailing_3y,157,2023-08-11,2026-08-07,0.11235096319426163,1.3101333784273386,2.0441096357931614,-0.07963738084345595,3.4187461059943365
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,100,post_2024,136,2024-01-05,2026-08-07,0.11392823664496676,1.340870746285803,2.0809036131913006,-0.07963738084345606,3.5434527967553433
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,50,full,1127,2005-01-07,2026-08-07,0.05843527926211567,0.7613380143371977,1.100313203984013,-0.13023684053715323,3.063092214786474
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,50,trailing_1y,53,2025-08-08,2026-08-07,0.1502771325431942,1.5190279533508704,2.394586082477152,-0.07750790552111841,3.6720493314840708
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,50,trailing_2y,105,2024-08-09,2026-08-07,0.13791810847684371,1.5000373811045453,2.3599002029553997,-0.0775079055211183,3.6826189485929888
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,50,trailing_3y,157,2023-08-11,2026-08-07,0.13151421630282978,1.518646044372863,2.4271588649868416,-0.0775079055211183,3.4187461059943365
blend::candidate-8ca3faf38ba934cb::0.1,blend,candidate-8ca3faf38ba934cb,0.1,50,post_2024,136,2024-01-05,2026-08-07,0.13384505314882245,1.563862030843083,2.486194191387571,-0.07750790552111841,3.5434527967553433
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,10,full,1127,2005-01-07,2026-08-07,0.0739611897757253,0.9144154058739521,1.3425850106607504,-0.13966736739275398,2.9513318729502354
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,10,trailing_1y,53,2025-08-08,2026-08-07,0.18146056538845223,1.7214406056345144,2.7570873734803727,-0.08043785412001214,3.4803401426928886
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,10,trailing_2y,105,2024-08-09,2026-08-07,0.16557368529883854,1.7091129075505993,2.7465893110028525,-0.08043785412001225,3.50983268633513
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,10,trailing_3y,157,2023-08-11,2026-08-07,0.15467091240073128,1.6970941528477888,2.7731497007124495,-0.08043785412001203,3.2982270027120872
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,10,post_2024,136,2024-01-05,2026-08-07,0.15869174865319047,1.7622825411814338,2.8573723928129984,-0.08043785412001225,3.3915021052268015
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,100,full,1127,2005-01-07,2026-08-07,0.045841597642811704,0.5879526751847843,0.8346310236641035,-0.14417519855614447,2.9513318729502354
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.14518522810355816,1.4153317905347376,2.1855632533353795,-0.08244133859694636,3.4803401426928886
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.129341244805659,1.3554038638710153,2.093595677553939,-0.08244133859694647,3.50983268633513
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.12094517191244725,1.3509066902501947,2.118382493325293,-0.08244133859694669,3.2982270027120872
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,100,post_2024,136,2024-01-05,2026-08-07,0.12387194672359647,1.3944723216737782,2.1712125514489324,-0.08244133859694658,3.3915021052268015
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,50,full,1127,2005-01-07,2026-08-07,0.061378781677150496,0.769674292411883,1.1131362961797824,-0.14167111411031208,2.9513318729502354
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.1652075326208271,1.5866963702216683,2.499196040813691,-0.0813284298468403,3.4803401426928886
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.14933898443025395,1.552322204840475,2.44999957082262,-0.0813284298468403,3.50983268633513
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.13956713733656168,1.5440740213305026,2.4765983994997236,-0.08132842984684041,3.2982270027120872
blend::candidate-8ca3faf38ba934cb::0.2,blend,candidate-8ca3faf38ba934cb,0.2,50,post_2024,136,2024-01-05,2026-08-07,0.14309432909689446,1.599307089061385,2.546088550300671,-0.08132842984684041,3.3915021052268015
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,10,full,1127,2005-01-07,2026-08-07,0.07637999834434916,0.9065473685959584,1.3296152732599147,-0.15187641141328256,2.873381120988947
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,10,trailing_1y,53,2025-08-08,2026-08-07,0.19577056066411136,1.7668912123688827,2.823438437655731,-0.08430537202609134,3.3374221252265874
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,10,trailing_2y,105,2024-08-09,2026-08-07,0.17635371606876804,1.7389989097202516,2.797634648412538,-0.08430537202609145,3.3864702422259265
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,10,trailing_3y,157,2023-08-11,2026-08-07,0.16222483631519213,1.7022970399406625,2.7858488762356233,-0.08430537202609156,3.2222125923963794
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,10,post_2024,136,2024-01-05,2026-08-07,0.16733539351261761,1.775112443952634,2.8759043816873775,-0.08430537202609156,3.283256894839922
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,100,full,1127,2005-01-07,2026-08-07,0.048934492176316624,0.6019716979162729,0.8557689730164201,-0.1561452184616149,2.873381120988947
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,100,trailing_1y,53,2025-08-08,2026-08-07,0.16055837342754176,1.4872749411027262,2.297394275550563,-0.08618961546720205,3.3374221252265874
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,100,trailing_2y,105,2024-08-09,2026-08-07,0.14105467404868577,1.4112627446986068,2.18846984522766,-0.08618961546720205,3.3864702422259265
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,100,trailing_3y,157,2023-08-11,2026-08-07,0.12905491274197556,1.3784619507051346,2.1696496824081852,-0.08618961546720194,3.2222125923963794
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,100,post_2024,136,2024-01-05,2026-08-07,0.13336446314298245,1.4342977924055709,2.237730549479215,-0.08618961546720205,3.283256894839922
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,50,full,1127,2005-01-07,2026-08-07,0.0641014085214926,0.7715125339013229,1.1158679502073119,-0.1537739479480923,2.873381120988947
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,50,trailing_1y,53,2025-08-08,2026-08-07,0.17999953815432002,1.6438323315700787,2.586373787281508,-0.08514292819412328,3.3374221252265874
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,50,trailing_2y,105,2024-08-09,2026-08-07,0.16054189579707945,1.5937396703549576,2.5213586148633342,-0.08514292819412339,3.3864702422259265
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,50,trailing_3y,157,2023-08-11,2026-08-07,0.14737268458504893,1.5591596993689558,2.507054743061287,-0.08514292819412328,3.2222125923963794
blend::candidate-8ca3faf38ba934cb::0.3,blend,candidate-8ca3faf38ba934cb,0.3,50,post_2024,136,2024-01-05,2026-08-07,0.15212216063566553,1.6241421947098347,2.5868309848302733,-0.08514292819412328,3.283256894839922
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,10,full,1127,2005-01-07,2026-08-07,0.08786083135949418,0.761104076218066,1.1010088391952657,-0.26039663927551926,3.2656765500136413
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,10,trailing_1y,53,2025-08-08,2026-08-07,0.20727077738984967,1.4273417152204888,2.1960987073174585,-0.10841816795324022,2.8167072887136007
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,10,trailing_2y,105,2024-08-09,2026-08-07,0.1892259510772607,1.3494804072873425,2.1114814971810665,-0.10841816795324022,2.9141250328576396
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,10,trailing_3y,157,2023-08-11,2026-08-07,0.14064163852723421,1.0887727073848321,1.6759372776406247,-0.10841816795324033,3.1565063208838855
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,10,post_2024,136,2024-01-05,2026-08-07,0.17097016948337895,1.294751933540147,2.00918151482752,-0.10841816795324022,2.9582657466742246
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,100,full,1127,2005-01-07,2026-08-07,0.0563656506077983,0.5152799452825466,0.7274535934961182,-0.26268501911349584,3.2656765500136413
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,100,trailing_1y,53,2025-08-08,2026-08-07,0.17691929970956988,1.2330563095779226,1.8437226417753432,-0.1118657207800382,2.8167072887136007
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,100,trailing_2y,105,2024-08-09,2026-08-07,0.15821651754643362,1.139315558046854,1.7359656160102936,-0.11186572078003809,2.9141250328576396
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,100,trailing_3y,157,2023-08-11,2026-08-07,0.10860717928812935,0.8609487830512997,1.2860069648762746,-0.11186572078003809,3.1565063208838855
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,100,post_2024,136,2024-01-05,2026-08-07,0.1400477403945779,1.0742042778713121,1.6234642918011195,-0.11186572078003809,2.9582657466742246
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,50,full,1127,2005-01-07,2026-08-07,0.07376202801272047,0.6521140641534744,0.9331636431871131,-0.26141369698128647,3.2656765500136413
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,50,trailing_1y,53,2025-08-08,2026-08-07,0.1936967207482394,1.341051697390927,2.0365234594068395,-0.10995041365403924,2.8167072887136007
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,50,trailing_2y,105,2024-08-09,2026-08-07,0.1753534909017831,1.25579844385526,1.9414251113805585,-0.10995041365403957,2.9141250328576396
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,50,trailing_3y,157,2023-08-11,2026-08-07,0.1263032055225588,0.9875727523971007,1.499632234628815,-0.10995041365403946,3.1565063208838855
standalone::candidate-c1a595f584a5d469,standalone,candidate-c1a595f584a5d469,1.0,50,post_2024,136,2024-01-05,2026-08-07,0.15713504469136952,1.1965616182987795,1.8347270450992328,-0.10995041365403924,2.9582657466742246
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,10,full,1127,2005-01-07,2026-08-07,0.07110915554493902,0.9077062977401328,1.3330167021499855,-0.13088118194014908,3.0859285457191534
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,10,trailing_1y,53,2025-08-08,2026-08-07,0.1587053408633885,1.595792580738246,2.542184175090163,-0.07613208965052387,3.6877220078383144
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,10,trailing_2y,105,2024-08-09,2026-08-07,0.1488335899696691,1.6035366304097238,2.555846227693711,-0.07613208965052376,3.6805907997472236
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,10,trailing_3y,157,2023-08-11,2026-08-07,0.13992369326468657,1.6047304480628786,2.5924326176744334,-0.07613208965052376,3.4281666109317954
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,10,post_2024,136,2024-01-05,2026-08-07,0.14461118328356748,1.6731642532385824,2.6941232805102944,-0.07613208965052409,3.550229792013059
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,100,full,1127,2005-01-07,2026-08-07,0.04179964441014605,0.5552537242958897,0.7860394449527441,-0.13557952523650796,3.0859285457191534
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,100,trailing_1y,53,2025-08-08,2026-08-07,0.12102007140175908,1.2538429499884234,1.9173969558327966,-0.08177978680020459,3.6877220078383144
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,100,trailing_2y,105,2024-08-09,2026-08-07,0.11140079622233245,1.2201494569711462,1.861753440994114,-0.0817797868002047,3.6805907997472236
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,100,trailing_3y,157,2023-08-11,2026-08-07,0.10532467303887838,1.2309233861333917,1.9021382983468513,-0.08177978680020481,3.4281666109317954
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,100,post_2024,136,2024-01-05,2026-08-07,0.10861568654991927,1.2743444613614716,1.962844389362315,-0.08177978680020481,3.550229792013059
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,50,full,1127,2005-01-07,2026-08-07,0.0579904352076972,0.7514450857336196,1.0855382372811893,-0.13296964480304185,3.0859285457191534
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,50,trailing_1y,53,2025-08-08,2026-08-07,0.14181208426659064,1.4452252438050754,2.2598263102201654,-0.07713776005814366,3.6877220078383144
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,50,trailing_2y,105,2024-08-09,2026-08-07,0.13205437491680305,1.43347825844771,2.2398921514008636,-0.07713776005814377,3.6805907997472236
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,50,trailing_3y,157,2023-08-11,2026-08-07,0.12442423326802499,1.4394313523161166,2.279151666529116,-0.07713776005814355,3.4281666109317954
blend::candidate-c1a595f584a5d469::0.1,blend,candidate-c1a595f584a5d469,0.1,50,post_2024,136,2024-01-05,2026-08-07,0.12848119744457298,1.4962890552919876,2.3614558234101235,-0.07713776005814366,3.550229792013059
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,10,full,1127,2005-01-07,2026-08-07,0.07324338094747218,0.8964859633534488,1.3153349397316338,-0.14516328826066882,3.011032834869391
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,10,trailing_1y,53,2025-08-08,2026-08-07,0.1642887955039174,1.5820705895263067,2.499377092760752,-0.07958055554810994,3.5103231256138177
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,10,trailing_2y,105,2024-08-09,2026-08-07,0.15356870119359578,1.5789097088713093,2.5073706325986036,-0.07958055554810994,3.5102981286227877
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,10,trailing_3y,157,2023-08-11,2026-08-07,0.14031757415883273,1.544073255310932,2.4787861132793876,-0.07958055554810994,3.3282207558846024
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,10,post_2024,136,2024-01-05,2026-08-07,0.1478118204276151,1.6310124661478385,2.6104509287799207,-0.07958055554811005,3.409764459698326
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,100,full,1127,2005-01-07,2026-08-07,0.04458094187414341,0.5674225776293744,0.8044699239168979,-0.14954837222343242,3.011032834869391
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,100,trailing_1y,53,2025-08-08,2026-08-07,0.12821188488076896,1.2692100261853558,1.929989250769705,-0.08188532557989592,3.5103231256138177
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,100,trailing_2y,105,2024-08-09,2026-08-07,0.11768087225191226,1.2283989502244574,1.8732356616818016,-0.0818853255798957,3.5102981286227877
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,100,trailing_3y,157,2023-08-11,2026-08-07,0.1066936993532519,1.1960193207834435,1.8407157297098793,-0.0818853255798958,3.3282207558846024
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,100,post_2024,136,2024-01-05,2026-08-07,0.11311399512061393,1.2650918789467844,1.942959476340305,-0.0818853255798958,3.409764459698326
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,50,full,1127,2005-01-07,2026-08-07,0.060416426257047684,0.7505906164493599,1.0844913078204461,-0.14711247373509262,3.011032834869391
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,50,trailing_1y,53,2025-08-08,2026-08-07,0.14812345324840592,1.4441768676462874,2.2419902310776108,-0.08060505890605119,3.5103231256138177
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,50,trailing_2y,105,2024-08-09,2026-08-07,0.1374882929370913,1.423291397544048,2.2188188605940136,-0.08060505890605107,3.5102981286227877
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,50,trailing_3y,157,2023-08-11,2026-08-07,0.1252583319803231,1.3900033189353422,2.189281079243225,-0.0806050589060513,3.3282207558846024
blend::candidate-c1a595f584a5d469::0.2,blend,candidate-c1a595f584a5d469,0.2,50,post_2024,136,2024-01-05,2026-08-07,0.13226834597791104,1.468608153867963,2.3070914519815036,-0.08060505890605119,3.409764459698326
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,10,full,1127,2005-01-07,2026-08-07,0.07530120536822493,0.8822859825454119,1.2927456669510264,-0.15929273689751522,2.968478805799224
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,10,trailing_1y,53,2025-08-08,2026-08-07,0.16982720132628337,1.5656964799504949,2.456682097682914,-0.08302324528266602,3.3535429392227916
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,10,trailing_2y,105,2024-08-09,2026-08-07,0.15824233286919442,1.5514321094955454,2.4560082808747845,-0.08302324528266602,3.3629590955704187
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,10,trailing_3y,157,2023-08-11,2026-08-07,0.14063089702706955,1.4814274745938325,2.3630577160145085,-0.08302324528266602,3.247754238712594
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,10,post_2024,136,2024-01-05,2026-08-07,0.1509428483503008,1.5865436653606355,2.525325472063996,-0.08302324528266602,3.290745297648155
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,100,full,1127,2005-01-07,2026-08-07,0.046985852327209754,0.5725132678019144,0.812295390115692,-0.16337585894880935,2.968478805799224
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,100,trailing_1y,53,2025-08-08,2026-08-07,0.13516665902717384,1.2782168094251403,1.9350769708594815,-0.08537046458235176,3.3535429392227916
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,100,trailing_2y,105,2024-08-09,2026-08-07,0.12368430747056913,1.2298063911563164,1.8748633244230204,-0.08537046458235187,3.3629590955704187
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,100,trailing_3y,157,2023-08-11,2026-08-07,0.10779131584036228,1.1566164426818089,1.7726916174317178,-0.08537046458235176,3.247754238712594
blend::candidate-c1a595f584a5d469::0.3,blend,candidate-c1a595f584a5d469,0.3,100,post_2024,136,2024-01-05,2026-08-07,0.11733765305182065,1.2496955016098639,1.914335029165166,-0.08537046458235176,3.290745297648155
