,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,composite_confirmation_aware_momentum,cash::BIL
2021-05-21,0.10783966320212862,0.10563336980805842,0.07459152937730136,0.45,0.11793766244675469,0.14399777516575685,0.0
2021-05-28,0.11923213729804244,0.10527196858061422,0.07026250216031023,0.45,0.11888323583456108,0.1363501561264721,0.0
2021-06-04,0.11923213729804244,0.10527196858061422,0.07026250216031023,0.45,0.11888323583456108,0.1363501561264721,0.0
2021-06-11,0.11923213729804244,0.10527196858061422,0.07026250216031023,0.45,0.11888323583456108,0.1363501561264721,0.0
2021-06-18,0.11923213729804244,0.10527196858061422,0.07026250216031023,0.45,0.11888323583456108,0.1363501561264721,0.0
2021-06-25,0.11778437201066792,0.10724024779505559,0.0803190981196331,0.4101378649853017,0.12344227964678425,0.15523457545142522,0.0058415619911322825
2021-07-02,0.11778437201066792,0.10724024779505559,0.0803190981196331,0.4101378649853017,0.12344227964678425,0.15523457545142522,0.0058415619911322825
2021-07-09,0.11778437201066792,0.10724024779505559,0.0803190981196331,0.4101378649853017,0.12344227964678425,0.15523457545142522,0.0058415619911322825
2021-07-16,0.11778437201066792,0.10724024779505559,0.0803190981196331,0.4101378649853017,0.12344227964678425,0.15523457545142522,0.0058415619911322825
2021-07-23,0.11778437201066792,0.10724024779505559,0.0803190981196331,0.4101378649853017,0.12344227964678425,0.15523457545142522,0.0058415619911322825
2021-07-30,0.13112883776842257,0.10719991930328078,0.07584606945300576,0.41058522544514553,0.12442368742534396,0.14721331591900347,0.0036029446857979153
2021-08-06,0.13112883776842257,0.10719991930328078,0.07584606945300576,0.41058522544514553,0.12442368742534396,0.14721331591900347,0.0036029446857979153
2021-08-13,0.13112883776842257,0.10719991930328078,0.07584606945300576,0.41058522544514553,0.12442368742534396,0.14721331591900347,0.0036029446857979153
2021-08-20,0.13112883776842257,0.10719991930328078,0.07584606945300576,0.41058522544514553,0.12442368742534396,0.14721331591900347,0.0036029446857979153
2021-08-27,0.12984861839388773,0.11020449125022558,0.0737106975329573,0.4043962393875048,0.11904182201003254,0.14387468881737248,0.01892344260801959
2021-09-03,0.12984861839388773,0.11020449125022558,0.0737106975329573,0.4043962393875048,0.11904182201003254,0.14387468881737248,0.01892344260801959
2021-09-10,0.12984861839388773,0.11020449125022558,0.0737106975329573,0.4043962393875048,0.11904182201003254,0.14387468881737248,0.01892344260801959
2021-09-17,0.12984861839388773,0.11020449125022558,0.0737106975329573,0.4043962393875048,0.11904182201003254,0.14387468881737248,0.01892344260801959
2021-09-24,0.129788317619257,0.10522004673827218,0.07344997748750906,0.40420527826534985,0.12414372020308492,0.1443914119530667,0.018801247733460258
2021-10-01,0.129788317619257,0.10522004673827218,0.07344997748750906,0.40420527826534985,0.12414372020308492,0.1443914119530667,0.018801247733460258
2021-10-08,0.129788317619257,0.10522004673827218,0.07344997748750906,0.40420527826534985,0.12414372020308492,0.1443914119530667,0.018801247733460258
2021-10-15,0.129788317619257,0.10522004673827218,0.07344997748750906,0.40420527826534985,0.12414372020308492,0.1443914119530667,0.018801247733460258
2021-10-22,0.129788317619257,0.10522004673827218,0.07344997748750906,0.40420527826534985,0.12414372020308492,0.1443914119530667,0.018801247733460258
2021-10-29,0.12273746400778739,0.10135747612829646,0.08489778440552785,0.4033004812439968,0.10105288563397948,0.1666032086467829,0.020050699933629068
2021-11-05,0.12273746400778739,0.10135747612829646,0.08489778440552785,0.4033004812439968,0.10105288563397948,0.1666032086467829,0.020050699933629068
2021-11-12,0.12273746400778739,0.10135747612829646,0.08489778440552785,0.4033004812439968,0.10105288563397948,0.1666032086467829,0.020050699933629068
2021-11-19,0.12273746400778739,0.10135747612829646,0.08489778440552785,0.4033004812439968,0.10105288563397948,0.1666032086467829,0.020050699933629068
2021-11-26,0.1242509903419234,0.09955791151183381,0.08231684061903376,0.42381916409254256,0.10423397753697984,0.15853125028879658,0.0072898656088901115
2021-12-03,0.1242509903419234,0.09955791151183381,0.08231684061903376,0.42381916409254256,0.10423397753697984,0.15853125028879658,0.0072898656088901115
2021-12-10,0.1242509903419234,0.09955791151183381,0.08231684061903376,0.42381916409254256,0.10423397753697984,0.15853125028879658,0.0072898656088901115
2021-12-17,0.1242509903419234,0.09955791151183381,0.08231684061903376,0.42381916409254256,0.10423397753697984,0.15853125028879658,0.0072898656088901115
2021-12-24,0.1242509903419234,0.09955791151183381,0.08231684061903376,0.42381916409254256,0.10423397753697984,0.15853125028879658,0.0072898656088901115
2021-12-31,0.12592680013927215,0.09488001854393052,0.07883619356246482,0.4025761737012731,0.1029242934477918,0.15532565203206317,0.039530868573204536
2022-01-07,0.12592680013927215,0.09488001854393052,0.07883619356246482,0.4025761737012731,0.1029242934477918,0.15532565203206317,0.039530868573204536
2022-01-14,0.12592680013927215,0.09488001854393052,0.07883619356246482,0.4025761737012731,0.1029242934477918,0.15532565203206317,0.039530868573204536
2022-01-21,0.12592680013927215,0.09488001854393052,0.07883619356246482,0.4025761737012731,0.1029242934477918,0.15532565203206317,0.039530868573204536
2022-01-28,0.10574573836364069,0.0798057152700315,0.0658837884025338,0.35641032506393283,0.09100424866467065,0.12715455939664974,0.1739956248385408
2022-02-04,0.10574573836364069,0.0798057152700315,0.0658837884025338,0.35641032506393283,0.09100424866467065,0.12715455939664974,0.1739956248385408
2022-02-11,0.10574573836364069,0.0798057152700315,0.0658837884025338,0.35641032506393283,0.09100424866467065,0.12715455939664974,0.1739956248385408
2022-02-18,0.10574573836364069,0.0798057152700315,0.0658837884025338,0.35641032506393283,0.09100424866467065,0.12715455939664974,0.1739956248385408
2022-02-25,0.10120618500943834,0.07642729990187205,0.06363650988930927,0.3511138618330531,0.08640221258243795,0.12121393078388941,0.19999999999999984
2022-03-04,0.10120618500943834,0.07642729990187205,0.06363650988930927,0.3511138618330531,0.08640221258243795,0.12121393078388941,0.19999999999999984
2022-03-11,0.10120618500943834,0.07642729990187205,0.06363650988930927,0.3511138618330531,0.08640221258243795,0.12121393078388941,0.19999999999999984
2022-03-18,0.10120618500943834,0.07642729990187205,0.06363650988930927,0.3511138618330531,0.08640221258243795,0.12121393078388941,0.19999999999999984
2022-03-25,0.04899344613869391,0.03706431681487032,0.03210740593632068,0.17733415854991594,0.04384002553075338,0.060660647029445826,0.5999999999999999
2022-04-01,0.04899344613869391,0.03706431681487032,0.03210740593632068,0.17733415854991594,0.04384002553075338,0.060660647029445826,0.5999999999999999
2022-04-08,0.04899344613869391,0.03706431681487032,0.03210740593632068,0.17733415854991594,0.04384002553075338,0.060660647029445826,0.5999999999999999
2022-04-15,0.04899344613869391,0.03706431681487032,0.03210740593632068,0.17733415854991594,0.04384002553075338,0.060660647029445826,0.5999999999999999
2022-04-22,0.04899344613869391,0.03706431681487032,0.03210740593632068,0.17733415854991594,0.04384002553075338,0.060660647029445826,0.5999999999999999
2022-04-29,0.04792722724308462,0.036386064039760156,0.03234565116348666,0.17840049512994957,0.0441512236611597,0.06078933876255933,0.6
2022-05-06,0.04792722724308462,0.036386064039760156,0.03234565116348666,0.17840049512994957,0.0441512236611597,0.06078933876255933,0.6
2022-05-13,0.04792722724308462,0.036386064039760156,0.03234565116348666,0.17840049512994957,0.0441512236611597,0.06078933876255933,0.6
2022-05-20,0.04792722724308462,0.036386064039760156,0.03234565116348666,0.17840049512994957,0.0441512236611597,0.06078933876255933,0.6
2022-05-27,0.046665655524172005,0.03612474875155687,0.032688885509566966,0.17904029707796976,0.04427656718079314,0.0612038459559413,0.5999999999999999
2022-06-03,0.046665655524172005,0.03612474875155687,0.032688885509566966,0.17904029707796976,0.04427656718079314,0.0612038459559413,0.5999999999999999
2022-06-10,0.046665655524172005,0.03612474875155687,0.032688885509566966,0.17904029707796976,0.04427656718079314,0.0612038459559413,0.5999999999999999
2022-06-17,0.046665655524172005,0.03612474875155687,0.032688885509566966,0.17904029707796976,0.04427656718079314,0.0612038459559413,0.5999999999999999
2022-06-24,0.04520761748549858,0.035953609437464173,0.03314865894232315,0.17942417824678186,0.04436739978894712,0.061898536098985185,0.6
2022-07-01,0.04520761748549858,0.035953609437464173,0.03314865894232315,0.17942417824678186,0.04436739978894712,0.061898536098985185,0.6
2022-07-08,0.04520761748549858,0.035953609437464173,0.03314865894232315,0.17942417824678186,0.04436739978894712,0.061898536098985185,0.6
2022-07-15,0.04520761748549858,0.035953609437464173,0.03314865894232315,0.17942417824678186,0.04436739978894712,0.061898536098985185,0.6
2022-07-22,0.04520761748549858,0.035953609437464173,0.03314865894232315,0.17942417824678186,0.04436739978894712,0.061898536098985185,0.6
2022-07-29,0.04479747817692306,0.04906830857570452,0.033253248894205605,0.17965450694806911,0.04347380638267993,0.04975265102241782,0.5999999999999999
2022-08-05,0.04479747817692306,0.04906830857570452,0.033253248894205605,0.17965450694806911,0.04347380638267993,0.04975265102241782,0.5999999999999999
2022-08-12,0.04479747817692306,0.04906830857570452,0.033253248894205605,0.17965450694806911,0.04347380638267993,0.04975265102241782,0.5999999999999999
2022-08-19,0.04479747817692306,0.04906830857570452,0.033253248894205605,0.17965450694806911,0.04347380638267993,0.04975265102241782,0.5999999999999999
2022-08-26,0.044761072975392835,0.0569918443602649,0.03355992402738082,0.17979270416884144,0.04221144334990108,0.04268301111821894,0.6000000000000001
2022-09-02,0.044761072975392835,0.0569918443602649,0.03355992402738082,0.17979270416884144,0.04221144334990108,0.04268301111821894,0.6000000000000001
2022-09-09,0.044761072975392835,0.0569918443602649,0.03355992402738082,0.17979270416884144,0.04221144334990108,0.04268301111821894,0.6000000000000001
2022-09-16,0.044761072975392835,0.0569918443602649,0.03355992402738082,0.17979270416884144,0.04221144334990108,0.04268301111821894,0.6000000000000001
2022-09-23,0.044761072975392835,0.0569918443602649,0.03355992402738082,0.17979270416884144,0.04221144334990108,0.04268301111821894,0.6000000000000001
2022-09-30,0.04505070728041402,0.061078889650871604,0.0340074643957999,0.17987562250130487,0.04140245838645458,0.038584857785155094,0.5999999999999999
2022-10-07,0.04505070728041402,0.061078889650871604,0.0340074643957999,0.17987562250130487,0.04140245838645458,0.038584857785155094,0.5999999999999999
2022-10-14,0.04505070728041402,0.061078889650871604,0.0340074643957999,0.17987562250130487,0.04140245838645458,0.038584857785155094,0.5999999999999999
2022-10-21,0.04505070728041402,0.061078889650871604,0.0340074643957999,0.17987562250130487,0.04140245838645458,0.038584857785155094,0.5999999999999999
2022-10-28,0.045362462381163406,0.06344755537419172,0.03426410374918017,0.17992537350078291,0.04084024996436908,0.03616025503031274,0.6
2022-11-04,0.045362462381163406,0.06344755537419172,0.03426410374918017,0.17992537350078291,0.04084024996436908,0.03616025503031274,0.6
2022-11-11,0.045362462381163406,0.06344755537419172,0.03426410374918017,0.17992537350078291,0.04084024996436908,0.03616025503031274,0.6
2022-11-18,0.045362462381163406,0.06344755537419172,0.03426410374918017,0.17992537350078291,0.04084024996436908,0.03616025503031274,0.6
2022-11-25,0.045601969959929205,0.0648045804513505,0.03438069861326803,0.17995522410046974,0.04055716490206357,0.034700361972919,0.6
2022-12-02,0.045601969959929205,0.0648045804513505,0.03438069861326803,0.17995522410046974,0.04055716490206357,0.034700361972919,0.6
2022-12-09,0.045601969959929205,0.0648045804513505,0.03438069861326803,0.17995522410046974,0.04055716490206357,0.034700361972919,0.6
2022-12-16,0.045601969959929205,0.0648045804513505,0.03438069861326803,0.17995522410046974,0.04055716490206357,0.034700361972919,0.6
2022-12-23,0.045601969959929205,0.0648045804513505,0.03438069861326803,0.17995522410046974,0.04055716490206357,0.034700361972919,0.6
2022-12-30,0.09178423906183958,0.13083632415855215,0.06890702673961427,0.3599462689205637,0.08082078350152816,0.06770535761790224,0.19999999999999984
2023-01-06,0.09178423906183958,0.13083632415855215,0.06890702673961427,0.3599462689205637,0.08082078350152816,0.06770535761790224,0.19999999999999984
2023-01-13,0.09178423906183958,0.13083632415855215,0.06890702673961427,0.3599462689205637,0.08082078350152816,0.06770535761790224,0.19999999999999984
2023-01-20,0.09178423906183958,0.13083632415855215,0.06890702673961427,0.3599462689205637,0.08082078350152816,0.06770535761790224,0.19999999999999984
2023-01-27,0.10704709949901202,0.15831808325067148,0.07878240894023446,0.41951121918731477,0.08865197881996281,0.07997810812641497,0.06771110217638954
2023-02-03,0.10704709949901202,0.15831808325067148,0.07878240894023446,0.41951121918731477,0.08865197881996281,0.07997810812641497,0.06771110217638954
2023-02-10,0.10704709949901202,0.15831808325067148,0.07878240894023446,0.41951121918731477,0.08865197881996281,0.07997810812641497,0.06771110217638954
2023-02-17,0.10704709949901202,0.15831808325067148,0.07878240894023446,0.41951121918731477,0.08865197881996281,0.07997810812641497,0.06771110217638954
2023-02-24,0.09592686122239,0.13878700418742168,0.068802921542784,0.3636606046863768,0.0745339282675031,0.06644506873191922,0.19184361136160522
2023-03-03,0.09592686122239,0.13878700418742168,0.068802921542784,0.3636606046863768,0.0745339282675031,0.06644506873191922,0.19184361136160522
2023-03-10,0.09592686122239,0.13878700418742168,0.068802921542784,0.3636606046863768,0.0745339282675031,0.06644506873191922,0.19184361136160522
2023-03-17,0.09592686122239,0.13878700418742168,0.068802921542784,0.3636606046863768,0.0745339282675031,0.06644506873191922,0.19184361136160522
2023-03-24,0.09592686122239,0.13878700418742168,0.068802921542784,0.3636606046863768,0.0745339282675031,0.06644506873191922,0.19184361136160522
2023-03-31,0.12129097681224099,0.16113925385888864,0.0851216005319776,0.3531095865717051,0.16294660092571664,0.08713557574462619,0.029256405554844878
2023-04-07,0.12129097681224099,0.16113925385888864,0.0851216005319776,0.3531095865717051,0.16294660092571664,0.08713557574462619,0.029256405554844878
2023-04-14,0.12129097681224099,0.16113925385888864,0.0851216005319776,0.3531095865717051,0.16294660092571664,0.08713557574462619,0.029256405554844878
2023-04-21,0.12129097681224099,0.16113925385888864,0.0851216005319776,0.3531095865717051,0.16294660092571664,0.08713557574462619,0.029256405554844878
2023-04-28,0.11862282542846833,0.15780433223042634,0.08371852583288317,0.33524532298719906,0.17628460937824725,0.08456414054582928,0.04376024359694641
2023-05-05,0.11862282542846833,0.15780433223042634,0.08371852583288317,0.33524532298719906,0.17628460937824725,0.08456414054582928,0.04376024359694641
2023-05-12,0.11862282542846833,0.15780433223042634,0.08371852583288317,0.33524532298719906,0.17628460937824725,0.08456414054582928,0.04376024359694641
2023-05-19,0.11862282542846833,0.15780433223042634,0.08371852583288317,0.33524532298719906,0.17628460937824725,0.08456414054582928,0.04376024359694641
2023-05-26,0.12188474137522914,0.1611713193285709,0.08721685165713779,0.3315280883060578,0.2117777346994795,0.08642126463352484,0.0
2023-06-02,0.12188474137522914,0.1611713193285709,0.08721685165713779,0.3315280883060578,0.2117777346994795,0.08642126463352484,0.0
2023-06-09,0.12188474137522914,0.1611713193285709,0.08721685165713779,0.3315280883060578,0.2117777346994795,0.08642126463352484,0.0
2023-06-16,0.12188474137522914,0.1611713193285709,0.08721685165713779,0.3315280883060578,0.2117777346994795,0.08642126463352484,0.0
2023-06-23,0.12188474137522914,0.1611713193285709,0.08721685165713779,0.3315280883060578,0.2117777346994795,0.08642126463352484,0.0
2023-06-30,0.1523043038101436,0.1813993631437883,0.08420572716223769,0.303644897253714,0.19015953287365256,0.08828617575646375,2.220446049250313e-16
2023-07-07,0.1523043038101436,0.1813993631437883,0.08420572716223769,0.303644897253714,0.19015953287365256,0.08828617575646375,2.220446049250313e-16
2023-07-14,0.1523043038101436,0.1813993631437883,0.08420572716223769,0.303644897253714,0.19015953287365256,0.08828617575646375,2.220446049250313e-16
2023-07-21,0.1523043038101436,0.1813993631437883,0.08420572716223769,0.303644897253714,0.19015953287365256,0.08828617575646375,2.220446049250313e-16
2023-07-28,0.1660851360243482,0.17940761035766015,0.10016179626075732,0.2758625427047069,0.18817800091799128,0.09030491373453615,0.0
2023-08-04,0.1660851360243482,0.17940761035766015,0.10016179626075732,0.2758625427047069,0.18817800091799128,0.09030491373453615,0.0
2023-08-11,0.1660851360243482,0.17940761035766015,0.10016179626075732,0.2758625427047069,0.18817800091799128,0.09030491373453615,0.0
2023-08-18,0.1660851360243482,0.17940761035766015,0.10016179626075732,0.2758625427047069,0.18817800091799128,0.09030491373453615,0.0
2023-08-25,0.15352385949200276,0.18670740540739672,0.08464216808347262,0.2801086090882934,0.19679747226382144,0.09822048566501301,0.0
2023-09-01,0.15352385949200276,0.18670740540739672,0.08464216808347262,0.2801086090882934,0.19679747226382144,0.09822048566501301,0.0
2023-09-08,0.15352385949200276,0.18670740540739672,0.08464216808347262,0.2801086090882934,0.19679747226382144,0.09822048566501301,0.0
2023-09-15,0.15352385949200276,0.18670740540739672,0.08464216808347262,0.2801086090882934,0.19679747226382144,0.09822048566501301,0.0
2023-09-22,0.15352385949200276,0.18670740540739672,0.08464216808347262,0.2801086090882934,0.19679747226382144,0.09822048566501301,0.0
2023-09-29,0.13972836164734398,0.1650749449365761,0.08205492700250527,0.26062365396659704,0.18800844149506593,0.08784646110420373,0.07666320984770802
2023-10-06,0.13972836164734398,0.1650749449365761,0.08205492700250527,0.26062365396659704,0.18800844149506593,0.08784646110420373,0.07666320984770802
2023-10-13,0.13972836164734398,0.1650749449365761,0.08205492700250527,0.26062365396659704,0.18800844149506593,0.08784646110420373,0.07666320984770802
2023-10-20,0.13972836164734398,0.1650749449365761,0.08205492700250527,0.26062365396659704,0.18800844149506593,0.08784646110420373,0.07666320984770802
2023-10-27,0.1194661805558499,0.13862191330860477,0.07152901119180458,0.22777452396286002,0.1680068057055852,0.07460156527529559,0.19999999999999996
2023-11-03,0.1194661805558499,0.13862191330860477,0.07152901119180458,0.22777452396286002,0.1680068057055852,0.07460156527529559,0.19999999999999996
2023-11-10,0.1194661805558499,0.13862191330860477,0.07152901119180458,0.22777452396286002,0.1680068057055852,0.07460156527529559,0.19999999999999996
2023-11-17,0.1194661805558499,0.13862191330860477,0.07152901119180458,0.22777452396286002,0.1680068057055852,0.07460156527529559,0.19999999999999996
2023-11-24,0.16127350149935143,0.15523316850311916,0.09247774789338088,0.2734929033274565,0.2370598653744205,0.08046281340227138,2.220446049250313e-16
2023-12-01,0.16127350149935143,0.15523316850311916,0.09247774789338088,0.2734929033274565,0.2370598653744205,0.08046281340227138,2.220446049250313e-16
2023-12-08,0.16127350149935143,0.15523316850311916,0.09247774789338088,0.2734929033274565,0.2370598653744205,0.08046281340227138,2.220446049250313e-16
2023-12-15,0.16127350149935143,0.15523316850311916,0.09247774789338088,0.2734929033274565,0.2370598653744205,0.08046281340227138,2.220446049250313e-16
2023-12-22,0.16127350149935143,0.15523316850311916,0.09247774789338088,0.2734929033274565,0.2370598653744205,0.08046281340227138,2.220446049250313e-16
2023-12-29,0.16245900321820583,0.15191776391149242,0.09835023422500087,0.2721798442809026,0.22839306035629764,0.0867000940081007,0.0
2024-01-05,0.16245900321820583,0.15191776391149242,0.09835023422500087,0.2721798442809026,0.22839306035629764,0.0867000940081007,0.0
2024-01-12,0.16245900321820583,0.15191776391149242,0.09835023422500087,0.2721798442809026,0.22839306035629764,0.0867000940081007,0.0
2024-01-19,0.16245900321820583,0.15191776391149242,0.09835023422500087,0.2721798442809026,0.22839306035629764,0.0867000940081007,0.0
2024-01-26,0.15324349758338546,0.15208527771455538,0.09734000218719145,0.26614353122018236,0.20656397372719743,0.08615212601133157,0.038471591556156426
2024-02-02,0.15324349758338546,0.15208527771455538,0.09734000218719145,0.26614353122018236,0.20656397372719743,0.08615212601133157,0.038471591556156426
2024-02-09,0.15324349758338546,0.15208527771455538,0.09734000218719145,0.26614353122018236,0.20656397372719743,0.08615212601133157,0.038471591556156426
2024-02-16,0.15324349758338546,0.15208527771455538,0.09734000218719145,0.26614353122018236,0.20656397372719743,0.08615212601133157,0.038471591556156426
2024-02-23,0.15457064494002132,0.15669834136952668,0.10627651348310728,0.28874752536171144,0.19731602264309756,0.0963909522025357,0.0
2024-03-01,0.15457064494002132,0.15669834136952668,0.10627651348310728,0.28874752536171144,0.19731602264309756,0.0963909522025357,0.0
2024-03-08,0.15457064494002132,0.15669834136952668,0.10627651348310728,0.28874752536171144,0.19731602264309756,0.0963909522025357,0.0
2024-03-15,0.15457064494002132,0.15669834136952668,0.10627651348310728,0.28874752536171144,0.19731602264309756,0.0963909522025357,0.0
2024-03-22,0.15457064494002132,0.15669834136952668,0.10627651348310728,0.28874752536171144,0.19731602264309756,0.0963909522025357,0.0
2024-03-29,0.15654874447287623,0.15414617742725722,0.09081090502490405,0.2949981234116267,0.21373077161831117,0.08976527804502477,0.0
2024-04-05,0.15654874447287623,0.15414617742725722,0.09081090502490405,0.2949981234116267,0.21373077161831117,0.08976527804502477,0.0
2024-04-12,0.15654874447287623,0.15414617742725722,0.09081090502490405,0.2949981234116267,0.21373077161831117,0.08976527804502477,0.0
2024-04-19,0.15654874447287623,0.15414617742725722,0.09081090502490405,0.2949981234116267,0.21373077161831117,0.08976527804502477,0.0
2024-04-26,0.14350880840239333,0.14965484359945047,0.09282017391358224,0.2883373266604507,0.2006148537911446,0.08932690992343623,0.03573708370954232
2024-05-03,0.14350880840239333,0.14965484359945047,0.09282017391358224,0.2883373266604507,0.2006148537911446,0.08932690992343623,0.03573708370954232
2024-05-10,0.14350880840239333,0.14965484359945047,0.09282017391358224,0.2883373266604507,0.2006148537911446,0.08932690992343623,0.03573708370954232
2024-05-17,0.14350880840239333,0.14965484359945047,0.09282017391358224,0.2883373266604507,0.2006148537911446,0.08932690992343623,0.03573708370954232
2024-05-24,0.14350880840239333,0.14965484359945047,0.09282017391358224,0.2883373266604507,0.2006148537911446,0.08932690992343623,0.03573708370954232
2024-05-31,0.1365836618463664,0.15385389296082086,0.10492626976323711,0.314736548925661,0.1929440184411361,0.09695560806277836,2.220446049250313e-16
2024-06-07,0.1365836618463664,0.15385389296082086,0.10492626976323711,0.314736548925661,0.1929440184411361,0.09695560806277836,2.220446049250313e-16
2024-06-14,0.1365836618463664,0.15385389296082086,0.10492626976323711,0.314736548925661,0.1929440184411361,0.09695560806277836,2.220446049250313e-16
2024-06-21,0.1365836618463664,0.15385389296082086,0.10492626976323711,0.314736548925661,0.1929440184411361,0.09695560806277836,2.220446049250313e-16
2024-06-28,0.12225385534696923,0.16060302221068093,0.1025669014193332,0.3188896952827958,0.2003921761368584,0.09529434960336257,0.0
2024-07-05,0.12225385534696923,0.16060302221068093,0.1025669014193332,0.3188896952827958,0.2003921761368584,0.09529434960336257,0.0
2024-07-12,0.12225385534696923,0.16060302221068093,0.1025669014193332,0.3188896952827958,0.2003921761368584,0.09529434960336257,0.0
2024-07-19,0.12225385534696923,0.16060302221068093,0.1025669014193332,0.3188896952827958,0.2003921761368584,0.09529434960336257,0.0
2024-07-26,0.14917328019433448,0.15135362481866274,0.094299286123412,0.28752856280085565,0.23147680574479104,0.0861684403179441,0.0
2024-08-02,0.14917328019433448,0.15135362481866274,0.094299286123412,0.28752856280085565,0.23147680574479104,0.0861684403179441,0.0
2024-08-09,0.14917328019433448,0.15135362481866274,0.094299286123412,0.28752856280085565,0.23147680574479104,0.0861684403179441,0.0
2024-08-16,0.14917328019433448,0.15135362481866274,0.094299286123412,0.28752856280085565,0.23147680574479104,0.0861684403179441,0.0
2024-08-23,0.14917328019433448,0.15135362481866274,0.094299286123412,0.28752856280085565,0.23147680574479104,0.0861684403179441,0.0
2024-08-30,0.13633897244690418,0.1419028267360047,0.088707473746481,0.29431124335089115,0.2190479308094506,0.08103278893528965,0.03865876397497858
2024-09-06,0.13633897244690418,0.1419028267360047,0.088707473746481,0.29431124335089115,0.2190479308094506,0.08103278893528965,0.03865876397497858
2024-09-13,0.13633897244690418,0.1419028267360047,0.088707473746481,0.29431124335089115,0.2190479308094506,0.08103278893528965,0.03865876397497858
2024-09-20,0.13633897244690418,0.1419028267360047,0.088707473746481,0.29431124335089115,0.2190479308094506,0.08103278893528965,0.03865876397497858
2024-09-27,0.12943937438986397,0.14030108127870874,0.08751212499474599,0.305175649355625,0.2181799106547405,0.08125237498165004,0.03813948434466574
2024-10-04,0.12943937438986397,0.14030108127870874,0.08751212499474599,0.305175649355625,0.2181799106547405,0.08125237498165004,0.03813948434466574
2024-10-11,0.12943937438986397,0.14030108127870874,0.08751212499474599,0.305175649355625,0.2181799106547405,0.08125237498165004,0.03813948434466574
2024-10-18,0.12943937438986397,0.14030108127870874,0.08751212499474599,0.305175649355625,0.2181799106547405,0.08125237498165004,0.03813948434466574
2024-10-25,0.13567044123401606,0.13984241737280725,0.08379725448323597,0.3061428508567116,0.21449642854418735,0.08170326381151895,0.038347343697522907
2024-11-01,0.13567044123401606,0.13984241737280725,0.08379725448323597,0.3061428508567116,0.21449642854418735,0.08170326381151895,0.038347343697522907
2024-11-08,0.13567044123401606,0.13984241737280725,0.08379725448323597,0.3061428508567116,0.21449642854418735,0.08170326381151895,0.038347343697522907
2024-11-15,0.13567044123401606,0.13984241737280725,0.08379725448323597,0.3061428508567116,0.21449642854418735,0.08170326381151895,0.038347343697522907
2024-11-22,0.13567044123401606,0.13984241737280725,0.08379725448323597,0.3061428508567116,0.21449642854418735,0.08170326381151895,0.038347343697522907
2024-11-29,0.13030854317652227,0.13843193877246662,0.08093842262756706,0.31408191428411786,0.21344597873459903,0.08292236013633116,0.03987084226839599
2024-12-06,0.13030854317652227,0.13843193877246662,0.08093842262756706,0.31408191428411786,0.21344597873459903,0.08292236013633116,0.03987084226839599
2024-12-13,0.13030854317652227,0.13843193877246662,0.08093842262756706,0.31408191428411786,0.21344597873459903,0.08292236013633116,0.03987084226839599
2024-12-20,0.13030854317652227,0.13843193877246662,0.08093842262756706,0.31408191428411786,0.21344597873459903,0.08292236013633116,0.03987084226839599
2024-12-27,0.1253367421653842,0.13865964795401767,0.08171948558851112,0.32536559539515203,0.20615314556428158,0.0862069638130037,0.036558419519649665
2025-01-03,0.1253367421653842,0.13865964795401767,0.08171948558851112,0.32536559539515203,0.20615314556428158,0.0862069638130037,0.036558419519649665
2025-01-10,0.1253367421653842,0.13865964795401767,0.08171948558851112,0.32536559539515203,0.20615314556428158,0.0862069638130037,0.036558419519649665
2025-01-17,0.1253367421653842,0.13865964795401767,0.08171948558851112,0.32536559539515203,0.20615314556428158,0.0862069638130037,0.036558419519649665
2025-01-24,0.1253367421653842,0.13865964795401767,0.08171948558851112,0.32536559539515203,0.20615314556428158,0.0862069638130037,0.036558419519649665
2025-01-31,0.12228329653178209,0.14532058045728155,0.08453430710410796,0.3298811342927749,0.18935170778730248,0.0888739960858839,0.039754977740867226
2025-02-07,0.12228329653178209,0.14532058045728155,0.08453430710410796,0.3298811342927749,0.18935170778730248,0.0888739960858839,0.039754977740867226
2025-02-14,0.12228329653178209,0.14532058045728155,0.08453430710410796,0.3298811342927749,0.18935170778730248,0.0888739960858839,0.039754977740867226
2025-02-21,0.12228329653178209,0.14532058045728155,0.08453430710410796,0.3298811342927749,0.18935170778730248,0.0888739960858839,0.039754977740867226
2025-02-28,0.12888664946667955,0.14408752781911024,0.08522949864476277,0.3146535177375935,0.19371311279161021,0.09111531031365175,0.04231438322659209
2025-03-07,0.12888664946667955,0.14408752781911024,0.08522949864476277,0.3146535177375935,0.19371311279161021,0.09111531031365175,0.04231438322659209
2025-03-14,0.12888664946667955,0.14408752781911024,0.08522949864476277,0.3146535177375935,0.19371311279161021,0.09111531031365175,0.04231438322659209
2025-03-21,0.12888664946667955,0.14408752781911024,0.08522949864476277,0.3146535177375935,0.19371311279161021,0.09111531031365175,0.04231438322659209
2025-03-28,0.05058647279173787,0.060219273823105046,0.0349068806627034,0.1327596968843717,0.08514015462428753,0.03638752121379451,0.5999999999999999
2025-04-04,0.05058647279173787,0.060219273823105046,0.0349068806627034,0.1327596968843717,0.08514015462428753,0.03638752121379451,0.5999999999999999
