,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2015-11-13,0.08544007464315055,0.06839074322734225,0.15811849028880806,0.05904511971822378,0.2709006059878863,0.18314635440115187,0.17495861173343707
2015-11-20,0.08544007464315055,0.06839074322734225,0.15811849028880806,0.05904511971822378,0.2709006059878863,0.18314635440115187,0.17495861173343707
2015-11-27,0.0889939469691875,0.06897564886551653,0.16202949230761662,0.058875180786848,0.2722038779120419,0.1832324962670642,0.16568935689172526
2015-12-04,0.0889939469691875,0.06897564886551653,0.16202949230761662,0.058875180786848,0.2722038779120419,0.1832324962670642,0.16568935689172526
2015-12-11,0.0889939469691875,0.06897564886551653,0.16202949230761662,0.058875180786848,0.2722038779120419,0.1832324962670642,0.16568935689172526
2015-12-18,0.0889939469691875,0.06897564886551653,0.16202949230761662,0.058875180786848,0.2722038779120419,0.1832324962670642,0.16568935689172526
2015-12-25,0.04243047508925077,0.043941511653600746,0.07572549508854542,0.029742315780142272,0.13209447912157782,0.076065723266883,0.6
2016-01-01,0.04243047508925077,0.043941511653600746,0.07572549508854542,0.029742315780142272,0.13209447912157782,0.076065723266883,0.6
2016-01-08,0.04243047508925077,0.043941511653600746,0.07572549508854542,0.029742315780142272,0.13209447912157782,0.076065723266883,0.6
2016-01-15,0.04243047508925077,0.043941511653600746,0.07572549508854542,0.029742315780142272,0.13209447912157782,0.076065723266883,0.6
2016-01-22,0.04243047508925077,0.043941511653600746,0.07572549508854542,0.029742315780142272,0.13209447912157782,0.076065723266883,0.6
2016-01-29,0.05204160061732717,0.03712529495803541,0.08086925935875033,0.027646458207927157,0.11193592803783568,0.09038145882012427,0.6
2016-02-05,0.05204160061732717,0.03712529495803541,0.08086925935875033,0.027646458207927157,0.11193592803783568,0.09038145882012427,0.6
2016-02-12,0.05204160061732717,0.03712529495803541,0.08086925935875033,0.027646458207927157,0.11193592803783568,0.09038145882012427,0.6
2016-02-19,0.05204160061732717,0.03712529495803541,0.08086925935875033,0.027646458207927157,0.11193592803783568,0.09038145882012427,0.6
2016-02-26,0.04717185205475161,0.03414272293709302,0.08387838806609826,0.03596460671016527,0.09979729195511339,0.09904513827677845,0.6
2016-03-04,0.04717185205475161,0.03414272293709302,0.08387838806609826,0.03596460671016527,0.09979729195511339,0.09904513827677845,0.6
