Date,version_name,offensive_weight,defensive_weight,cash_proxy_weight,bil_weight,spy_weight,overlay_cash_weight,sleeve_bil_weight,beta_overlay_spy_weight,beta_overlay_bil_weight,risk_state,market_state
2024-06-28,improved_phase7_combined_offensive,0.7575120168460653,0.24248798315393497,0.0,0.0,0.08942966566355205,0.0,0.0,0.0,0.0,calm,calm_trend
2024-07-05,improved_phase7_combined_offensive,0.7580365142388652,0.241963485761135,0.0,0.0,0.08548174797057306,0.0,0.0,0.0,0.0,calm,calm_trend
2024-07-12,improved_phase7_combined_offensive,0.762302199408242,0.23769780059175832,0.0,0.0,0.08982177585195465,0.0,0.0,0.0,0.0,calm,calm_trend
2024-07-19,improved_phase7_combined_offensive,0.759896316037736,0.24010368396226414,0.0,0.0,0.09448002173026505,0.0,0.0,0.0,0.0,calm,calm_trend
2024-07-26,improved_phase7_combined_offensive,0.8047077262600735,0.19529227373992677,0.0,0.0,0.09734222044208156,0.0,0.0,0.0,0.0,calm,calm_trend
2024-08-02,improved_phase7_combined_offensive,0.7991006350010438,0.2008993649989564,0.0,0.0,0.09562518775959127,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-08-09,improved_phase7_combined_offensive,0.8001521130875147,0.1998478869124855,0.0,0.0,0.09143452323825947,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-08-16,improved_phase7_combined_offensive,0.8016134534295409,0.1983865465704593,0.0,0.0,0.08704439146852377,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-08-23,improved_phase7_combined_offensive,0.7994415091283037,0.20055849087169653,0.0,0.0,0.09016968071456831,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-08-30,improved_phase7_combined_offensive,0.8105269922842658,0.18947300771573433,0.0,0.0,0.09661947863804086,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-09-06,improved_phase7_combined_offensive,0.7932169602660598,0.20678303973394035,0.0,0.0,0.09394221059673337,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-09-13,improved_phase7_combined_offensive,0.8011836652642889,0.1988163347357113,0.0,0.0,0.09361006518023918,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-09-20,improved_phase7_combined_offensive,0.7969861029096529,0.20301389709034734,0.0,0.0,0.09941331527131952,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-09-27,improved_phase7_combined_offensive,0.8068037620189736,0.19319623798102648,0.0,0.0,0.09389063325329279,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-10-04,improved_phase7_combined_offensive,0.8030587726805459,0.19694122731945424,0.0,0.0,0.09420946769676194,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-10-11,improved_phase7_combined_offensive,0.7952505342689541,0.20474946573104608,0.0,0.0,0.08494521038244571,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-10-18,improved_phase7_combined_offensive,0.8078617035517096,0.19213829644829056,0.0,0.0,0.09180916868448366,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-10-25,improved_phase7_combined_offensive,0.7381334852304393,0.2618665147695607,1.1102230246251565e-16,1.1102230246251565e-16,0.0965410150142279,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2024-11-01,improved_phase7_combined_offensive,0.7356014870213025,0.2643985129786977,1.1102230246251565e-16,1.1102230246251565e-16,0.08976310356029124,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2024-11-08,improved_phase7_combined_offensive,0.727100965299029,0.272899034700971,0.0,0.0,0.09212247578805532,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-11-15,improved_phase7_combined_offensive,0.7265132030109522,0.2734867969890478,0.0,0.0,0.09591251204528303,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-11-22,improved_phase7_combined_offensive,0.7322533907192067,0.2677466092807933,0.0,0.0,0.09275858193455408,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-11-29,improved_phase7_combined_offensive,0.7889139917997867,0.2110860082002135,0.0,0.0,0.10040887035701161,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-12-06,improved_phase7_combined_offensive,0.7873388061839045,0.21266119381609574,0.0,0.0,0.10122507723249669,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2024-12-13,improved_phase7_combined_offensive,0.8023946086009425,0.1976053913990578,0.0,0.0,0.1046729941271827,0.0,0.0,0.0,0.0,calm,calm_trend
2024-12-20,improved_phase7_combined_offensive,0.8074299005083088,0.19257009949169143,0.0,0.0,0.11156902433655896,0.0,0.0,0.0,0.0,calm,calm_trend
2024-12-27,improved_phase7_combined_offensive,0.7191391065148747,0.2808608934851254,0.0,0.0,0.10115710700705514,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-01-03,improved_phase7_combined_offensive,0.7344356166896763,0.26556438331032384,0.0,0.0,0.10627400781740484,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-01-10,improved_phase7_combined_offensive,0.7482045601032692,0.25179543989673075,0.0,0.0,0.10117108675622759,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-01-17,improved_phase7_combined_offensive,0.7400192531218762,0.25998074687812395,0.0,0.0,0.10409228578822256,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-01-24,improved_phase7_combined_offensive,0.7396218054933181,0.260378194506682,0.0,0.0,0.09831586379374181,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-01-31,improved_phase7_combined_offensive,0.8085833877848432,0.19141661221515696,0.0,0.0,0.10604119333738857,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-02-07,improved_phase7_combined_offensive,0.8074349697355679,0.1925650302644322,0.0,0.0,0.10272965194998325,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-02-14,improved_phase7_combined_offensive,0.8022048260775456,0.19779517392245438,1.1102230246251565e-16,1.1102230246251565e-16,0.09010039214829015,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2025-02-21,improved_phase7_combined_offensive,0.8000805266098754,0.19991947339012478,1.1102230246251565e-16,1.1102230246251565e-16,0.09961143674710912,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2025-02-28,improved_phase7_combined_offensive,0.8017566811248772,0.198243318875123,0.0,0.0,0.1021758558012637,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-03-07,improved_phase7_combined_offensive,0.8016241509274091,0.198375849072591,0.0,0.0,0.09896255789781988,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-03-14,improved_phase7_combined_offensive,0.7927776647705226,0.2072223352294775,1.1102230246251565e-16,1.1102230246251565e-16,0.10244580149405438,0.0,1.1102230246251565e-16,0.0,0.0,stressed,stressed_panic
2025-03-21,improved_phase7_combined_offensive,0.7959196378718663,0.20408036212813385,0.0,0.0,0.1005419866691831,0.0,0.0,0.0,0.0,stressed,stressed_panic
2025-03-28,improved_phase7_combined_offensive,0.2450278194272932,0.11017218057270671,0.6448,0.6448,0.03218971221707273,0.6000000000000001,0.04479999999999995,0.0,0.0,stressed,stressed_panic
2025-04-04,improved_phase7_combined_offensive,0.2449846374866335,0.11021536251336642,0.6448,0.6448,0.029697164765071036,0.6000000000000001,0.04479999999999995,0.0,0.0,stressed,stressed_panic
2025-04-11,improved_phase7_combined_offensive,0.24809666222814328,0.10710333777185668,0.6448,0.6448,0.025921145632311644,0.6000000000000001,0.04479999999999995,0.0,0.0,stressed,stressed_panic
2025-04-18,improved_phase7_combined_offensive,0.24846127805810664,0.10673872194189332,0.6448,0.6448,0.025921145632311644,0.6000000000000001,0.04479999999999995,0.0,0.0,stressed,stressed_panic
2025-04-25,improved_phase7_combined_offensive,0.3170618812137811,0.0650181187862189,0.61792,0.61792,0.0,0.6,0.017920000000000047,0.0,0.0,stressed,stressed_panic
2025-05-02,improved_phase7_combined_offensive,0.3324473606023145,0.06755263939768542,0.6000000000000001,0.6000000000000001,0.0,0.6,1.1102230246251565e-16,0.0,0.0,stressed,stressed_panic
2025-05-09,improved_phase7_combined_offensive,0.3281712950317865,0.0718287049682135,0.6,0.6,0.0,0.6,0.0,0.0,0.0,stressed,stressed_panic
2025-05-16,improved_phase7_combined_offensive,0.33075171252626373,0.06924828747373615,0.6,0.6,0.0,0.6,0.0,0.0,0.0,stressed,stressed_panic
2025-05-23,improved_phase7_combined_offensive,0.3142278221313923,0.06785217786860774,0.61792,0.61792,0.0,0.6,0.017920000000000047,0.0,0.0,stressed,stressed_panic
2025-05-30,improved_phase7_combined_offensive,0.2417873439833214,0.12114317542677867,0.6370694805898999,0.6370694805898999,0.01084197540364132,0.5999999999999999,0.037069480589900006,0.0,0.0,stressed,stressed_panic
2025-06-06,improved_phase7_combined_offensive,0.2417318607915011,0.12119865861859895,0.6370694805898999,0.6370694805898999,0.01084197540364132,0.5999999999999999,0.037069480589900006,0.0,0.0,neutral,recovery_fragile
2025-06-13,improved_phase7_combined_offensive,0.24038138163924866,0.12254913777085152,0.6370694805898999,0.6370694805898999,0.01084197540364132,0.5999999999999999,0.037069480589900006,0.0,0.0,neutral,recovery_fragile
2025-06-20,improved_phase7_combined_offensive,0.23983039129017167,0.12310012811992851,0.6370694805898999,0.6370694805898999,0.012240321824652338,0.5999999999999999,0.037069480589900006,0.0,0.0,neutral,recovery_fragile
2025-06-27,improved_phase7_combined_offensive,0.7079831722735924,0.2760122958960174,0.016004531830389856,0.016004531830389856,0.014728416918722764,0.016004531830389968,0.0,0.0,0.0,neutral,recovery_fragile
2025-07-04,improved_phase7_combined_offensive,0.7060703759410314,0.27792509222857836,0.01600453183039008,0.01600453183039008,0.016088090266942207,0.016004531830389968,1.1102230246251565e-16,0.0,0.0,neutral,recovery_confirmed
2025-07-11,improved_phase7_combined_offensive,0.7055727774760069,0.278422690693603,0.01600453183039008,0.01600453183039008,0.01751701611308947,0.016004531830389968,1.1102230246251565e-16,0.0,0.0,neutral,recovery_confirmed
2025-07-18,improved_phase7_combined_offensive,0.7047881356185672,0.2792073325510427,0.01600453183039008,0.01600453183039008,0.017648814449106695,0.016004531830389968,1.1102230246251565e-16,0.0,0.0,neutral,recovery_confirmed
2025-07-25,improved_phase7_combined_offensive,0.8534862591207927,0.14651374087920765,0.0,0.0,0.010900345894004126,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2025-08-01,improved_phase7_combined_offensive,0.8592932351143285,0.14070676488567166,0.0,0.0,0.012840597694939917,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-08-08,improved_phase7_combined_offensive,0.8488334123958179,0.1511665876041823,0.0,0.0,0.014293072523894172,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-08-15,improved_phase7_combined_offensive,0.8554940761470772,0.14450592385292307,0.0,0.0,0.020477464864944197,0.0,0.0,0.0,0.0,calm,calm_trend
2025-08-22,improved_phase7_combined_offensive,0.8529283017614349,0.14707169823856545,0.0,0.0,0.014780065346513407,0.0,0.0,0.0,0.0,calm,calm_trend
2025-08-29,improved_phase7_combined_offensive,0.6917091350224879,0.3082908649775121,0.0,0.0,0.06396601462046848,0.0,0.0,0.0,0.0,calm,calm_trend
2025-09-05,improved_phase7_combined_offensive,0.6921366773449258,0.3078633226550743,0.0,0.0,0.06364854857530608,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2025-09-12,improved_phase7_combined_offensive,0.6932896654690165,0.3067103345309836,0.0,0.0,0.06345087448740011,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2025-09-19,improved_phase7_combined_offensive,0.6964529902554254,0.30354700974457466,1.1102230246251565e-16,1.1102230246251565e-16,0.06362784873567127,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2025-09-26,improved_phase7_combined_offensive,0.8569010415819955,0.1430989584180046,0.0,0.0,0.015812308809577583,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2025-10-03,improved_phase7_combined_offensive,0.8629981110880162,0.13700188891198398,0.0,0.0,0.018009496341003624,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-10-10,improved_phase7_combined_offensive,0.8617421557936765,0.13825784420632362,0.0,0.0,0.017961513253831485,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-10-17,improved_phase7_combined_offensive,0.863427250943295,0.13657274905670527,0.0,0.0,0.021870561184480657,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-10-24,improved_phase7_combined_offensive,0.8652111996557663,0.13478880034423388,0.0,0.0,0.023061197372293774,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-10-31,improved_phase7_combined_offensive,0.8557430492181273,0.1442569507818729,0.0,0.0,0.019184290243223157,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-11-07,improved_phase7_combined_offensive,0.8567817027536727,0.14321829724632745,0.0,0.0,0.018172602396231828,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2025-11-14,improved_phase7_combined_offensive,0.8556153407739467,0.14438465922605337,0.0,0.0,0.01984882333221381,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2025-11-21,improved_phase7_combined_offensive,0.8540704189822007,0.14592958101779946,0.0,0.0,0.020136934676393964,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-11-28,improved_phase7_combined_offensive,0.6878707774878313,0.31212922251216857,1.1102230246251565e-16,1.1102230246251565e-16,0.023433463466048608,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2025-12-05,improved_phase7_combined_offensive,0.688137942321339,0.31186205767866093,1.1102230246251565e-16,1.1102230246251565e-16,0.025904805747341133,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2025-12-12,improved_phase7_combined_offensive,0.6855440584110211,0.3144559415889787,0.0,0.0,0.024576510634698963,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2025-12-19,improved_phase7_combined_offensive,0.6859267046721256,0.3140732953278742,1.1102230246251565e-16,1.1102230246251565e-16,0.026327550409371594,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2025-12-26,improved_phase7_combined_offensive,0.7427454481562811,0.2572545518437191,0.0,0.0,0.022289747670261924,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-01-02,improved_phase7_combined_offensive,0.74768567397121,0.2523143260287902,0.0,0.0,0.028939656787451182,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-01-09,improved_phase7_combined_offensive,0.7495206032292503,0.2504793967707498,0.0,0.0,0.03016476429790002,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-01-16,improved_phase7_combined_offensive,0.7504063032794617,0.24959369672053855,0.0,0.0,0.024574996932290517,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-01-23,improved_phase7_combined_offensive,0.752462015706363,0.24753798429363716,0.0,0.0,0.025451376859424155,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-01-30,improved_phase7_combined_offensive,0.7706315640358304,0.22936843596416956,0.0,0.0,0.028000415069367034,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-02-06,improved_phase7_combined_offensive,0.7712126435468969,0.22878735645310308,0.0,0.0,0.01670154799492687,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-02-13,improved_phase7_combined_offensive,0.7708073015624705,0.22919269843752954,0.0,0.0,0.01648063350245553,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-02-20,improved_phase7_combined_offensive,0.7698118434988342,0.23018815650116572,1.1102230246251565e-16,1.1102230246251565e-16,0.014594677643722766,0.0,1.1102230246251565e-16,0.0,0.0,neutral,neutral_mixed
2026-02-27,improved_phase7_combined_offensive,0.7950983815452253,0.20490161845477511,0.0,0.0,0.014584263592351002,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-03-06,improved_phase7_combined_offensive,0.7927372563158419,0.20726274368415842,0.0,0.0,0.015315320054321218,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-03-13,improved_phase7_combined_offensive,0.7891294293592223,0.2108705706407782,0.0,0.0,0.017075605575671053,0.0,0.0,0.0,0.0,stressed,stressed_panic
2026-03-20,improved_phase7_combined_offensive,0.7912846319196217,0.2087153680803786,0.0,0.0,0.01112715310948001,0.0,0.0,0.0,0.0,neutral,neutral_mixed
2026-03-27,improved_phase7_combined_offensive,0.7608951028492159,0.119104897150784,0.11999999999999988,0.11999999999999988,0.007649213503376427,0.11999999999999988,0.0,0.0,0.0,neutral,neutral_mixed
2026-04-03,improved_phase7_combined_offensive,0.7590161928742769,0.1209838071257229,0.11999999999999988,0.11999999999999988,0.0,0.11999999999999988,0.0,0.0,0.0,stressed,stressed_panic
2026-04-10,improved_phase7_combined_offensive,0.7919502734107368,0.20804972658926327,0.0,0.0,0.021215143252554643,0.0,0.0,0.0,0.0,neutral,recovery_confirmed
2005-01-07,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-01-14,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-01-21,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-01-28,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-02-04,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-02-11,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-02-18,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-02-25,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-03-04,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-03-11,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-03-18,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-03-25,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-04-01,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-04-08,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-04-15,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-04-22,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-04-29,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-05-06,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-05-13,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-05-20,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-05-27,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-06-03,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-06-10,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-06-17,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-06-24,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-07-01,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-07-08,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-07-15,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-07-22,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-07-29,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-08-05,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-08-12,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-08-19,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2005-08-26,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2005-09-02,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2005-09-09,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2005-09-16,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-09-23,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-09-30,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2005-10-07,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2005-10-14,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-10-21,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-10-28,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-11-04,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-11-11,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-11-18,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-11-25,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-12-02,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-12-09,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-12-16,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-12-23,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2005-12-30,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-01-06,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-01-13,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2006-01-20,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,calm_trend
2006-01-27,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-02-03,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-02-10,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-02-17,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-02-24,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-03-03,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-03-10,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-03-17,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-03-24,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-03-31,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-04-07,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-04-14,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-04-21,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-04-28,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,neutral_mixed
2006-05-05,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,neutral_mixed
2006-05-12,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,calm,neutral_mixed
2006-05-19,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-05-26,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,stressed,stressed_panic
2006-06-02,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-06-09,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-06-16,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,neutral,neutral_mixed
2006-06-23,improved_phase7_stretch_target,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,stressed,stressed_panic
2006-06-30,improved_phase7_stretch_target,0.583877822691506,0.3161221773084941,0.09999999999999998,0.09999999999999998,0.06369336327823397,0.09999999999999998,0.0,0.0,0.0,neutral,neutral_mixed
2006-07-07,improved_phase7_stretch_target,0.583877822691506,0.3161221773084941,0.09999999999999998,0.09999999999999998,0.06369336327823397,0.09999999999999998,0.0,0.0,0.0,neutral,neutral_mixed
2006-07-14,improved_phase7_stretch_target,0.583877822691506,0.3161221773084941,0.09999999999999998,0.09999999999999998,0.06369336327823397,0.09999999999999998,0.0,0.0,0.0,neutral,neutral_mixed
