,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_offense_component,composite_regime_defense_component,taa_10m_sma,cash::BIL
2024-09-27,0.14729576253159996,0.09254580787583726,0.13345575673817678,0.19905129899644716,0.2465087482361827,0.13672731780069153,0.04441530782106451
2024-10-04,0.14729576253159996,0.09254580787583726,0.13345575673817678,0.19905129899644716,0.2465087482361827,0.13672731780069153,0.04441530782106451
2024-10-11,0.14729576253159996,0.09254580787583726,0.13345575673817678,0.19905129899644716,0.2465087482361827,0.13672731780069153,0.04441530782106451
2024-10-18,0.14729576253159996,0.09254580787583726,0.13345575673817678,0.19905129899644716,0.2465087482361827,0.13672731780069153,0.04441530782106451
2024-10-25,0.14862175600658328,0.0962973053283356,0.13042873566535865,0.21646049938630044,0.2283865175758864,0.13516056886987596,0.04464461716765966
2024-11-01,0.14862175600658328,0.0962973053283356,0.13042873566535865,0.21646049938630044,0.2283865175758864,0.13516056886987596,0.04464461716765966
2024-11-08,0.14862175600658328,0.0962973053283356,0.13042873566535865,0.21646049938630044,0.2283865175758864,0.13516056886987596,0.04464461716765966
2024-11-15,0.14862175600658328,0.0962973053283356,0.13042873566535865,0.21646049938630044,0.2283865175758864,0.13516056886987596,0.04464461716765966
2024-11-22,0.14862175600658328,0.0962973053283356,0.13042873566535865,0.21646049938630044,0.2283865175758864,0.13516056886987596,0.04464461716765966
2024-11-29,0.1483906423758384,0.0981909952205362,0.12676914033169065,0.22911815226433885,0.21565874958414394,0.1355510706387784,0.04632124958467365
2024-12-06,0.1483906423758384,0.0981909952205362,0.12676914033169065,0.22911815226433885,0.21565874958414394,0.1355510706387784,0.04632124958467365
2024-12-13,0.1483906423758384,0.0981909952205362,0.12676914033169065,0.22911815226433885,0.21565874958414394,0.1355510706387784,0.04632124958467365
2024-12-20,0.1483906423758384,0.0981909952205362,0.12676914033169065,0.22911815226433885,0.21565874958414394,0.1355510706387784,0.04632124958467365
2024-12-27,0.14900207904272506,0.10005705456952377,0.12524852867440744,0.23770321638072267,0.20883773588812715,0.13682230828583875,0.04232907715865519
