,state_text,production_weight,phasen_weight,phaseo_weight,trust_score,phaseo_prob,threshold,model_confidence,model_uncertainty,phaseo_state_edge_mean,phaseo_ex_mean_13,risk_guard,selected_expert
2021-04-30,calm_trend,0.0,0.0,1.0,0.58744341444492,0.5252090253394349,0.52,0.2260583632757358,0.5529470009433607,0.00023516824896838983,0.001009930445573599,0.0,phaseo
2021-05-07,calm_trend,0.0,0.0,1.0,0.6664920101566528,0.6083370666800013,0.52,0.1521789785450858,0.5615196676097916,0.00021479052224975388,0.0009829647577564373,0.0,phaseo
2021-05-14,calm_trend,1.0,0.0,0.0,0.49403436935166206,0.42764536539127607,0.52,0.1567027908513035,0.536045504336961,0.0002405311096489739,0.0015358848848845451,0.0,production
2021-05-21,calm_trend,1.0,0.0,0.0,0.38930461602105765,0.32897376256892646,0.6,0.1367624661502528,0.5938944157668,0.00024320682338930456,0.001584882093135745,0.107422276109183,production
2021-05-28,calm_trend,1.0,0.0,0.0,0.5058427066427521,0.45410673141410157,0.6,0.1466289000387062,0.605182174557143,0.0002202034428523849,0.0008395732628434988,0.1044214536165069,production
2021-06-04,calm_trend,0.0,0.0,1.0,0.8748706193670889,0.8254929492043687,0.6,0.207355684137974,0.5817497528913724,0.0002009597201010166,0.0005348814568575833,0.1036416682619012,phaseo
2021-06-11,calm_trend,0.0,0.0,1.0,0.6996990133625255,0.6615917558937462,0.52,0.14065689622134,0.583395487276855,0.0001819689890894869,0.0002093750652928911,0.1036416682619012,phaseo
2021-06-18,calm_trend,0.0,0.0,1.0,0.8558198750917674,0.8124734011057457,0.52,0.1637941248304349,0.541674761476614,0.0001658497161669805,0.00024103596630450658,0.0,phaseo
2021-06-25,calm_trend,0.0,0.0,1.0,0.7747057852466719,0.7366721506739574,0.52,0.2121676880801709,0.5061705751845595,0.00017005599533113152,-0.00011242832760629348,0.0,phaseo
2021-07-02,calm_trend,0.0,0.0,1.0,0.7729865077182069,0.7384853711571481,0.52,0.2181326382178006,0.5257375648242617,0.0001638029038236117,-0.00016506916063535512,0.0,phaseo
2021-07-09,calm_trend,0.0,0.0,1.0,0.8578118722887286,0.8047130208670439,0.52,0.2290136163099698,0.5240696068796579,0.00020813988420855894,0.0004134363341945065,0.0,phaseo
2021-07-16,calm_trend,0.0,0.0,1.0,0.818247556961507,0.7722488223105833,0.52,0.2610259994461401,0.4844600861185454,0.0001943973208511012,5.669684371021905e-06,0.0,phaseo
2021-07-23,calm_trend,0.0,0.0,1.0,0.769448605172489,0.7191255231656724,0.52,0.267044521946393,0.4834711035481698,0.00020544633752386609,0.00012915162576847573,0.0,phaseo
2021-07-30,calm_trend,0.0,0.0,1.0,0.8598185849090851,0.833733948000545,0.52,0.1048285472033088,0.4851287413101067,0.00018984468464313035,-0.0005423052006110628,0.0,phaseo
2021-08-06,calm_trend,0.0,0.0,1.0,0.7485569636209217,0.7050360496220184,0.52,0.2623989530358491,0.5216559508613682,0.00020434701203828602,3.484080783676809e-05,0.0,phaseo
2021-08-13,calm_trend,0.0,0.0,1.0,0.8229658291080769,0.7946599535325317,0.52,0.1119518990868217,0.481822226597481,0.00019873397520240874,-0.00048288083269542415,0.0,phaseo
2021-08-20,calm_trend,0.0,0.0,1.0,0.6453952829886973,0.5967765698254677,0.52,0.0896836388210146,0.5337941526740624,0.00025135305220802903,0.0003848258782378988,0.0,phaseo
2021-08-27,calm_trend,0.0,0.0,1.0,0.7257783769266688,0.6879105902157792,0.52,0.1304290974217408,0.5298795783635466,0.00020771298338777738,2.1008045088529043e-06,0.0,phaseo
2021-09-03,calm_trend,0.0,0.0,1.0,0.5605399843367956,0.5227022863387795,0.52,0.1375233709096157,0.5516603235310669,0.0001941533042220187,8.158565699243756e-05,0.0,phaseo
2021-09-10,calm_trend,0.0,0.0,1.0,0.6715621688462297,0.6222341584875393,0.52,0.2286940390435464,0.54455850930509,0.00019247557596008892,0.0003670465578100914,0.0,phaseo
2021-09-17,calm_trend,0.0,0.0,1.0,0.6887209174086976,0.6420252953139088,0.52,0.1824727642564953,0.5596772366856545,0.00017877569864579727,0.0003945401754075836,0.0,phaseo
2021-09-24,calm_trend,0.0,0.0,1.0,0.6002953294297038,0.5544319586169753,0.52,0.1575514937356344,0.5298943719377159,0.0001764167949439579,0.000283082511528276,0.0,phaseo
2021-10-01,calm_trend,0.0,0.0,1.0,0.6960606386027904,0.6614574447148281,0.52,0.1878923659336512,0.4654855780065106,0.00013718763361139343,-0.0003111773030405931,0.0,phaseo
2021-10-08,neutral_mixed,1.0,0.0,0.0,0.28169238050586587,0.42694007837596465,0.52,0.136285085595926,0.45685832998803,3.211536756688846e-05,-0.0011692311454891931,0.1,production
2021-10-15,calm_trend,0.0,0.0,1.0,0.7096145130138571,0.6933915508832109,0.6,0.2009202116052262,0.5015422204313781,0.0001312908568005299,-0.0011000623415421162,0.0,phaseo
2021-10-22,calm_trend,0.0,0.0,1.0,0.64870942292889,0.6337823181014366,0.52,0.1792912960431053,0.5141094143083631,0.000143148080422999,-0.0010801698675226238,0.0,phaseo
2021-10-29,calm_trend,0.0,0.0,1.0,0.5933175983216625,0.5642596632954248,0.52,0.1563111469191133,0.4790375668335877,0.00016242020329089305,-0.00046895300527198547,0.0,phaseo
2021-11-05,calm_trend,1.0,0.0,0.0,0.5183184991233699,0.49187470778194065,0.52,0.1500601528113865,0.5305665474612181,0.0001809419473918164,-0.00038470794450653925,0.0,production
2021-11-12,calm_trend,0.0,0.0,1.0,0.6535383749277677,0.6243561632678007,0.6,0.1644659199972852,0.5206620577183751,0.00017860012724914712,-0.0003320528022285932,0.0,phaseo
2021-11-19,calm_trend,1.0,0.0,0.0,0.4615479582076912,0.44195687072193846,0.52,0.1696727345697043,0.5798193831143256,0.00021746964978551457,-0.0005367527166569007,0.0712840196037934,production
2021-11-26,neutral_mixed,1.0,0.0,0.0,0.27496955001316425,0.3859578716438825,0.6,0.1483017462233612,0.5089501490723285,2.714856368323153e-05,0.0005296230808148068,0.1726741876176486,production
2021-12-03,neutral_mixed,1.0,0.0,0.0,0.28410683394163205,0.3827719168923207,0.6,0.2317280177187508,0.478559414539022,3.130636946627943e-05,0.0008802025823667607,0.1721890468920579,production
2021-12-10,neutral_mixed,1.0,0.0,0.0,0.2247044277003298,0.3335505802623242,0.6,0.0837176927893703,0.5220814613129678,2.8107958605856058e-05,0.0007995551766466144,0.1721890468920579,production
2021-12-17,neutral_mixed,1.0,0.0,0.0,0.23029720703563278,0.32534675933357077,0.6,0.2710523823493058,0.4673431719203841,2.667967317363682e-05,0.0009855664507165836,0.1045787545787545,production
2021-12-24,neutral_mixed,1.0,0.0,0.0,0.08687674361638746,0.19088116947388042,0.6,0.1909844614348218,0.5006652834471829,1.9208667746265298e-05,0.0007864802633420836,0.1045787545787545,production
2021-12-31,neutral_mixed,1.0,0.0,0.0,0.13726891132765462,0.23270512035170202,0.6,0.2095222987301039,0.4816073025781368,1.4045649054897383e-05,0.0013156148652967066,0.1045787545787545,production
2022-01-07,neutral_mixed,1.0,0.0,0.0,0.1124921806002686,0.20987768245860727,0.6,0.194216124407856,0.5079326162757964,1.6233398006879684e-05,0.0014793144300751374,0.1045787545787545,production
2022-01-14,neutral_mixed,1.0,0.0,0.0,0.30821506514684954,0.40094254770427284,0.6,0.3865424853450336,0.5169405094821147,1.1154542953139189e-05,0.0014719533402967372,0.1045787545787545,production
2022-01-21,neutral_mixed,1.0,0.0,0.0,0.3612746743162546,0.4645766088587391,0.6,0.2282285645074657,0.5511839067607106,8.46132508219244e-06,0.0011657923061816065,0.3499016030476967,production
2022-01-28,neutral_mixed,1.0,0.0,0.0,0.17116927291086936,0.29350515713431097,0.6,0.0860796447262982,0.5343996698513334,-7.804869484507542e-06,0.0003015478266244758,0.3436305391406766,production
2022-02-04,neutral_mixed,1.0,0.0,0.0,0.0,0.1211862746946595,0.6,0.0116436554535013,0.6111529170950978,-6.28897558535493e-06,-5.613773321780742e-07,0.3412425328954219,production
2022-02-11,neutral_mixed,1.0,0.0,0.0,0.3183807465898692,0.43751112604832904,0.6,0.2676254075015699,0.5639293536702071,2.895131690608752e-06,0.00031455616150449117,0.3366637783166674,production
2022-02-18,neutral_mixed,1.0,0.0,0.0,0.4285729418164974,0.5677842224238496,0.6,0.0850825530129259,0.5625117356223468,9.71492953351905e-06,-0.000197058733660855,0.35,production
2022-02-25,neutral_mixed,1.0,0.0,0.0,0.4411977255176771,0.5931086759824828,0.6,0.0974509342726867,0.5431063522351192,-3.565524566530555e-07,-0.0008360889274762243,0.35,production
2022-03-04,neutral_mixed,1.0,0.0,0.0,0.4551476029307696,0.6025890173595301,0.6,0.1192707986279825,0.5047704830023444,3.445288234180081e-06,-0.0008452461092974628,0.35,production
2022-03-11,neutral_mixed,1.0,0.0,0.0,0.30502268243225655,0.4452244568347289,0.6,0.0564597713717246,0.4995048768706291,1.329250952868281e-05,-0.000439148512289609,0.35,production
2022-03-18,stressed_panic,1.0,0.0,0.0,0.3168008118431165,0.3023869916913438,0.6,0.2463032609792526,0.5776526948009223,0.0002726330778932329,-0.0011173171024780552,0.825,production
2022-03-25,stressed_panic,1.0,0.0,0.0,0.3398600722844105,0.33078051311543777,0.6,0.0441344066909329,0.5682644700311311,0.00025653864912146383,-0.0010882270503520782,0.825,production
2022-04-01,stressed_panic,1.0,0.0,0.0,0.3105413099136829,0.2940900118450908,0.6,0.1042465964512752,0.5425534021610523,0.00025976628223719155,-0.0008669150386196244,0.825,production
2022-04-08,stressed_panic,1.0,0.0,0.0,0.33539357653021923,0.31876795677919334,0.6,0.2318027162962985,0.5422890781681261,0.00024511523951184304,-0.0011172306804965474,0.825,production
2022-04-15,stressed_panic,1.0,0.0,0.0,0.5014298081514181,0.48358035992451187,0.6,0.2557969468892734,0.5334713901189592,0.00023268198723198834,-0.0011147232833631012,0.825,production
2022-04-22,stressed_panic,1.0,0.0,0.0,0.4696402876012675,0.46554892690525834,0.6,0.1708511146143426,0.6109276102996606,0.00020356372834566853,-0.0014196087150672165,0.825,production
2022-04-29,stressed_panic,1.0,0.0,0.0,0.5123400847640704,0.5071833556039266,0.6,0.10230358539331,0.5906729692167992,0.0001828427767192599,-0.0011891908833592242,0.825,production
2022-05-06,stressed_panic,1.0,0.0,0.0,0.3290852625871261,0.31866247855138774,0.6,0.2255091244635575,0.5284682691997387,0.00014428259525232513,-0.0017645603134670781,0.825,production
2022-05-13,stressed_panic,1.0,0.0,0.0,0.548951232789072,0.5387059395616963,0.6,0.2070418758907454,0.5116938988645102,0.00013399112412115273,-0.0021854685189547163,0.825,production
2022-05-20,stressed_panic,0.0,0.0,1.0,0.7241392650046787,0.7046797318804353,0.6,0.419755722353091,0.4974319219497523,0.0001640302881374254,-0.00196141593331037,0.825,phaseo
2022-05-27,stressed_panic,0.0,0.0,1.0,0.6832436806915608,0.666047009881917,0.52,0.2669052899571692,0.4924405308806734,0.00017184357907128815,-0.0015216657699032474,0.825,phaseo
2022-06-03,stressed_panic,0.0,0.0,1.0,0.722800025985745,0.7080017295061586,0.52,0.2671463462745114,0.4915704183614737,0.00014615656679144065,-0.0019975291550843478,0.825,phaseo
2022-06-10,stressed_panic,0.0,0.0,1.0,0.6381696244086245,0.6249401305114195,0.52,0.2952123238696831,0.5100760231034601,0.00014462545498432873,-0.002319259806770955,0.825,phaseo
2022-06-17,stressed_panic,0.0,0.0,1.0,0.7467009563861563,0.7318808406594662,0.52,0.2493182435633531,0.4831852038740105,0.00012663731742377355,-0.0018499206704704475,0.825,phaseo
2022-06-24,stressed_panic,0.0,0.0,1.0,0.6514150625353744,0.6400124774548375,0.52,0.2194180598490979,0.4946840952318043,9.911789460100316e-05,-0.0020442262246391165,1.0,phaseo
2022-07-01,stressed_panic,0.0,0.0,1.0,0.7381578452589405,0.7224691483241923,0.52,0.3209220463609042,0.4767282980174372,9.108338794018378e-05,-0.0022185747032034625,0.8391122621912941,phaseo
2022-07-08,stressed_panic,0.0,0.0,1.0,0.8155667610935398,0.7995592479152525,0.52,0.4518946215727137,0.4986992924848505,5.802470906966302e-05,-0.0025180679793265085,0.825,phaseo
2022-07-15,stressed_panic,0.0,0.0,1.0,0.7103594610761929,0.7013029221972317,0.52,0.2943974668994061,0.514774879528055,4.1351129984875136e-05,-0.002607845354975155,0.825,phaseo
2022-07-22,stressed_panic,1.0,0.0,0.0,0.48439543394844253,0.4813934399721519,0.52,0.2287759894871634,0.563771644653996,4.903231363023288e-05,-0.00210252046048468,0.825,production
2022-07-29,stressed_panic,1.0,0.0,0.0,0.4305633249510882,0.425856186402647,0.6,0.200188764562422,0.590121906167784,8.88931347531722e-05,-0.0012264018527720565,0.9137715050980124,production
2022-08-05,stressed_panic,1.0,0.0,0.0,0.41808378408566826,0.420610411708617,0.6,0.1620272819774106,0.6456606893734853,5.7133301657386634e-05,-0.0011696606004867488,1.0,production
2022-08-12,stressed_panic,1.0,0.0,0.0,0.4118456892697281,0.40342787707897576,0.6,0.1826456285857895,0.6795515219754984,9.636564714406183e-05,-0.0004361795654547643,1.0,production
2022-08-19,stressed_panic,1.0,0.0,0.0,0.41695585283989184,0.4206630724853812,0.6,0.13375028969097,0.6305137528020428,6.018155329392869e-05,-0.001417665827171218,1.0,production
2022-08-26,stressed_panic,1.0,0.0,0.0,0.3401515096077169,0.32895614638805454,0.6,0.3379139223766317,0.5451066185763392,6.782530323082804e-05,-0.0014204361818711414,1.0,production
2022-09-02,stressed_panic,1.0,0.0,0.0,0.2798191942524878,0.2745977307860558,0.6,0.1854863456056972,0.5276115678074231,2.1679627359764907e-05,-0.0017688732706189565,1.0,production
2022-09-09,stressed_panic,1.0,0.0,0.0,0.3163889368395237,0.32131317296057027,0.6,0.1843106952829673,0.6314476244801381,2.4321232988459112e-05,-0.001715462900490272,1.0,production
2022-09-16,stressed_panic,1.0,0.0,0.0,0.26584483595333325,0.27178191039217114,0.6,0.1875480496574971,0.6240527226686137,-8.682672410311483e-06,-0.001976027139998164,1.0,production
2022-09-23,stressed_panic,1.0,0.0,0.0,0.29112525646532117,0.28654377147322097,0.6,0.2413088699915092,0.5208228865321216,-4.290848870526413e-05,-0.0021186787062584026,1.0,production
2022-09-30,stressed_panic,0.0,0.0,1.0,0.6063047880964165,0.605625748191218,0.6,0.2919916963102781,0.5682521282278686,-5.771172331376431e-05,-0.002243855280967926,1.0,phaseo
2022-10-07,stressed_panic,1.0,0.0,0.0,0.4677114718430583,0.46778751916962186,0.52,0.1241815226616917,0.5325042092773395,-6.17119783275079e-05,-0.001830130746039572,1.0,production
2022-10-14,stressed_panic,1.0,0.0,0.0,0.43378386592911294,0.438114900323359,0.6,0.1799875032915507,0.578110251516551,-8.877786330879524e-05,-0.0020206929175917493,1.0,production
2022-10-21,stressed_panic,1.0,0.0,0.0,0.3092480334351067,0.31856023583831194,0.6,0.0664318569745924,0.5837393846670826,-0.00010342914289687015,-0.002378623186455178,1.0,production
2022-10-28,stressed_panic,1.0,0.0,0.0,0.2732014367496998,0.27877261068938414,0.6,0.0470762059420529,0.5380972585096598,-0.0001003829694094626,-0.0029395245318489856,1.0,production
2022-11-04,stressed_panic,1.0,0.0,0.0,0.38890202873747487,0.39080776499912057,0.6,0.3424987425740836,0.5897443141882198,-0.00010670696232642976,-0.0025769140193132012,1.0,production
2022-11-11,stressed_panic,1.0,0.0,0.0,0.3197211921810439,0.3133027286796682,0.6,0.3372924644209953,0.5229510410598086,-5.729501469648485e-05,-0.002385845044126309,1.0,production
2022-11-18,stressed_panic,1.0,0.0,0.0,0.18782437430328588,0.1950079936901615,0.6,0.197215250469265,0.6308044925676044,-5.211255466607355e-05,-0.0017624381989799552,0.9344966001079548,production
2022-11-25,stressed_panic,1.0,0.0,0.0,0.1404254095255672,0.14480961560093253,0.6,0.1557381348864852,0.6061723816533149,-3.1203008567029335e-05,-0.0015470979353188474,0.9291411128396796,production
2022-12-02,neutral_mixed,1.0,0.0,0.0,0.06663328168382027,0.20441860748912277,0.6,0.1044614421247103,0.5135064933435394,-9.50513968152615e-06,-0.00031876470366484755,0.4737627172143331,production
2022-12-09,neutral_mixed,1.0,0.0,0.0,0.289316457451705,0.43811646449442326,0.6,0.0485561655437193,0.5521609222165624,-1.4787025887644776e-05,-0.0005294019817671322,0.4737627172143331,production
2022-12-16,neutral_mixed,1.0,0.0,0.0,0.38536803421883115,0.5173819772888263,0.6,0.1304828974220026,0.5617529107316123,-1.344145379602094e-05,2.3167395580267897e-05,0.375,production
2022-12-23,stressed_panic,1.0,0.0,0.0,0.4247423915808482,0.38516739282148865,0.6,0.3830893691544275,0.5889306976524566,9.013348559153991e-07,0.00023578590662817555,0.825,production
2022-12-30,stressed_panic,1.0,0.0,0.0,0.27012707879665243,0.23403638362287424,0.6,0.3113675271936464,0.6354075138625808,-5.591945558322991e-06,0.0003645634200934217,0.825,production
2023-01-06,neutral_mixed,1.0,0.0,0.0,0.2004371344761806,0.3106143477199809,0.6,0.1163228897401405,0.5627983738993856,-2.3535756411641423e-05,0.0010451491271213217,0.375,production
2023-01-13,recovery_fragile,1.0,0.0,0.0,0.18877259973365934,0.12709885005765895,0.6,0.0987136088033841,0.5296247508194842,0.00017006095220761127,0.001323598576111806,0.4484126984126984,production
2023-01-20,recovery_fragile,1.0,0.0,0.0,0.2848204373289501,0.22365181478089635,0.6,0.1312759619677683,0.5063543906783841,6.542218610512447e-05,0.0012789846795314907,0.4382239382239382,production
2023-01-27,recovery_fragile,1.0,0.0,0.0,0.24321439253151203,0.18050331142013476,0.6,0.163118342163805,0.5365857152574087,0.00013773048988766857,0.0014545972016359447,0.4285714285714286,production
2023-02-03,recovery_fragile,1.0,0.0,0.0,0.44685555360412044,0.3712149420678878,0.6,0.2035623257493193,0.4629137123112716,0.00022179654492452322,0.0018267821343575295,0.4194139194139195,production
2023-02-10,neutral_mixed,1.0,0.0,0.0,0.3115259469352817,0.4142868858796933,0.6,0.1665783852729169,0.4844144511827407,-2.8340348438592656e-05,0.0009095662795227063,0.375,production
2023-02-17,recovery_fragile,1.0,0.0,0.0,0.4978382498239711,0.4370885447738376,0.6,0.139360043266671,0.5074697201655693,0.00017490152947914264,0.0009015877810394293,0.4285714285714286,production
2023-02-24,neutral_mixed,1.0,0.0,0.0,0.27978547168935186,0.39860324002227304,0.6,0.1031289530180153,0.4881477184215752,-2.6030675554274643e-05,0.0002650625380902141,0.375,production
2023-03-03,neutral_mixed,1.0,0.0,0.0,0.3036260678408378,0.4440758216532633,0.6,0.0523223432566852,0.5370087485608811,-2.5823601745905877e-05,-0.00025391461867783964,0.375,production
2023-03-10,neutral_mixed,1.0,0.0,0.0,0.351759404143665,0.4877925038952858,0.6,0.1373143863126437,0.5053394810731082,-3.2204464006565665e-05,-0.000292943985608555,0.375,production
2023-03-17,neutral_mixed,1.0,0.0,0.0,0.2930164521031752,0.41933047131802303,0.6,0.1781351780787228,0.4782437450498927,-2.4865802354121836e-05,-0.0001005008686536012,0.3714485234977164,production
2023-03-24,recovery_fragile,1.0,0.0,0.0,0.5137371187784843,0.4752419788501132,0.6,0.1182333050677252,0.5865192990721447,7.565717656480992e-05,0.00038766253674762187,0.2793978117504301,production
2023-03-31,recovery_fragile,1.0,0.0,0.0,0.38102254643309585,0.3239489739313567,0.6,0.0709025590729268,0.5344693615598697,0.00020311508858668115,0.0009120894717687373,0.201725180405454,production
2023-04-07,recovery_fragile,1.0,0.0,0.0,0.33655276459317823,0.27992918994247007,0.6,0.1001178074384263,0.5310321980811404,0.0003000759491849909,0.0006353650028520066,0.1934195325649224,production
2023-04-14,recovery_fragile,0.0,0.0,1.0,0.8255167107855939,0.7743417376579516,0.6,0.2615241085688836,0.5244301623314424,0.00016525864826657974,0.00035733086103441455,0.1854914141716878,phaseo
2023-04-21,neutral_mixed,1.0,0.0,0.0,0.1747371557660524,0.2882489920219111,0.52,0.3370126319715524,0.5490663867070349,-1.967888012577155e-05,0.00042128404177988377,0.125,production
2023-04-28,neutral_mixed,1.0,0.0,0.0,0.030909532649453675,0.14088743118135771,0.6,0.2946711449561867,0.5182510288830181,-1.1148121706834326e-05,0.00047964040211872995,0.125,production
2023-05-05,calm_trend,1.0,0.0,0.0,0.4113866442216492,0.3678419195730628,0.6,0.1316493976921359,0.5513124869576655,0.0002341661901510275,0.00023713900482445296,0.125,production
2023-05-12,calm_trend,1.0,0.0,0.0,0.33503357839533937,0.2851022851200625,0.6,0.3039538866148327,0.5477248019434959,0.00022831966611540363,0.00027444704286229914,0.125,production
2023-05-19,calm_trend,1.0,0.0,0.0,0.21549004893060839,0.1682727677574265,0.6,0.1936599270699343,0.5626805658009475,0.00023494516628211565,0.0003431071686203991,0.125,production
2023-05-26,calm_trend,1.0,0.0,0.0,0.4227271320499692,0.3508705013668345,0.6,0.3421108136500331,0.4932699569858315,0.0002521084086949404,0.0009802276894045681,0.0,production
2023-06-02,neutral_mixed,1.0,0.0,0.0,0.09542102695438778,0.19488347646982618,0.6,0.3340355170924598,0.5101826954603743,-1.0496613192127609e-05,0.0009276318239912605,0.1,production
2023-06-09,calm_trend,1.0,0.0,0.0,0.3115441224756416,0.2458108838055354,0.6,0.0960881132326457,0.4984543768033898,0.0002485053817133254,0.0011454747606246837,0.0,production
2023-06-16,calm_trend,1.0,0.0,0.0,0.27162513334452904,0.21109708904515653,0.6,0.1230852904962366,0.5331255594813258,0.00024855346438838597,0.0009314395903216606,0.0,production
2023-06-23,calm_trend,1.0,0.0,0.0,0.25713689688449554,0.19435726843821038,0.6,0.239470914003495,0.5561530552947516,0.0002591714944898387,0.0009850033830671454,0.0,production
2023-06-30,calm_trend,1.0,0.0,0.0,0.30681530176729255,0.24758393247857,0.6,0.2205999829615858,0.5565428648488631,0.00026880717908952915,0.0007696695695694762,0.0,production
2023-07-07,calm_trend,1.0,0.0,0.0,0.23275575255534128,0.1764269697955246,0.6,0.2131786694784694,0.5378920152281591,0.0002731639285399699,0.0005367843541105838,0.0,production
2023-07-14,calm_trend,1.0,0.0,0.0,0.39981220521127586,0.34042955291847987,0.6,0.1751352063058361,0.5585433296886311,0.00026725685398187567,0.0008783301025227145,0.0,production
2023-07-21,calm_trend,1.0,0.0,0.0,0.5410641650051787,0.48017372395682306,0.6,0.1878344073394453,0.5601364442446911,0.00026031249836983803,0.0009866604371748528,0.0,production
2023-07-28,calm_trend,1.0,0.0,0.0,0.4058399048577662,0.347394921103722,0.6,0.227690022275003,0.5849253916062913,0.00026824413277545665,0.0008844643360615991,0.0,production
2023-08-04,calm_trend,1.0,0.0,0.0,0.41602327335170575,0.35743774058299926,0.6,0.1774453785224286,0.5704555846289733,0.0002688596758190278,0.0008966917949240912,0.0,production
2023-08-11,calm_trend,0.0,0.0,1.0,0.7136924901556562,0.6501433912535945,0.6,0.191568105309526,0.5262888749607469,0.00026413654645151657,0.0009157403067398528,0.0,phaseo
2023-08-18,calm_trend,0.0,0.0,1.0,0.8133573784234023,0.7450359168518628,0.52,0.1132904388709795,0.4825389802484889,0.0002795373177752493,0.0010953915748216142,0.0,phaseo
2023-08-25,calm_trend,0.0,0.0,1.0,0.7963455077210314,0.7298012052823246,0.52,0.3876163249310398,0.5283518066750514,0.0002768312529055318,0.0007264490371817143,0.0305681113131486,phaseo
2023-09-01,calm_trend,0.0,0.0,1.0,0.9025143864430822,0.8348756852207517,0.52,0.1910455270380066,0.4974414861096068,0.00028496780301250893,0.0009553012431834222,0.0,phaseo
2023-09-08,calm_trend,0.0,0.0,1.0,0.8649622498470956,0.7961130817086962,0.52,0.2622990833883543,0.5240382343198883,0.0002907959042727718,0.001081303364422422,0.0,phaseo
2023-09-15,calm_trend,0.0,0.0,1.0,0.8039620154851638,0.7440995438690289,0.52,0.2055287711123381,0.5414508452576017,0.00027329294881552903,0.0007376340411403682,0.0,phaseo
2023-09-22,neutral_mixed,1.0,0.0,0.0,0.41998494631333005,0.5403036325479578,0.52,0.2943701945388976,0.499206860030269,-1.0143348977647874e-05,3.698353295362946e-05,0.3545787545787545,production
2023-09-29,neutral_mixed,1.0,0.0,0.0,0.5171178261476156,0.6331034326154936,0.6,0.1422745316549103,0.4851008601228405,3.4814892607038887e-06,0.0002783095451128448,0.3545787545787545,production
2023-10-06,neutral_mixed,1.0,0.0,0.0,0.5534178532814622,0.670459965295577,0.6,0.216233106001964,0.4810953813019591,2.736692410687645e-06,0.00015077250931710637,0.3545787545787545,production
2023-10-13,neutral_mixed,1.0,0.0,0.0,0.47174104748455886,0.5877689994306561,0.6,0.1625073838440104,0.486511518980378,3.2766296454623216e-06,0.00026035254903188337,0.35,production
2023-10-20,neutral_mixed,1.0,0.0,0.0,0.16213448520026283,0.2785043128085486,0.6,0.1873883315585873,0.5304693372861573,3.553240111924002e-06,0.0003821430868965065,0.35,production
2023-10-27,neutral_mixed,1.0,0.0,0.0,0.1542532161810522,0.2853423771482944,0.6,0.1070118836321519,0.5534362053213863,-1.705855981369979e-06,3.671531862016797e-05,0.35,production
2023-11-03,neutral_mixed,1.0,0.0,0.0,0.32232100709777256,0.4621227195648478,0.6,0.2270918509629719,0.5282155690671421,-1.6205217583852802e-05,-0.00047441371369970114,0.35,production
2023-11-10,neutral_mixed,1.0,0.0,0.0,0.134376558899237,0.2673289433027238,0.6,0.2178204980661978,0.5257147741814648,-1.0686142035170354e-05,-0.00022223169884251652,0.35,production
2023-11-17,calm_trend,1.0,0.0,0.0,0.36390535184947426,0.353001031515019,0.6,0.1212921010390192,0.6174320429991379,0.00024797597704809173,-0.0007571929327169316,0.25,production
2023-11-24,calm_trend,1.0,0.0,0.0,0.26790791949046894,0.2535481862919513,0.6,0.0978748535222013,0.5874712057651357,0.00024855512653701575,-0.0006952099439621318,0.25,production
2023-12-01,calm_trend,1.0,0.0,0.0,0.33135795571003734,0.3248283639504466,0.6,0.1616393519085222,0.6002869727244103,0.00022678084885361527,-0.001292472144064578,0.25,production
2023-12-08,calm_trend,1.0,0.0,0.0,0.2707727571614595,0.2611459135482957,0.6,0.1453608521000629,0.5885953571219167,0.0002428381435158037,-0.0010893357571380399,0.25,production
2023-12-15,calm_trend,1.0,0.0,0.0,0.563240146805335,0.5488774398021896,0.6,0.1817976834619279,0.5958558537864845,0.00024147442112148232,-0.0007744891014117166,0.25,production
2023-12-22,calm_trend,0.0,0.0,1.0,0.7060821946037049,0.6807707399959305,0.6,0.273228917700921,0.592077848875857,0.00023516573684324513,-0.0004021216996326088,0.25,phaseo
2023-12-29,calm_trend,0.0,0.0,1.0,0.6673161914344578,0.6577213955823302,0.52,0.092272704539103,0.5870197003021503,0.00022960065815639082,-0.000940645015061055,0.25,phaseo
2024-01-05,calm_trend,0.0,0.0,1.0,0.7785774021201237,0.7644736138819509,0.52,0.2251281688992123,0.5548046130184391,0.00021800007113665387,-0.0011353756096824164,0.25,phaseo
2024-01-12,neutral_mixed,1.0,0.0,0.0,0.49979184751624034,0.6552392542042557,0.52,0.0219283583476017,0.5322091163382013,-1.714386409312007e-05,-0.0009588503354901165,0.3545787545787545,production
2024-01-19,neutral_mixed,1.0,0.0,0.0,0.4974870910233928,0.6454772017723593,0.6,0.1069126691965371,0.5261663728141865,-9.257900252815626e-06,-0.0007074500880982857,0.3545787545787545,production
2024-01-26,neutral_mixed,1.0,0.0,0.0,0.5420735684112806,0.6847427033429322,0.6,0.1807967977569238,0.4876125896215504,-1.531614331859111e-05,-0.0007370760311687241,0.3545787545787545,production
2024-02-02,calm_trend,0.0,0.0,1.0,0.8069552818768075,0.7859805572201067,0.6,0.0952765949837756,0.631870717621402,0.00022668269688021756,-0.00020953323252580092,0.25,phaseo
2024-02-09,calm_trend,0.0,0.0,1.0,0.747361363857213,0.719700084059423,0.52,0.1761151995518521,0.5451685469561846,0.00022686580660417107,-0.00036964279215455473,0.2412442797626074,phaseo
