,state_text,production_weight,phasen_weight,phaseo_weight,trust_score,phaseo_prob,model_confidence,model_uncertainty,phaseo_state_edge_mean,phaseo_ex_mean_13,risk_guard,selected_expert
2016-03-18,stressed_panic,0.7437930702210362,0.0,0.25620692977896375,0.25620692977896375,0.2968346893022154,0.1736770193071203,0.5587075835609266,0.00013666773111542442,0.0018020492230983963,0.954881228721962,production
2016-03-25,neutral_mixed,1.0,0.0,0.0,0.0,0.07238598546674221,0.1580138683637255,0.5034627731164196,-2.5307193795619746e-05,0.0016265050058536196,0.502569311934171,production
2016-04-01,recovery_fragile,0.8780687562335394,0.0,0.12193124376646064,0.12193124376646064,0.0914052414118385,0.1237198142393597,0.5675577872458322,0.0003451614289199313,0.0018991177995485579,0.5415224558750324,production
2016-04-08,neutral_mixed,1.0,0.0,0.0,0.0,0.11689480694118093,0.103309569112312,0.5415981839610711,-1.930919540533832e-05,0.0012019817319810348,0.5002662982395645,production
2016-04-15,neutral_mixed,0.9549631193156328,0.0,0.04503688068436713,0.04503688068436713,0.23980436883442624,0.1150815709279726,0.5319897928224977,-2.2105006362789543e-05,0.0012751285472588502,0.5257959455097415,production
2016-04-22,neutral_mixed,1.0,0.0,0.0,0.0,0.0841880034177298,0.0735905513982675,0.5860067931007727,-3.491096028907577e-05,0.0010058250013560502,0.524955680569058,production
2016-04-29,recovery_fragile,0.9000237011195521,0.0,0.09997629888044793,0.09997629888044793,0.1110284852411249,0.1316515058627526,0.5638971664500616,0.00022846858161345692,0.00047268985931146556,0.577688766469846,production
2016-05-06,neutral_mixed,0.9790337486830649,0.0,0.02096625131693511,0.02096625131693511,0.306111409519592,0.2377024502997696,0.5977640838073065,-4.37582665694735e-05,-0.00039819178774214213,0.5241173378984174,production
2016-05-13,neutral_mixed,0.7888464603571023,0.0,0.2111535396428977,0.2111535396428977,0.5907634412349111,0.158814054138344,0.565443379417147,-3.445047132995554e-05,-0.0008446874380239806,0.5241173378984174,production
2016-05-20,neutral_mixed,0.7563734420878448,0.0,0.24362655791215512,0.24362655791215512,0.6007338784527672,0.1892669793458449,0.5101837809703096,-1.8749034419855353e-05,-0.0004106328569672882,0.2879206204858212,production
2016-05-27,recovery_confirmed,1.0,0.0,0.0,0.0,0.1499947704565929,0.0778452648675645,0.5987210100912586,-0.00047194295877636683,-0.00014234931804046517,0.6347356094020837,production
2016-06-03,recovery_confirmed,1.0,0.0,0.0,0.0,0.020518551252033633,0.095828532569062,0.6469602149275774,-0.0008645424068045502,-0.000563755255156096,0.3715879791573719,production
2016-06-10,recovery_confirmed,1.0,0.0,0.0,0.0,0.2400364519722898,0.1911411795176854,0.5986926352873694,-0.0008903083756162821,-0.0005984871002177009,0.4869204216050937,production
2016-06-17,recovery_confirmed,1.0,0.0,0.0,0.0,0.19251223373506116,0.1522585205969232,0.5587370209039886,-0.000989781844793967,-0.0009543976411108701,0.2380952380952381,production
2016-06-24,neutral_mixed,0.9513355943668474,0.0,0.048664405633152504,0.048664405633152504,0.35333542907941884,0.1073985250015451,0.5189887736381106,-7.686083131293044e-06,-0.0007984402770217009,0.1433531637664065,production
2016-07-01,neutral_mixed,0.6970449011658895,0.0,0.3029550988341105,0.3029550988341105,0.6902908832221417,0.2065259676332167,0.4290943003670986,-1.2497305802219221e-05,-0.0010449616355669624,0.125,production
2016-07-08,neutral_mixed,0.6403303091375607,0.0,0.35966969086243933,0.35966969086243933,0.7909835980781545,0.1155130124730259,0.5216958352318422,-1.9392528627872297e-05,-0.0009638943918516394,0.375,production
2016-07-15,calm_trend,0.8540910025397002,0.0,0.14590899746029987,0.14590899746029987,0.28106382927857226,0.1181785306642134,0.6388535652118941,-8.424661674768192e-05,-0.000665658670294601,0.3199175574610479,production
2016-07-22,calm_trend,0.6354040457459256,0.0,0.3645959542540745,0.3645959542540745,0.5261645378209756,0.4756777568085989,0.5469508359380627,-7.58146472119344e-05,-0.00029484953134861633,0.125,production
2016-07-29,calm_trend,0.7299029621813199,0.0,0.2700970378186801,0.2700970378186801,0.4286462789058761,0.2273808195790649,0.5076584119964551,-0.00013977418144633645,-0.0007298638645487856,0.125,production
2016-08-05,calm_trend,0.6750506589006946,0.0,0.32494934109930546,0.32494934109930546,0.4953623507544696,0.081820106798961,0.5959482216795794,-9.701563271930233e-05,-8.842316777882403e-05,0.125,production
2016-08-12,calm_trend,0.37202839198684856,0.0,0.6279716080131514,0.6279716080131514,0.9098939265067238,0.1317519492567465,0.530557588520938,-9.520811957827788e-05,-0.0002883850078781702,0.125,phaseo
2016-08-19,calm_trend,0.48420660460865095,0.0,0.515793395391349,0.515793395391349,0.7745679882898714,0.2129449198224564,0.6070959794282499,-6.914165305904699e-05,-0.0003907246340889316,0.125,phaseo
2016-08-26,calm_trend,0.37876197888616503,0.0,0.621238021113835,0.621238021113835,0.916860351335789,0.1547545214031887,0.5175341769228727,-7.271025196776166e-05,-0.0006872603734239702,0.125,phaseo
2016-09-02,calm_trend,0.42187342701742114,0.0,0.5781265729825789,0.5781265729825789,0.8316832549134593,0.2750544339768447,0.4911546841100036,-8.127988622219031e-05,-0.00044288374288573923,0.125,phaseo
2016-09-09,calm_trend,0.4722282344083515,0.0,0.5277717655916485,0.5277717655916485,0.7677916977711382,0.3273841263620972,0.5826600051027724,-7.055194744047335e-05,-0.0002494252880362624,0.125,phaseo
2016-09-16,calm_trend,0.4497878387028966,0.0,0.5502121612971034,0.5502121612971034,0.7506921505209705,0.1017341749864307,0.4972587835920322,-3.3894520741210316e-05,0.0002889476419181837,0.0,phaseo
2016-09-23,calm_trend,0.4466487719249672,0.0,0.5533512280750328,0.5533512280750328,0.7807246191854748,0.1479483552161612,0.5040353764305379,-8.214092440567593e-05,-8.35551020705778e-05,0.0,phaseo
2016-09-30,calm_trend,0.607356997666775,0.0,0.39264300233322497,0.39264300233322497,0.5299940832371549,0.2198431485098496,0.5303656403445651,-5.1314650671797845e-05,0.0003497187579771529,0.0,production
2016-10-07,calm_trend,0.7056905824531774,0.0,0.29430941754682255,0.29430941754682255,0.36368203465243515,0.1610435393005232,0.544556082399229,1.1947934470472642e-05,0.0011838675661370683,0.0,production
2016-10-14,calm_trend,0.6811238793171243,0.0,0.31887612068287574,0.31887612068287574,0.4034525067805055,0.0822219650283137,0.5274769481221511,1.5876277373268554e-05,0.0009939999353240914,0.0,production
2016-10-21,calm_trend,0.6514864579372096,0.0,0.3485135420627904,0.3485135420627904,0.4472336065263925,0.1775710385557089,0.5209240853432193,-3.0723262060766063e-06,0.0007131597575439068,0.0,production
2016-10-28,calm_trend,0.632186642429632,0.0,0.36781335757036804,0.36781335757036804,0.45273091615424216,0.1740905528212742,0.5387829182684325,3.1604565767088e-05,0.0017322090573464529,0.0,production
2016-11-04,neutral_mixed,0.8180444006550434,0.0,0.1819555993449566,0.1819555993449566,0.44340244247567867,0.3099319410160145,0.5631000954498314,-9.36099023952206e-06,0.0009844997482030605,0.3144817378162673,production
2016-11-11,neutral_mixed,0.9612276094180137,0.0,0.03877239058198638,0.03877239058198638,0.24994308549643263,0.0208139097381078,0.5629890585726964,8.878764346306534e-06,0.0014009609458710064,0.35,production
2016-11-18,neutral_mixed,0.9232083922831195,0.0,0.07679160771688054,0.07679160771688054,0.2938390254415852,0.1689923856436574,0.5359637398885235,8.0794623725856e-06,0.001125478399673122,0.35,production
2016-11-25,neutral_mixed,1.0,0.0,0.0,0.0,0.08561535847799276,0.2302793784406335,0.5162289947391467,7.3289850887218e-06,0.0011502051876842374,0.35,production
2016-12-02,neutral_mixed,1.0,0.0,0.0,0.0,0.0643756844149815,0.0928160394583717,0.4914092263601474,1.0911284040684825e-06,0.0010969059852439834,0.35,production
2016-12-09,neutral_mixed,1.0,0.0,0.0,0.0,0.11657490481179712,0.0530930397218095,0.5202154905999912,9.911359744678293e-06,0.0012014868131934374,0.35,production
2016-12-16,calm_trend,0.80106847459307,0.0,0.19893152540693007,0.19893152540693007,0.21523420823530823,0.271711137829731,0.5020401587755539,1.3039473645489265e-06,0.0010849112353227912,0.0,production
2016-12-23,neutral_mixed,0.9087023455131864,0.0,0.09129765448681362,0.09129765448681362,0.30202070535097614,0.2711313779377888,0.5474874377254638,2.084511526595643e-05,0.0016044835127208834,0.1,production
2016-12-30,calm_trend,0.5880687744707049,0.0,0.4119312255292951,0.4119312255292951,0.5073235129518741,0.4684040080141404,0.5091861496913161,2.0642517814770597e-06,0.000997631149348668,0.0,production
2017-01-06,calm_trend,0.6608775591417477,0.0,0.3391224408582523,0.3391224408582523,0.45108056295489757,0.1518930848204946,0.5187755771983451,1.172367449588481e-05,0.0004330539079076529,0.0,production
2017-01-13,calm_trend,0.5473352058431462,0.0,0.45266479415685373,0.45266479415685373,0.608377836851125,0.3859985165768454,0.514679761691681,-3.831716008628783e-06,0.00021603242482880677,0.0,production
2017-01-20,calm_trend,0.8371985175017811,0.0,0.16280148249821888,0.16280148249821888,0.21035184821642255,0.1454257441664623,0.5317452042640176,-2.79398482415988e-06,0.00043177023986132204,0.0,production
2017-01-27,calm_trend,0.7883731824242584,0.0,0.21162681757574167,0.21162681757574167,0.2833311945070061,0.3482192039346147,0.5540130756009729,8.575727926922281e-06,0.00018245309896537608,0.0,production
2017-02-03,calm_trend,0.7831998515117798,0.0,0.21680014848822016,0.21680014848822016,0.26931925911989124,0.2652005521943949,0.5068377602401587,7.721266040321995e-07,0.00042454717562786067,0.0,production
2017-02-10,calm_trend,0.5921086534284121,0.0,0.40789134657158793,0.40789134657158793,0.574053593912294,0.154655443327893,0.516766109238886,-1.3841864628066797e-06,-2.748659297675458e-05,0.0,production
2017-02-17,calm_trend,0.7109982973396178,0.0,0.2890017026603821,0.2890017026603821,0.3737521731445159,0.188878824469015,0.4899127419546003,2.9434489124619195e-05,0.0003485090583194608,0.0300901147878256,production
2017-02-24,calm_trend,0.7086705269129285,0.0,0.2913294730870714,0.2913294730870714,0.3755747733440269,0.2071954289144362,0.526945150612075,3.965492584351643e-05,0.00048737505325566086,0.0290543898375936,production
2017-03-03,calm_trend,0.5630842337735027,0.0,0.4369157662264973,0.4369157662264973,0.5531138124288058,0.2534282372633141,0.5092356773998818,6.0447370368808484e-05,0.0008823619618708686,0.0280187718899094,production
2017-03-10,neutral_mixed,0.8913826240705048,0.0,0.10861737592949519,0.10861737592949519,0.30550039352100256,0.5126660408250396,0.4643380526736305,8.825690866486153e-06,0.0011097934750736687,0.1280187718899094,production
2017-03-17,neutral_mixed,0.7785095707148917,0.0,0.22149042928510834,0.22149042928510834,0.521322823439802,0.2000018318912539,0.5386108166894519,-4.704025818850981e-06,0.0005242687453583147,0.2509936031337196,production
2017-03-24,neutral_mixed,0.9546889131416783,0.0,0.0453110868583218,0.0453110868583218,0.27003557345799983,0.2647723107058096,0.5282337602284143,-3.2899609696572087e-06,0.0005494310906334379,0.2494464880601196,production
2017-03-31,calm_trend,0.745272430980678,0.0,0.254727569019322,0.254727569019322,0.3401835124290094,0.125729302447257,0.6311829439698046,9.695844123841948e-05,0.0007560642776574456,0.1479051980619757,production
2017-04-07,calm_trend,0.8525474761126071,0.0,0.1474525238873929,0.1474525238873929,0.1909111737634973,0.1892483865568835,0.6091387347020918,9.026730045451354e-05,0.0005758451295314762,0.1479051980619757,production
2017-04-14,calm_trend,0.8558386817714629,0.0,0.1441613182285371,0.1441613182285371,0.17143313481320668,0.2237704013514879,0.5522709609314337,7.464637371329615e-05,0.0005691348270689916,0.1479051980619757,production
2017-04-21,neutral_mixed,0.951738462018185,0.0,0.04826153798181498,0.04826153798181498,0.2526439171329751,0.2113793486462778,0.5140039988019275,-6.562809634267218e-06,0.0010041395964213223,0.1017376680793567,production
2017-04-28,calm_trend,0.6080721005934759,0.0,0.3919278994065241,0.3919278994065241,0.5062852716473011,0.1400500499664857,0.554133426388906,0.00011113765012078216,0.0009095028578788839,0.0031295945044218,production
2017-05-05,calm_trend,0.6895750852021669,0.0,0.31042491479783313,0.31042491479783313,0.3841933905876546,0.1430290722563004,0.5189210769410966,0.00010448906669858606,0.0009260276531556147,0.0031080918333912,production
2017-05-12,calm_trend,0.7552947263484948,0.0,0.2447052736515052,0.2447052736515052,0.3077031348280467,0.0717496968043701,0.5785910801855083,0.00011083628489551383,0.0010365177757272993,0.0031080918333912,production
2017-05-19,calm_trend,0.4410955776032033,0.0,0.5589044223967967,0.5589044223967967,0.7582237229799813,0.2439911207543566,0.5805882939582243,9.579498773935438e-05,0.0005020556920866454,0.0,phaseo
2017-05-26,calm_trend,0.542357102302531,0.0,0.457642897697469,0.457642897697469,0.609638622415597,0.2374668573180127,0.5962043859780158,0.00011912483897038384,0.0006765910894357301,0.0,production
2017-06-02,calm_trend,0.5149193286057036,0.0,0.48508067139429645,0.48508067139429645,0.6529621107808069,0.2045512865695592,0.5481396477536208,0.00011586366186245244,0.00039735379784129154,0.0,production
2017-06-09,calm_trend,0.42813679950744987,0.0,0.5718632004925501,0.5718632004925501,0.8171933034435632,0.1888284029826751,0.5471502854150813,9.99079340417374e-05,-0.00023095945271278556,0.0,phaseo
2017-06-16,calm_trend,0.39428039795988146,0.0,0.6057196020401185,0.6057196020401185,0.8659779895534527,0.052071654526399,0.5699405187126979,8.532534931767986e-05,-8.320484084701636e-05,0.0,phaseo
2017-06-23,calm_trend,0.378041177469165,0.0,0.621958822530835,0.621958822530835,0.8783311524826295,0.1246496244340588,0.6011381930459649,0.00010216779769883273,0.00010344370224752983,0.0,phaseo
2017-06-30,calm_trend,0.4969457532286412,0.0,0.5030542467713588,0.5030542467713588,0.7395710352291952,0.074135938101711,0.6172545497998876,7.836387080670419e-05,-0.00011335011503995477,0.0,phaseo
2017-07-07,calm_trend,0.6484060885894629,0.0,0.3515939114105371,0.3515939114105371,0.5120248226500679,0.0897416576278775,0.5805243117456664,8.04762519542431e-05,-7.865507138977851e-06,0.0,production
2017-07-14,calm_trend,0.510801604831074,0.0,0.48919839516892605,0.48919839516892605,0.7101434532085877,0.1157598809512177,0.5619875734974965,5.3001624049955343e-05,-0.00017622427366133938,0.0,production
2017-07-21,calm_trend,0.6299713273408977,0.0,0.37002867265910233,0.37002867265910233,0.5493145096976373,0.183045474099526,0.5167931489332049,5.9712380972298806e-05,-0.0005313517525661547,0.0,production
2017-07-28,calm_trend,0.7617382596603439,0.0,0.23826174033965608,0.23826174033965608,0.37216254075049965,0.2155365355183288,0.5195299281570369,5.241756348630646e-05,-0.0006567404058685164,0.0,production
2017-08-04,calm_trend,0.7033718037936543,0.0,0.29662819620634573,0.29662819620634573,0.455439790502356,0.2140978578984476,0.5151471897908817,3.974512757610466e-05,-0.0007471427479125164,0.0,production
2017-08-11,calm_trend,0.677978725834338,0.0,0.32202127416566195,0.32202127416566195,0.48166312520544635,0.1583006641060463,0.5110759408496719,6.154357250312905e-05,-0.0005413442175268088,0.0,production
2017-08-18,neutral_mixed,0.8756870633211159,0.0,0.12431293667888413,0.12431293667888413,0.42009287996337796,0.2666756117873722,0.4365381892542967,-5.114528012303509e-06,-0.0004416303046945856,0.1,production
2017-08-25,neutral_mixed,0.7649934166037203,0.0,0.23500658339627967,0.23500658339627967,0.5958292331315445,0.1951039797743248,0.4296817741517366,-1.2353504405801917e-05,-0.000914286620409424,0.1,production
2017-09-01,calm_trend,0.6677257410971442,0.0,0.3322742589028557,0.3322742589028557,0.49908506528474605,0.1336785876462843,0.4918303599167488,5.541042819229536e-05,-0.0007103183421847393,0.0,production
2017-09-08,calm_trend,0.4276834145435293,0.0,0.5723165854564707,0.5723165854564707,0.8259723091935445,0.1898434159454571,0.5062626823521605,5.067665524374885e-05,-0.0005782680415647932,0.0,phaseo
2017-09-15,calm_trend,0.4618346968120327,0.0,0.5381653031879673,0.5381653031879673,0.7783180220049916,0.168353003074129,0.5379409449312322,4.702444436732627e-05,-0.0004472545252129855,0.0,phaseo
2017-09-22,calm_trend,0.5725551291150083,0.0,0.4274448708849917,0.4274448708849917,0.6370134186245826,0.2340244339539493,0.5315367318138324,3.6977994423003965e-05,-0.0007999837619853932,0.0,production
2017-09-29,calm_trend,0.7180227112533686,0.0,0.28197728874663136,0.28197728874663136,0.42252786020454064,0.2743196502963395,0.5341916716303198,3.894649530014976e-05,-0.00047423862997983103,0.0,production
2017-10-06,calm_trend,0.6344466508922866,0.0,0.3655533491077134,0.3655533491077134,0.5417032231529094,0.0874888233497443,0.5054775315305022,4.240651391242644e-05,-0.00045703106953062333,0.0,production
2017-10-13,calm_trend,0.6143162853479212,0.0,0.3856837146520788,0.3856837146520788,0.5441512874632076,0.1474404433851004,0.4636994058806437,3.1509785827485514e-05,-0.0002549423447095387,0.0,production
2017-10-20,calm_trend,0.7608181850946361,0.0,0.2391818149053639,0.2391818149053639,0.3453468359412086,0.2460381326736998,0.4976104006251345,3.6659048685712264e-05,-0.00027253791729551564,0.0274277070377597,production
2017-10-27,neutral_mixed,0.842537937392487,0.0,0.15746206260751303,0.15746206260751303,0.43231788223356626,0.4434182628507385,0.4952675698538177,-5.240711759706645e-06,7.701579046840747e-05,0.1278016927696379,production
2017-11-03,neutral_mixed,0.6408578868690361,0.0,0.3591421131309639,0.3591421131309639,0.6848432058513937,0.4866042724964022,0.4823476319144629,2.624476840500921e-06,0.0004316664243349075,0.1276095107020418,production
2017-11-10,calm_trend,0.6523785148576279,0.0,0.3476214851423721,0.3476214851423721,0.4540623953096889,0.2794349134831612,0.4938225297412192,5.504099653432491e-05,0.00027870426641684595,0.0625158737516695,production
2017-11-17,neutral_mixed,0.8832464222517162,0.0,0.11675357774828382,0.11675357774828382,0.3600207961612766,0.3329868241540661,0.4584074059777377,8.260668455701547e-06,0.00027864245538633824,0.2680341652187586,production
2017-11-24,neutral_mixed,0.680921884045639,0.0,0.319078115954361,0.319078115954361,0.6476705404244096,0.3705773905971565,0.5045305359293331,3.1884842765724835e-06,0.00033078036303958453,0.2406571831881372,production
2017-12-01,neutral_mixed,0.7179668506911059,0.0,0.28203314930889417,0.28203314930889417,0.6276990475940066,0.0598315185712678,0.5445804647269292,7.579341117952631e-06,0.00026695357580521536,0.4083841658734172,production
2017-12-08,neutral_mixed,0.6697225286734334,0.0,0.33027747132656654,0.33027747132656654,0.6736874749133969,0.3722464251116344,0.5266919753826277,4.738536878736629e-06,0.000256269455877923,0.2792147850756986,production
2017-12-15,neutral_mixed,0.7030423342870564,0.0,0.29695766571294363,0.29695766571294363,0.6468404307148202,0.0509471823217203,0.5766204356453982,1.0254253723023513e-05,0.00043894448093281536,0.3724981332951188,production
2017-12-22,neutral_mixed,0.9238453816011238,0.0,0.0761546183988762,0.0761546183988762,0.36247080939461696,0.0048758827138302,0.5777691357082334,-6.334914683495386e-06,0.0001586763606131462,0.4536069673312021,production
2017-12-29,neutral_mixed,0.7711582099650016,0.0,0.22884179003499833,0.22884179003499833,0.5647181663851761,0.28855572475839,0.5467537051944962,-1.2367386284537862e-05,-2.2269088209939095e-05,0.3309409474035567,production
2018-01-05,neutral_mixed,0.8198160404308794,0.0,0.18018395956912053,0.18018395956912053,0.5309089728465646,0.1032207188235672,0.5580300381496436,-2.271046238813407e-05,-0.00033296447315934693,0.4765480849878314,production
2018-01-12,neutral_mixed,0.8282767410630851,0.0,0.17172325893691487,0.17172325893691487,0.49937645822402377,0.3261737274680232,0.5211949073509434,-3.1008286512295746e-05,-0.0003966560991360393,0.2265480849878314,production
2018-01-19,neutral_mixed,0.6961572619548468,0.0,0.3038427380451531,0.3038427380451531,0.7070306546763139,0.2340021668472156,0.5496113884268023,-3.7475109308739045e-05,-0.000635925580986347,0.35,production
2018-01-26,neutral_mixed,0.719903286782138,0.0,0.28009671321786195,0.28009671321786195,0.6928789197337711,0.2065883547046359,0.5612876991599038,-4.436006768322464e-05,-0.0010718038905093547,0.35,production
2018-02-02,neutral_mixed,1.0,0.0,0.0,0.0,0.2593902658758062,0.181365797717982,0.5652223280928588,-2.6846174970840934e-05,-0.0008226242547941934,0.35,production
2018-02-09,stressed_panic,0.7619202071462118,0.0,0.23807979285378825,0.23807979285378825,0.38892336397429816,0.089241351323749,0.6372871714964684,0.00010494589419387463,-0.0003631219301601625,1.0,production
2018-02-16,stressed_panic,0.5773029198753931,0.0,0.42269708012460694,0.42269708012460694,0.6747205221586633,0.155428046408699,0.586073381690139,1.1786583079637032e-06,-0.0012838474602188702,1.0,production
2018-02-23,stressed_panic,0.504311948637522,0.0,0.4956880513624779,0.4956880513624779,0.791479565575374,0.0751475745829237,0.636735407045711,-2.8819332455300576e-05,-0.0014525957602004858,1.0,production
2018-03-02,stressed_panic,0.6383357104427831,0.0,0.36166428955721686,0.36166428955721686,0.6049097378144441,0.0720592816966922,0.640506601407592,-1.3015147936018541e-05,-0.0014078678559194706,1.0,production
2018-03-09,stressed_panic,0.5297912932816575,0.0,0.4702087067183425,0.4702087067183425,0.7595868440503666,0.0713257386754759,0.641320855382628,-3.862339263869282e-05,-0.0015932000936634246,1.0,production
2018-03-16,stressed_panic,0.5645442813550592,0.0,0.4354557186449408,0.4354557186449408,0.7036209683782755,0.11445710320744,0.6272940431871228,-1.79041931236121e-05,-0.0015263879808373934,1.0,production
2018-03-23,stressed_panic,0.5956280242968555,0.0,0.4043719757031445,0.4043719757031445,0.6416799732328614,0.0567110587898951,0.6460184495428886,2.9144414692734556e-05,-0.0006409956930830166,1.0,production
2018-03-30,stressed_panic,0.5466514685348203,0.0,0.4533485314651798,0.4533485314651798,0.7047964029485602,0.0571308298322369,0.6385029486420984,2.475234167092293e-05,-0.0005320511576341014,1.0,production
2018-04-06,stressed_panic,0.5926416483130714,0.0,0.4073583516869286,0.4073583516869286,0.60530395552978,0.1513922999983306,0.5954655317030835,3.07199282976987e-05,-0.00020877026847340892,1.0,production
2018-04-13,stressed_panic,0.6506090366106159,0.0,0.3493909633893841,0.3493909633893841,0.5085762758723712,0.0766100816718737,0.5970361596922603,3.879780594294497e-05,8.7326230276568e-05,1.0,production
2018-04-20,stressed_panic,0.5961291339821244,0.0,0.40387086601787553,0.40387086601787553,0.5735977233892272,0.3597277424487877,0.59900032282112,1.725584191936242e-05,3.215383231541415e-05,0.9745919215115836,production
2018-04-27,stressed_panic,0.7235641865416679,0.0,0.2764358134583321,0.2764358134583321,0.40321921207205524,0.088425905206758,0.6103758782949951,1.2508518769253872e-05,0.00016094200985534502,0.9733948478628196,production
2018-05-04,stressed_panic,0.742433597700296,0.0,0.25756640229970396,0.25756640229970396,0.3973469165743094,0.1645771185529544,0.5893963091043599,1.403195506647404e-05,-0.0002632122390611921,0.9721964536358568,production
2018-05-11,stressed_panic,0.6848351827374319,0.0,0.3151648172625681,0.3151648172625681,0.5269934541858013,0.1000385862959148,0.6538001473531463,1.4073117629914082e-05,-0.0008597035801004768,0.9721964536358568,production
2018-05-18,stressed_panic,0.6783580825091999,0.0,0.32164191749080007,0.32164191749080007,0.4758463115516981,0.1581978992835968,0.604064800810928,-2.417974309622707e-06,-3.7277644295461156e-05,0.835903585842724,production
2018-05-25,stressed_panic,0.6983327138885187,0.0,0.30166728611148136,0.30166728611148136,0.4272949938124457,0.1507711527358524,0.6341281270745429,1.50272353620846e-05,0.00044337447480884655,0.8354843710842716,production
2018-06-01,stressed_panic,0.7076786035335088,0.0,0.29232139646649125,0.29232139646649125,0.43321251748626,0.1482602243369879,0.6395288955577147,4.483356239679745e-06,0.00017677632043116962,0.8350651580924626,production
2018-06-08,neutral_mixed,0.6778861867822219,0.0,0.32211381321777816,0.32211381321777816,0.6907605886073369,0.0243059767396387,0.566067815080342,-3.278362290168003e-06,0.0003010923773321927,0.3850651580924627,production
2018-06-15,recovery_fragile,0.5598724815108105,0.0,0.44012751848918946,0.44012751848918946,0.6450914228873407,0.0091011708070668,0.5719051206355724,0.00012690856591813897,-0.00015124825480164578,0.4400921658986175,production
2018-06-22,neutral_mixed,0.7707531392161158,0.0,0.22924686078388426,0.22924686078388426,0.6108843887341712,0.0693183669051429,0.5036321643992511,-1.2984016841758162e-05,-0.0007964523468254459,0.375,production
2018-06-29,neutral_mixed,0.836428554520301,0.0,0.16357144547969904,0.16357144547969904,0.5146444804779784,0.1056464545446894,0.5344941249805052,-1.4582883070001231e-05,-0.0007960521350300843,0.375,production
2018-07-06,neutral_mixed,0.9193807090487726,0.0,0.08061929095122744,0.08061929095122744,0.3995453388529364,0.0205036957449597,0.5650831728609733,-2.2817115358620057e-06,-0.0005440854391608228,0.375,production
2018-07-13,neutral_mixed,0.9357970239387,0.0,0.06420297606129999,0.06420297606129999,0.3706080226778069,0.0087401968714813,0.5703619615676063,6.575867754503552e-06,-0.00040163529931652275,0.375,production
2018-07-20,neutral_mixed,0.9968551819815517,0.0,0.0031448180184483997,0.0031448180184483997,0.26738243888044755,0.0675532779134809,0.5380437651687068,2.8253087219791375e-06,-0.00027734642469598426,0.375,production
2018-07-27,neutral_mixed,0.9578467052395501,0.0,0.042153294760449954,0.042153294760449954,0.336462301391735,0.0314077554629193,0.5564724752334823,-4.021588371346025e-06,-0.00040628480202161506,0.375,production
2018-08-03,neutral_mixed,0.9025326139857303,0.0,0.09746738601426974,0.09746738601426974,0.3978793408042467,0.0404033038415084,0.5183298831895344,-5.489205576731076e-07,-0.0003333216603937933,0.375,production
2018-08-10,neutral_mixed,0.7471884047572779,0.0,0.2528115952427221,0.2528115952427221,0.6168568124454763,0.1590657229253783,0.584841236779245,3.900694230487874e-06,-0.00021884796010089325,0.2839556664275098,production
2018-08-17,recovery_fragile,0.6712964922467549,0.0,0.3287035077532451,0.3287035077532451,0.4465476837297349,0.1093748621004941,0.4854040635976085,5.287424306158462e-05,8.425050664333746e-05,0.2008928571428571,production
2018-08-24,recovery_fragile,0.6418853921172423,0.0,0.3581146078827577,0.3581146078827577,0.5105832566881404,0.0997901581181807,0.5186210828384618,3.9798454738948734e-05,-0.00013256012038087792,0.1893939393939394,production
2018-08-31,recovery_fragile,0.6525121755346979,0.0,0.34748782446530213,0.34748782446530213,0.4611995335974685,0.2261039652343393,0.5063777553147898,0.0001246958280798414,0.00020574517725191436,0.1785714285714286,production
2018-09-07,neutral_mixed,0.8147046075114458,0.0,0.1852953924885542,0.1852953924885542,0.4572822068828271,0.3937304257775908,0.5042946665399397,8.777725734837322e-06,0.00034134966308952194,0.125,production
2018-09-14,neutral_mixed,0.6675415583779671,0.0,0.3324584416220329,0.3324584416220329,0.6511828570322722,0.3989664569658392,0.5299073182233233,9.484329379261846e-06,0.0006086792970819605,0.125,production
2018-09-21,neutral_mixed,0.6935442042979976,0.0,0.3064557957020025,0.3064557957020025,0.6019678357952839,0.3986399831227453,0.476914113778373,5.149137130696462e-06,0.0006678360929174605,0.125,production
2018-09-28,neutral_mixed,0.7288613045082288,0.0,0.2711386954917712,0.2711386954917712,0.5661689155817176,0.3604797095271566,0.4854160171200549,-2.049240538451924e-06,0.0005202600981066527,0.125,production
2018-10-05,neutral_mixed,0.9633107009038826,0.0,0.036689299096117456,0.036689299096117456,0.270997793749765,0.1722532249353258,0.4760496037393398,-4.1041672002293884e-06,0.0001508022195280067,0.125,production
2018-10-12,neutral_mixed,0.9457654116826147,0.0,0.05423458831738527,0.05423458831738527,0.32386804371299777,0.2028177737229556,0.4622407856022371,-1.3640162082138282e-05,-0.0003306616075639469,0.125,production
2018-10-19,stressed_panic,0.9014733682439479,0.0,0.09852663175605217,0.09852663175605217,0.18889130591569808,0.1719574281064472,0.6567263144187893,-7.522653134315887e-06,-0.00033554580265255464,0.825,production
2018-10-26,stressed_panic,0.799193619532522,0.0,0.20080638046747795,0.20080638046747795,0.30290711606528575,0.0393365427278493,0.5865479027741561,1.11540419814045e-05,4.659448658916075e-05,0.825,production
