candidate,lookback,top_k,low_allocation,high_allocation,volatility_target,maximum_leverage,development_cagr,development_sharpe,development_max_drawdown,validation_cagr,validation_sharpe,validation_max_drawdown,locked_test_cagr,locked_test_sharpe,locked_test_max_drawdown,full_cagr,full_sharpe,full_max_drawdown
lb52__k3__a0.10-0.30__vol0.50__cap1.00,52,3,0.1,0.3,0.5,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.0963317374419792,0.5434207572390681,-0.243043439054196,1.002570051486312,2.766790230861165,-0.108852956240853,0.3419974488651689,1.5025843972899176,-0.2498855597150702
lb52__k3__a0.10-0.30__vol0.50__cap1.25,52,3,0.1,0.3,0.5,1.25,0.19412394653056664,0.9894372208641257,-0.15551748927626008,0.09181803993838256,0.46726927377472627,-0.3024134592604155,1.3085920645767422,2.706398115531442,-0.13665356480266877,0.3979087432306001,1.4143599731124443,-0.31671328554599987
lb52__k3__a0.10-0.30__vol0.50__cap1.50,52,3,0.1,0.3,0.5,1.5,0.1994913674030827,0.8914851849742033,-0.185688655280973,0.08408144666031303,0.41650161813183195,-0.358253133124372,1.6495789081382144,2.6661589135898227,-0.16374382783769303,0.4522570127771033,1.3533027091613872,-0.37939533052303276
lb52__k3__a0.10-0.40__volnone__cap1.00,52,3,0.1,0.4,,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.04954068730182293,0.3349644917144007,-0.2629122002382813,0.9599954652257805,2.6790190502524056,-0.11267688084215965,0.31804684732064814,1.414130549168355,-0.2695747274212501
lb52__k3__a0.10-0.40__vol0.35__cap1.00,52,3,0.1,0.4,0.35,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.04954068730182293,0.3349644917144007,-0.2629122002382813,0.9599954652257805,2.6790190502524056,-0.11267688084215965,0.31804684732064814,1.414130549168355,-0.2695747274212501
lb52__k3__a0.10-0.40__vol0.35__cap1.25,52,3,0.1,0.4,0.35,1.25,0.19412394653056664,0.9894372208641257,-0.15551748927626008,0.02718338964713518,0.23459625588662114,-0.32555593595302634,1.2309601434709037,2.658936390022923,-0.14059460705332094,0.36156841120168814,1.3253127686415547,-0.33938136461595636
lb52__k3__a0.10-0.40__vol0.35__cap1.50,52,3,0.1,0.4,0.35,1.5,0.1994913674030827,0.8914851849742033,-0.185688655280973,-0.033643082269068314,0.04423061026013219,-0.38383428946592735,1.3679816648293155,2.633465416750906,-0.16796000445307468,0.36375751040542625,1.2044788242644604,-0.40474812242431435
lb52__k3__a0.10-0.40__vol0.50__cap1.00,52,3,0.1,0.4,0.5,1.0,0.18712732002211863,1.1238760446895117,-0.12463669654664578,0.04954068730182293,0.3349644917144007,-0.2629122002382813,0.9599954652257805,2.6790190502524056,-0.11267688084215965,0.31804684732064814,1.414130549168355,-0.2695747274212501
lb52__k3__a0.10-0.40__vol0.50__cap1.25,52,3,0.1,0.4,0.5,1.25,0.19412394653056664,0.9894372208641257,-0.15551748927626008,0.03381873439513816,0.25913742024716135,-0.32555593595302634,1.2474498613948288,2.6187664693914927,-0.14059460705332094,0.3667766502563288,1.3254015038699294,-0.33938136461595636
lb52__k3__a0.10-0.40__vol0.50__cap1.50,52,3,0.1,0.4,0.5,1.5,0.1994913674030827,0.8914851849742033,-0.185688655280973,0.015268328530204656,0.20858603926900166,-0.38398397734003853,1.565666805998016,2.5785980821508847,-0.16796000445307468,0.41351320446615136,1.2641009603762958,-0.4042784782157848
lb52__k3__a0.20-0.20__volnone__cap1.00,52,3,0.2,0.2,,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.20921122097592582,1.0759828875912087,-0.20165129495008183,1.063156405250059,3.060345044246363,-0.1111622509777278,0.3875402409602764,1.7466536944786708,-0.2016512949500816
lb52__k3__a0.20-0.20__vol0.35__cap1.00,52,3,0.2,0.2,0.35,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.20921122097592582,1.0759828875912087,-0.20165129495008183,1.063156405250059,3.060345044246363,-0.1111622509777278,0.3875402409602764,1.7466536944786708,-0.2016512949500816
lb52__k3__a0.20-0.20__vol0.35__cap1.25,52,3,0.2,0.2,0.35,1.25,0.18782404618001136,0.9852678017366963,-0.14544026121356846,0.23327397258749416,0.987689613641977,-0.2525832198091681,1.3892952546078718,3.011440755766917,-0.13338512422405613,0.4561777518138326,1.6568877552676982,-0.2525832198091681
lb52__k3__a0.20-0.20__vol0.35__cap1.50,52,3,0.2,0.2,0.35,1.5,0.19225098567253074,0.884828743162653,-0.17377678130951824,0.19579430470675074,0.7779600701999035,-0.30120592271659663,1.6601197312890603,3.0367969696050805,-0.13338512422405624,0.489796828980827,1.5571207339847182,-0.3012059227165964
lb52__k3__a0.20-0.20__vol0.50__cap1.00,52,3,0.2,0.2,0.5,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.20921122097592582,1.0759828875912087,-0.20165129495008183,1.063156405250059,3.060345044246363,-0.1111622509777278,0.3875402409602764,1.7466536944786708,-0.2016512949500816
lb52__k3__a0.20-0.20__vol0.50__cap1.25,52,3,0.2,0.2,0.5,1.25,0.18782404618001136,0.9852678017366963,-0.14544026121356846,0.23539847069556297,0.9936903980455798,-0.2525832198091681,1.3990419649236547,2.9958347294048933,-0.1394501023355642,0.4585125582077414,1.6560917612300934,-0.2525832198091681
lb52__k3__a0.20-0.20__vol0.50__cap1.50,52,3,0.2,0.2,0.5,1.5,0.19225098567253074,0.884828743162653,-0.17377678130951824,0.258974975967305,0.9388287383484936,-0.30120592271659663,1.7785479405461202,2.952827852843914,-0.16703689777995367,0.5294813249415489,1.5929042105067466,-0.3012059227165964
lb52__k3__a0.20-0.30__volnone__cap1.00,52,3,0.2,0.3,,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.1581942579661635,0.8581735337182728,-0.21469478107688977,1.0208866222742903,2.9777979535297887,-0.1111622509777278,0.3632667811042696,1.6610753411713495,-0.21469478107688988
lb52__k3__a0.20-0.30__vol0.35__cap1.00,52,3,0.2,0.3,0.35,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.1581942579661635,0.8581735337182728,-0.21469478107688977,1.0208866222742903,2.9777979535297887,-0.1111622509777278,0.3632667811042696,1.6610753411713495,-0.21469478107688988
lb52__k3__a0.20-0.30__vol0.35__cap1.25,52,3,0.2,0.3,0.35,1.25,0.18782404618001136,0.9852678017366963,-0.14544026121356846,0.170544346176577,0.7750612288812416,-0.26785386092717567,1.3272476913270772,2.921412313253731,-0.13463387135053262,0.4248947255407547,1.5698742120371294,-0.26953425770297446
lb52__k3__a0.20-0.30__vol0.35__cap1.50,52,3,0.2,0.3,0.35,1.5,0.19225098567253074,0.884828743162653,-0.17377678130951824,0.1343491979486633,0.5908726330711159,-0.3183466038444347,1.581268282060841,2.9457599363042677,-0.14651513887719625,0.4560482022158814,1.4759160627287677,-0.32655120824846584
lb52__k3__a0.20-0.30__vol0.50__cap1.00,52,3,0.2,0.3,0.5,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.1581942579661635,0.8581735337182728,-0.21469478107688977,1.0208866222742903,2.9777979535297887,-0.1111622509777278,0.3632667811042696,1.6610753411713495,-0.21469478107688988
lb52__k3__a0.20-0.30__vol0.50__cap1.25,52,3,0.2,0.3,0.5,1.25,0.18782404618001136,0.9852678017366963,-0.14544026121356846,0.17070346294976768,0.7753105263657581,-0.26785386092717567,1.3379569112059713,2.9132392890434726,-0.1394501023355642,0.42675896291248105,1.5696134243597912,-0.26953425770297446
lb52__k3__a0.20-0.30__vol0.50__cap1.50,52,3,0.2,0.3,0.5,1.5,0.19225098567253074,0.884828743162653,-0.17377678130951824,0.18040854074621504,0.7200685214640817,-0.3183466038444347,1.6941289670126936,2.8702001793859275,-0.16703689777995356,0.4896953639852668,1.5059022969025668,-0.32655120824846584
lb52__k3__a0.20-0.40__volnone__cap1.00,52,3,0.2,0.4,,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.10878349176044111,0.6292922539414874,-0.23128200632062734,0.9784215551833697,2.884093465977281,-0.1111622509777278,0.33903686255348076,1.5670453282314905,-0.23128200632062734
lb52__k3__a0.20-0.40__vol0.35__cap1.00,52,3,0.2,0.4,0.35,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.10878349176044111,0.6292922539414874,-0.23128200632062734,0.9784215551833697,2.884093465977281,-0.1111622509777278,0.33903686255348076,1.5670453282314905,-0.23128200632062734
lb52__k3__a0.20-0.40__vol0.35__cap1.25,52,3,0.2,0.4,0.35,1.25,0.18782404618001136,0.9852678017366963,-0.14544026121356846,0.10840591963066148,0.5465532529700906,-0.2886315620943922,1.267072811715868,2.8256780671086124,-0.13504143310421057,0.39342508362143014,1.4746735346427509,-0.29331442442827105
lb52__k3__a0.20-0.40__vol0.35__cap1.50,52,3,0.2,0.4,0.35,1.5,0.19225098567253074,0.884828743162653,-0.17377678130951824,0.06940209102317496,0.38035037495364366,-0.3426308683770254,1.498024433889503,2.842956052210737,-0.16040047953240621,0.419565934054545,1.3820413943742795,-0.3530327455337329
lb52__k3__a0.20-0.40__vol0.50__cap1.00,52,3,0.2,0.4,0.5,1.0,0.18188717564731327,1.122584070172599,-0.11645401509595599,0.10878349176044111,0.6292922539414874,-0.23128200632062734,0.9784215551833697,2.884093465977281,-0.1111622509777278,0.33903686255348076,1.5670453282314905,-0.23128200632062734
lb52__k3__a0.20-0.40__vol0.50__cap1.25,52,3,0.2,0.4,0.5,1.25,0.18782404618001136,0.9852678017366963,-0.14544026121356846,0.10854590056955682,0.5469021928389566,-0.2886315620943922,1.2767575138745966,2.8197026661638414,-0.1394501023355642,0.39511773046166,1.474971512392001,-0.29331442442827105
lb52__k3__a0.20-0.40__vol0.50__cap1.50,52,3,0.2,0.4,0.5,1.5,0.19225098567253074,0.884828743162653,-0.17377678130951824,0.10552756331429669,0.49197548543726943,-0.3426510491304713,1.6097820746001008,2.776775466288213,-0.16703689777995367,0.4501197049617087,1.41096736780894,-0.35305260695712803
