candidate,gate,lookback_weeks,allocation,outer_cost_bps,window,cagr,sharpe,drawdown,total_return,control_cagr,cagr_delta
static__lb26__w0.4__0bps,static,26,0.4,0,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb26__w0.4__0bps,static,26,0.4,0,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb26__w0.4__50bps,static,26,0.4,50,full_recent,0.4469948523968881,1.9479962537631297,-0.20169342241459454,2.8032062053181246,0.4093476771616662,0.037647175235221875
static__lb26__w0.4__50bps,static,26,0.4,50,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb26__w0.4__50bps,static,26,0.4,50,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb26__w0.4__50bps,static,26,0.4,50,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb26__w0.4__100bps,static,26,0.4,100,full_recent,0.4462204113895447,1.9459335171901142,-0.20169342241459454,2.795852236932422,0.4093476771616662,0.03687273422787851
static__lb26__w0.4__100bps,static,26,0.4,100,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb26__w0.4__100bps,static,26,0.4,100,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb26__w0.4__100bps,static,26,0.4,100,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb26__w0.4__200bps,static,26,0.4,200,full_recent,0.44466826731284215,1.9416440075403816,-0.20169342241459454,2.7811443001610154,0.4093476771616662,0.035320590151175946
static__lb26__w0.4__200bps,static,26,0.4,200,trailing_2y,0.4922836631513443,1.8962521520339275,-0.20169342241459454,1.2441199415788744,0.5969664512506938,-0.1046827880993495
static__lb26__w0.4__200bps,static,26,0.4,200,trailing_1y,0.8326693371819012,3.009277252100538,-0.08486455303273177,0.8541438437379232,1.0510082013109483,-0.21833886412904713
static__lb26__w0.4__200bps,static,26,0.4,200,ytd,0.9145227722043259,3.015070352774023,-0.08486455303273188,0.4913367317976085,1.095041975165166,-0.18051920296084023
static__lb26__w0.5__0bps,static,26,0.5,0,full_recent,0.45588419054100693,1.9906931345384815,-0.20042171517505758,2.888357894954458,0.4093476771616662,0.04653651337934073
static__lb26__w0.5__0bps,static,26,0.5,0,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb26__w0.5__0bps,static,26,0.5,0,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb26__w0.5__0bps,static,26,0.5,0,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
static__lb26__w0.5__50bps,static,26,0.5,50,full_recent,0.45491106840879936,1.9881485081627372,-0.2004217151750577,2.878969710270823,0.4093476771616662,0.045563391247133156
static__lb26__w0.5__50bps,static,26,0.5,50,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb26__w0.5__50bps,static,26,0.5,50,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb26__w0.5__50bps,static,26,0.5,50,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
static__lb26__w0.5__100bps,static,26,0.5,100,full_recent,0.4539362410014227,1.9855154140711277,-0.20042171517505758,2.8695815255871975,0.4093476771616662,0.04458856383975651
static__lb26__w0.5__100bps,static,26,0.5,100,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb26__w0.5__100bps,static,26,0.5,100,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb26__w0.5__100bps,static,26,0.5,100,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
static__lb26__w0.5__200bps,static,26,0.5,200,full_recent,0.4519814417681103,1.9799843446467351,-0.20042171517505747,2.850805156219929,0.4093476771616662,0.04263376460644408
static__lb26__w0.5__200bps,static,26,0.5,200,trailing_2y,0.4649380720106844,1.8388790705960523,-0.20042171517505747,1.1618589940239543,0.5969664512506938,-0.13202837924000943
static__lb26__w0.5__200bps,static,26,0.5,200,trailing_1y,0.7770184766905119,2.973102388983012,-0.08286012938198861,0.7967750633742334,1.0510082013109483,-0.27398972462043636
static__lb26__w0.5__200bps,static,26,0.5,200,ytd,0.8652094731316806,3.025417572060724,-0.08286012938198872,0.4675794021625119,1.095041975165166,-0.2298325020334855
relative__lb26__w0.1__0bps,relative,26,0.1,0,full_recent,0.4273718495490848,1.6908718625645713,-0.20857466000280722,2.6200215251815195,0.4093476771616662,0.018024172387418602
relative__lb26__w0.1__0bps,relative,26,0.1,0,trailing_2y,0.5938762517213108,1.9066496456986113,-0.20857466000280733,1.5633184138371452,0.5969664512506938,-0.003090199529383053
relative__lb26__w0.1__0bps,relative,26,0.1,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.1__0bps,relative,26,0.1,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.1__50bps,relative,26,0.1,50,full_recent,0.42620308250385697,1.687373462111261,-0.21015180534139544,2.6093164082569102,0.4093476771616662,0.016855405342190766
relative__lb26__w0.1__50bps,relative,26,0.1,50,trailing_2y,0.5919226351320166,1.9019679626649555,-0.2101518053413951,1.5569782294455305,0.5969664512506938,-0.0050438161186772135
relative__lb26__w0.1__50bps,relative,26,0.1,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.1__50bps,relative,26,0.1,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.1__100bps,relative,26,0.1,100,full_recent,0.42503469567286434,1.6838610775193827,-0.2117265927145756,2.598637682321201,0.4093476771616662,0.015687018511198136
relative__lb26__w0.1__100bps,relative,26,0.1,100,trailing_2y,0.5899704461883986,1.8972699555315118,-0.2117265927145756,1.5506505949724163,0.5969664512506938,-0.006996005062295252
relative__lb26__w0.1__100bps,relative,26,0.1,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.1__100bps,relative,26,0.1,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.1__200bps,relative,26,0.1,200,full_recent,0.42269906290885895,1.6767946589528837,-0.21486910296760942,2.5773591952192305,0.4093476771616662,0.013351385747192746
relative__lb26__w0.1__200bps,relative,26,0.1,200,trailing_2y,0.5860703498917801,1.8878254533796681,-0.21486910296760953,1.5380329012494762,0.5969664512506938,-0.010896101358913723
relative__lb26__w0.1__200bps,relative,26,0.1,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.1__200bps,relative,26,0.1,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.2__0bps,relative,26,0.2,0,full_recent,0.4454659998235053,1.7543915444305773,-0.20427401487653474,2.788698361337387,0.4093476771616662,0.03611832266183912
relative__lb26__w0.2__0bps,relative,26,0.2,0,trailing_2y,0.5906870611061981,1.8999792455502078,-0.2042740148765344,1.5529724412319084,0.5969664512506938,-0.0062793901444957445
relative__lb26__w0.2__0bps,relative,26,0.2,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.2__0bps,relative,26,0.2,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.2__50bps,relative,26,0.2,50,full_recent,0.4431003113266039,1.7473713141302145,-0.20637465298332658,2.7663284347487234,0.4093476771616662,0.03375263416493768
relative__lb26__w0.2__50bps,relative,26,0.2,50,trailing_2y,0.5867917138052485,1.8906405721202084,-0.2063746529833267,1.5403642960226263,0.5969664512506938,-0.010174737445445281
relative__lb26__w0.2__50bps,relative,26,0.2,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.2__50bps,relative,26,0.2,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.2__100bps,relative,26,0.2,100,full_recent,0.4407361619070105,1.7402927974308433,-0.2095358350401807,2.744068672414865,0.4093476771616662,0.03138848474534428
relative__lb26__w0.2__100bps,relative,26,0.2,100,trailing_2y,0.5829020567608869,1.8812367756655959,-0.2095358350401808,1.5278060065689005,0.5969664512506938,-0.014064394489806897
relative__lb26__w0.2__100bps,relative,26,0.2,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.2__100bps,relative,26,0.2,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.2__200bps,relative,26,0.2,200,full_recent,0.43601248236779666,1.7259633971719937,-0.21582986290013362,2.6998779041946177,0.4093476771616662,0.02666480520613046
relative__lb26__w0.2__200bps,relative,26,0.2,200,trailing_2y,0.5751398027081898,1.8622377081802428,-0.2158298629001335,1.5028384032907445,0.5969664512506938,-0.021826648542504046
relative__lb26__w0.2__200bps,relative,26,0.2,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.2__200bps,relative,26,0.2,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.3__0bps,relative,26,0.3,0,full_recent,0.4636274583676805,1.8146949615510626,-0.2029775366916402,2.963647824264247,0.4093476771616662,0.05427978120601429
relative__lb26__w0.3__0bps,relative,26,0.3,0,trailing_2y,0.5873995246479482,1.891492391962529,-0.20297753669164031,1.5423295344309214,0.5969664512506938,-0.009566926602745607
relative__lb26__w0.3__0bps,relative,26,0.3,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.3__0bps,relative,26,0.3,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.3__50bps,relative,26,0.3,50,full_recent,0.46003657437077505,1.8041491216388825,-0.2042076889696447,2.9286027772484555,0.4093476771616662,0.05068889720910885
relative__lb26__w0.3__50bps,relative,26,0.3,50,trailing_2y,0.5815746463211193,1.877534065975455,-0.2042076889696447,1.5235274700445127,0.5969664512506938,-0.015391804929574482
relative__lb26__w0.3__50bps,relative,26,0.3,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.3__50bps,relative,26,0.3,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.3__100bps,relative,26,0.3,100,full_recent,0.45644919440066634,1.7934675729668197,-0.2073747401197764,2.8938162994188676,0.4093476771616662,0.047101517239000135
relative__lb26__w0.3__100bps,relative,26,0.3,100,trailing_2y,0.5757625247036304,1.863430019703729,-0.20737474011977663,1.5048367983885202,0.5969664512506938,-0.02120392654706338
relative__lb26__w0.3__100bps,relative,26,0.3,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.3__100bps,relative,26,0.3,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.3__200bps,relative,26,0.3,200,full_recent,0.44928495360812404,1.7717059551900687,-0.2168288982926091,2.825012944772514,0.4093476771616662,0.03993727644645784
relative__lb26__w0.3__200bps,relative,26,0.3,200,trailing_2y,0.5641765154991707,1.8347979363190654,-0.21682889829260898,1.467787652216344,0.5969664512506938,-0.032789935751523114
relative__lb26__w0.3__200bps,relative,26,0.3,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.3__200bps,relative,26,0.3,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.4__0bps,relative,26,0.4,0,full_recent,0.48185350787158043,1.8713404046776696,-0.20169342241459454,3.145021185811528,0.4093476771616662,0.07250583070991423
relative__lb26__w0.4__0bps,relative,26,0.4,0,trailing_2y,0.5840143018167534,1.8812175134856164,-0.20169342241459443,1.5313938346580467,0.5969664512506938,-0.012952149433940408
relative__lb26__w0.4__0bps,relative,26,0.4,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.4__0bps,relative,26,0.4,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.4__50bps,relative,26,0.4,50,full_recent,0.47700904356700646,1.857285133880289,-0.20333217993272268,3.0962386471714654,0.4093476771616662,0.06766136640534026
relative__lb26__w0.4__50bps,relative,26,0.4,50,trailing_2y,0.5762724016195542,1.8626889576671528,-0.2033321799327228,1.5064736585605698,0.5969664512506938,-0.020694049631139633
relative__lb26__w0.4__50bps,relative,26,0.4,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.4__50bps,relative,26,0.4,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.4__100bps,relative,26,0.4,100,full_recent,0.4721708818936554,1.8429819523678024,-0.20524356854234294,3.0479354409413384,0.4093476771616662,0.06282320473198921
relative__lb26__w0.4__100bps,relative,26,0.4,100,trailing_2y,0.5685530964716927,1.843903503922574,-0.20524356854234305,1.4817501071187085,0.5969664512506938,-0.028413354779001088
relative__lb26__w0.4__100bps,relative,26,0.4,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.4__100bps,relative,26,0.4,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.4__200bps,relative,26,0.4,200,full_recent,0.46251348340102805,1.813652619063659,-0.21786607296157467,2.952751948048231,0.4093476771616662,0.053165806239361846
relative__lb26__w0.4__200bps,relative,26,0.4,200,trailing_2y,0.5531821860691613,1.80559308978029,-0.217866072961575,1.4328882199458222,0.5969664512506938,-0.043784265181532556
relative__lb26__w0.4__200bps,relative,26,0.4,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.4__200bps,relative,26,0.4,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.5__0bps,relative,26,0.5,0,full_recent,0.5001413836783348,1.9239515869277366,-0.20042171517505747,3.3329693485961904,0.4093476771616662,0.09079370651666863
relative__lb26__w0.5__0bps,relative,26,0.5,0,trailing_2y,0.5805320661315607,1.8691981637350292,-0.2004217151750577,1.5201695693736794,0.5969664512506938,-0.016434385119133088
relative__lb26__w0.5__0bps,relative,26,0.5,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.5__0bps,relative,26,0.5,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.5__50bps,relative,26,0.5,50,full_recent,0.49401485254720856,1.9064227784857197,-0.20246833238677298,3.2693334615915512,0.4093476771616662,0.08466717538554236
relative__lb26__w0.5__50bps,relative,26,0.5,50,trailing_2y,0.5708859582912387,1.8461601707962947,-0.20246833238677275,1.4892088019982328,0.5969664512506938,-0.026080492959455137
relative__lb26__w0.5__50bps,relative,26,0.5,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.5__50bps,relative,26,0.5,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.5__100bps,relative,26,0.5,100,full_recent,0.48789828399114565,1.8884987160007145,-0.20451494959848793,3.2064782470607787,0.4093476771616662,0.07855060682947945
relative__lb26__w0.5__100bps,relative,26,0.5,100,trailing_2y,0.5612750229597836,1.8227252482884346,-0.20451494959848804,1.458553039142119,0.5969664512506938,-0.03569142829091021
relative__lb26__w0.5__100bps,relative,26,0.5,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.5__100bps,relative,26,0.5,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative__lb26__w0.5__200bps,relative,26,0.5,200,full_recent,0.47569506813813733,1.8515058752789602,-0.2189412465083712,3.0830791723186914,0.4093476771616662,0.06634739097647113
relative__lb26__w0.5__200bps,relative,26,0.5,200,trailing_2y,0.5421585039231271,1.774725287277403,-0.2189412465083712,1.3981475027660073,0.5969664512506938,-0.054807947327566664
relative__lb26__w0.5__200bps,relative,26,0.5,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative__lb26__w0.5__200bps,relative,26,0.5,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.1__0bps,relative_and_positive,26,0.1,0,full_recent,0.4289814941101593,1.6940614791455466,-0.20857466000280722,2.6348023571733226,0.4093476771616662,0.019633816948493088
relative_and_positive__lb26__w0.1__0bps,relative_and_positive,26,0.1,0,trailing_2y,0.5970959080715783,1.9117765920789478,-0.20857466000280733,1.5737846440937542,0.5969664512506938,0.00012945682088449928
relative_and_positive__lb26__w0.1__0bps,relative_and_positive,26,0.1,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.1__0bps,relative_and_positive,26,0.1,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.1__50bps,relative_and_positive,26,0.1,50,full_recent,0.4274318024303201,1.6896538412557267,-0.21015180534139544,2.6205712716453733,0.4093476771616662,0.018084125268653883
relative_and_positive__lb26__w0.1__50bps,relative_and_positive,26,0.1,50,trailing_2y,0.5943790962054298,1.905653520543846,-0.2101518053413951,1.5649516065076936,0.5969664512506938,-0.0025873550452639726
relative_and_positive__lb26__w0.1__50bps,relative_and_positive,26,0.1,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.1__50bps,relative_and_positive,26,0.1,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.1__100bps,relative_and_positive,26,0.1,100,full_recent,0.42588303173454345,1.6852263280327593,-0.2117265927145756,2.606388958052357,0.4093476771616662,0.016535354572877248
relative_and_positive__lb26__w0.1__100bps,relative_and_positive,26,0.1,100,trailing_2y,0.5916655732641738,1.8995054374528668,-0.2117265927145756,1.556144561801195,0.5969664512506938,-0.005300877986520014
relative_and_positive__lb26__w0.1__100bps,relative_and_positive,26,0.1,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.1__100bps,relative_and_positive,26,0.1,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.1__200bps,relative_and_positive,26,0.1,200,full_recent,0.4227882529110665,1.6763121039503177,-0.21486910296760942,2.5781700737221693,0.4093476771616662,0.013440575749400274
relative_and_positive__lb26__w0.1__200bps,relative_and_positive,26,0.1,200,trailing_2y,0.5862483846858457,1.887134976165889,-0.21486910296760953,1.5386081960988514,0.5969664512506938,-0.010718066564848083
relative_and_positive__lb26__w0.1__200bps,relative_and_positive,26,0.1,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.1__200bps,relative_and_positive,26,0.1,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.2__0bps,relative_and_positive,26,0.2,0,full_recent,0.4487326975886816,1.7607676695205976,-0.20427401487653474,2.8197460132664403,0.4093476771616662,0.039385020427015416
relative_and_positive__lb26__w0.2__0bps,relative_and_positive,26,0.2,0,trailing_2y,0.5971293776621058,1.9104257284136141,-0.2042740148765344,1.573893557715789,0.5969664512506938,0.00016292641141202324
relative_and_positive__lb26__w0.2__0bps,relative_and_positive,26,0.2,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.2__0bps,relative_and_positive,26,0.2,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.2__50bps,relative_and_positive,26,0.2,50,full_recent,0.44559342455997464,1.7519676314149755,-0.20637465298332658,2.789906009608167,0.4093476771616662,0.03624574739830844
relative_and_positive__lb26__w0.2__50bps,relative_and_positive,26,0.2,50,trailing_2y,0.5917033971977061,1.898239852478639,-0.2063746529833267,1.5562672185630873,0.5969664512506938,-0.005263054052987659
relative_and_positive__lb26__w0.2__50bps,relative_and_positive,26,0.2,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.2__50bps,relative_and_positive,26,0.2,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.2__100bps,relative_and_positive,26,0.2,100,full_recent,0.4424578813326139,1.7430849526810712,-0.2095358350401807,2.760270157476048,0.4093476771616662,0.03311020417094768
relative_and_positive__lb26__w0.2__100bps,relative_and_positive,26,0.2,100,trailing_2y,0.5862905418335864,1.8859540619354835,-0.2095358350401808,1.5387444307368994,0.5969664512506938,-0.010675909417107388
relative_and_positive__lb26__w0.2__100bps,relative_and_positive,26,0.2,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.2__100bps,relative_and_positive,26,0.2,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.2__200bps,relative_and_positive,26,0.2,200,full_recent,0.43619798117018904,1.7250751510184357,-0.21582986290013362,2.701606120723743,0.4093476771616662,0.02685030400852284
relative_and_positive__lb26__w0.2__200bps,relative_and_positive,26,0.2,200,trailing_2y,0.5755041308540509,1.8610886580669643,-0.2158298629001335,1.5040074815171898,0.5969664512506938,-0.021462320396642864
relative_and_positive__lb26__w0.2__200bps,relative_and_positive,26,0.2,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.2__200bps,relative_and_positive,26,0.2,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.3__0bps,relative_and_positive,26,0.3,0,full_recent,0.4685991397941607,1.8242754154270375,-0.2029775366916402,3.01254127473994,0.4093476771616662,0.05925146263249448
relative_and_positive__lb26__w0.3__0bps,relative_and_positive,26,0.3,0,trailing_2y,0.5970669332401461,1.9074503407781154,-0.20297753669164031,1.5736903587765263,0.5969664512506938,0.000100481989452339
relative_and_positive__lb26__w0.3__0bps,relative_and_positive,26,0.3,0,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.3__0bps,relative_and_positive,26,0.3,0,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.3__50bps,relative_and_positive,26,0.3,50,full_recent,0.4638301229320221,1.8111205262140806,-0.2042076889696447,2.9656324356293178,0.4093476771616662,0.05448244577035588
relative_and_positive__lb26__w0.3__50bps,relative_and_positive,26,0.3,50,trailing_2y,0.5889398682495128,1.8892740922649292,-0.2042076889696447,1.5473133719106,0.5969664512506938,-0.008026583001180976
relative_and_positive__lb26__w0.3__50bps,relative_and_positive,26,0.3,50,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.3__50bps,relative_and_positive,26,0.3,50,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.3__100bps,relative_and_positive,26,0.3,100,full_recent,0.45906960172228106,1.7977736309874552,-0.2073747401197764,2.919204096043291,0.4093476771616662,0.04972192456061486
relative_and_positive__lb26__w0.3__100bps,relative_and_positive,26,0.3,100,trailing_2y,0.5808422644447688,1.8708738917165275,-0.20737474011977663,1.521168407875169,0.5969664512506938,-0.016124186805924978
relative_and_positive__lb26__w0.3__100bps,relative_and_positive,26,0.3,100,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.3__100bps,relative_and_positive,26,0.3,100,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.3__200bps,relative_and_positive,26,0.3,200,full_recent,0.4495740356261606,1.7705156920441913,-0.2168288982926091,2.827772048244353,0.4093476771616662,0.040226358464494405
relative_and_positive__lb26__w0.3__200bps,relative_and_positive,26,0.3,200,trailing_2y,0.564735186131055,1.8334215905111106,-0.21682889829260898,1.4695677459251248,0.5969664512506938,-0.03223126511963881
relative_and_positive__lb26__w0.3__200bps,relative_and_positive,26,0.3,200,trailing_1y,1.0510082013109483,2.691874564272,-0.10076752452473337,1.0795375653641979,1.0510082013109483,0.0
relative_and_positive__lb26__w0.3__200bps,relative_and_positive,26,0.3,200,ytd,1.095041975165166,2.5243054688265727,-0.10076752452473325,0.5763660168214471,1.095041975165166,0.0
relative_and_positive__lb26__w0.4__0bps,relative_and_positive,26,0.4,0,full_recent,0.4885786174616813,1.884164619214791,-0.20169342241459454,3.213436198829755,0.4093476771616662,0.0792309403000151
