strategy,strategy_type,evidence_grade,eligible_for_trustworthy_ranking,promotion_status,conservative_sharpe,annual_return_delta_vs_spy,sharpe_delta_vs_spy,bias_flags,matched_periods,max_return_reconstruction_error,mean_return_reconstruction_error,return_reconstruction_pass,max_cost_reconciliation_error,cost_reconciliation_pass,unpriced_exposure_weeks,unpriced_exposure_events,negative_exposure_weeks,maximum_gross_exposure,static_multi_asset_zero_turnover,full_observations,full_years,full_total_return,full_annual_return,full_annual_volatility,full_sharpe_zero_rf,full_sortino_zero_target,full_max_drawdown,full_max_drawdown_duration_weeks,full_calmar,full_cvar_5_weekly,full_positive_week_share,full_worst_week,full_best_week,recent_observations,recent_years,recent_total_return,recent_annual_return,recent_annual_volatility,recent_sharpe_zero_rf,recent_sortino_zero_target,recent_max_drawdown,recent_max_drawdown_duration_weeks,recent_calmar,recent_cvar_5_weekly,recent_positive_week_share,recent_worst_week,recent_best_week,annual_return_10bps,annual_return_25bps,annual_return_50bps,sharpe_10bps,sharpe_25bps,sharpe_50bps,average_weekly_turnover,beta_to_spy,annual_alpha_zero_rf,annual_tracking_error,information_ratio,rolling_windows,worst_3y_sharpe,positive_3y_sharpe_share,spy_win_3y_share,bootstrap_samples,bootstrap_block_weeks,annual_return_ci_low,annual_return_ci_high,sharpe_ci_low,sharpe_ci_high,scoreboard_rank
sector_factor_rotation,strategy_logic,C,True,research_only_no_untouched_holdout,0.26220629312913746,-0.015739576986002257,-0.04192924019760935,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,8.326672684688674e-17,3.536676774222683e-17,True,0.0,True,11,11,0,1.0,False,1109,21.326923076923077,5.245500433329278,0.08969114927063027,0.1599706498453319,0.6178067861168409,0.8739350808994353,-0.41347270468522435,192,0.2169215724624722,-0.053357989720331865,0.5798016230838593,-0.12901602241238652,0.1550929795089861,276,5.3076923076923075,1.0848757050826956,0.1484617978254561,0.15132611154791156,0.9917150800451906,1.463214754432561,-0.13004288895278615,23,1.1416371861698427,-0.04545844417618577,0.5905797101449275,-0.08958682838882412,0.06342278519522825,0.08969114927063027,0.08204227107575557,0.06940006566223045,0.6178067861168409,0.573664836125596,0.49991806190190574,0.09039675383228134,0.7970328245877317,0.006422961201899723,0.08511047794743364,-0.20102172022833673,954,-0.3860084746010741,0.9192872117400419,0.35429769392033544,500,13,0.031455839085318245,0.1482636548979379,0.26220629312913746,1.0154469060570177,21
composite_confirmation_aware_momentum,strategy_logic,C,True,research_only_no_untouched_holdout,0.25757884240977524,-0.02140986368448372,-0.045724296155605915,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,8.673617379884035e-17,3.092239426957271e-17,True,0.0,True,29,29,0,1.0,False,1109,21.326923076923077,4.587854177505756,0.0840208625721488,0.14991124640151499,0.6140117301588444,0.870897730923011,-0.3831582601369429,111,0.21928500912943721,-0.05046653175164021,0.5536519386834986,-0.12737985429837687,0.11967636746587025,276,5.3076923076923075,0.9213751293207,0.13092596708208593,0.13366966428679974,0.9880094410194737,1.5564505449605521,-0.14009674700496288,91,0.934539665488792,-0.03591296208148172,0.5652173913043478,-0.054270436608616926,0.05449621952811179,0.0840208625721488,0.0800262054071772,0.07339591104266541,0.6140117301588444,0.5892786925552576,0.547972276298902,0.04733994589720469,0.6422934593604475,0.017579755123394148,0.11698011378332748,-0.20424620214857678,954,-0.030798257591790466,0.9989517819706499,0.20230607966457023,500,13,0.028474349506504078,0.13731436337298136,0.25757884240977524,0.9868387799970303,22
taa_10m_sma,strategy_logic,C,True,research_only_no_untouched_holdout,0.2120847011771888,-0.03771457458250027,-0.07259821953745693,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,1.0408340855860843e-16,2.8878926138650455e-17,True,5.421010862427522e-20,True,24,24,0,1.0,False,1109,21.326923076923077,3.044593912516338,0.06771615167413225,0.12502094162159866,0.5871378067769933,0.8374593308561167,-0.38311637792575526,153,0.17675086625311298,-0.042728157766807204,0.5599639314697926,-0.10765853886395951,0.10103373256009512,276,5.3076923076923075,0.6880757268411286,0.10367691031847048,0.11602638623883102,0.908501211213446,1.4196823369381646,-0.1993330271602186,122,0.5201190780850267,-0.034345467785326156,0.6014492753623188,-0.05109419903551207,0.09758107500041618,0.06771615167413225,0.06377909619081623,0.05724323117574093,0.5871378067769933,0.5576893185079839,0.5083912410956883,0.04747412941732149,0.3764398143597697,0.029760086474227485,0.15251941910569208,-0.27888570861943857,954,-0.3225489687653557,0.9696016771488469,0.2148846960167715,500,13,0.018556069699754374,0.11869268453421107,0.2120847011771888,0.9672196491250298,23
baseline_equal_weight_risk_assets,baseline,C,True,research_only_no_untouched_holdout,0.21045770906066685,-0.03246900144570786,-0.011459021318722562,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;fixed_multi_asset_weights_record_zero_turnover_and_can_imply_free_rebalancing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,6.938893903907228e-17,2.2867573028590164e-17,True,0.0,True,513,877,0,0.9999999999999997,True,1109,21.326923076923077,3.490218947881017,0.07296172481092467,0.11986180026636697,0.6482770049957277,0.9190359858885938,-0.38098083002262084,122,0.19151022587302502,-0.03904260163371848,0.5752930568079351,-0.12675679003168255,0.09586992685377262,276,5.3076923076923075,0.5843152455360547,0.09056439892254486,0.10764709149121367,0.859696155457187,1.3001798697623799,-0.21010328363553377,119,0.43104704198553584,-0.029712940218349054,0.5543478260869565,-0.05491740782139553,0.04701444169984742,0.07296172481092467,0.07296172481092467,0.07296172481092467,0.6482770049957277,0.6482770049957277,0.6482770049957277,0.0,0.6260212619731456,0.005122738931244981,0.08113507621857895,-0.4712679229798256,954,-0.47466883413530836,0.9612159329140462,0.21593291404612158,500,13,0.01833916289014518,0.12235834922693392,0.21045770906066685,1.1122081844898577,24
composite_breadth_filtered,overlay,C,True,research_only_no_untouched_holdout,0.19711222663759104,-0.05716392678802129,-0.08209104764981556,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,9.280770596475918e-17,2.7525805899138015e-17,True,1.0842021724855044e-19,True,62,62,0,1.0,False,1109,21.326923076923077,1.7327579560641047,0.04826679946861123,0.08848174836077802,0.5776449786646347,0.8027286052362573,-0.23044138707226836,313,0.20945369268010158,-0.02974222956070059,0.5743913435527502,-0.12142876844634765,0.09755598172041469,276,5.3076923076923075,0.6173479870727208,0.09481259410809928,0.08048702979671543,1.1664429487539478,1.8639825272259463,-0.0791289253145332,90,1.198203990907552,-0.023582464098039792,0.5942028985507246,-0.034619427766274254,0.04557739910497791,0.04826679946861123,0.04158883677940528,0.030543717757887556,0.5776449786646347,0.5054252528154994,0.3846386473576334,0.08201082055906223,0.2518656095494834,0.021909736923359496,0.15216940361933962,-0.426031571093741,954,-0.3566138868434867,0.8647798742138365,0.1949685534591195,500,13,0.015390879894799758,0.08322934822917559,0.19711222663759104,1.0522398643966822,25
dual_momentum_single_best,strategy_logic,C,True,research_only_no_untouched_holdout,0.08335784053151901,-0.0369313990879907,-0.22244228573779323,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;nonzero_positions_exist_when_the_asset_return_is_missing;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,1.0408340855860843e-16,4.4717156045377853e-17,True,0.0,True,55,55,0,1.0,False,1109,21.326923076923077,3.1083390815989285,0.06849932716864182,0.1952971587854996,0.43729374057665704,0.6293432344457092,-0.49113152305615326,530,0.13947247112625263,-0.061140362065752275,0.5302073940486925,-0.1454576272510437,0.1554437161250017,276,5.3076923076923075,1.7802480755713144,0.21246138248580748,0.19926144616629787,1.0668042648605254,1.7546063208763059,-0.28296063203399413,121,0.7508513850798967,-0.0502851583897862,0.5869565217391305,-0.10298583419890525,0.1554437161250017,0.06849932716864182,0.06259293863137017,0.05280196123756764,0.43729374057665704,0.40892836801620663,0.3614631220027823,0.07123534715960325,0.350475725436843,0.04476806676932896,0.21766175708766689,-0.14029925633106038,954,-0.699019032808237,0.6761006289308176,0.38784067085953877,500,13,-0.0024679053808645043,0.1456495703923047,0.08335784053151901,0.791426566326231,26
cta_trend_long_short_research,experimental,C,True,research_only_no_untouched_holdout,-0.0328858704305745,-0.09063923148278752,-0.35243161196047607,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;short_borrow_and_financing_costs_are_not_fully_modeled;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,5.898059818321144e-17,1.5003918493079467e-17,True,1.0842021724855044e-19,True,0,0,1031,1.0000000000000004,False,1109,21.326923076923077,0.3677222764425976,0.014791494773845004,0.052225184277641626,0.3073044143539742,0.4390559463204595,-0.11201100057240088,217,0.1320539473646089,-0.017320141600740063,0.49594229035166815,-0.03701459018144012,0.03185663269885687,276,5.3076923076923075,0.14193957894637244,0.02532205439004387,0.05226676319652928,0.5046204124632123,0.7331054785369054,-0.08147985255752777,182,0.3107768803602776,-0.016820394919083628,0.5579710144927537,-0.03139489881564491,0.031203421958772206,0.014791494773845004,0.00681102788572141,-0.006356149857885129,0.3073044143539742,0.15598683052105095,-0.09536642539656398,0.10120008670064294,-0.07158111395651381,0.02434814457515486,0.1950187148423784,-0.5122122671774487,954,-0.48145887426318706,0.8878406708595388,0.15723270440251572,500,13,-0.0030510164737246543,0.03472704473476737,-0.0328858704305745,0.6797923687844531,27
cross_sectional_reversal_combo_ls,strategy_logic,C,True,research_only_no_untouched_holdout,-0.6293053910421385,-0.13809317950500954,-0.9928019484862491,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;short_borrow_and_financing_costs_are_not_fully_modeled;lag_is_declared_but_signal_generation_was_not_independently_reexecuted,1109,6.678685382510707e-17,1.6472491843779428e-17,True,1.0842021724855044e-19,True,0,0,1107,1.0000000000000002,False,1109,21.326923076923077,-0.5074797674326132,-0.03266245324837702,0.08803771797994565,-0.3330659221717989,-0.4603972467177867,-0.5403986897768446,1107,-0.06044139977812464,-0.028401182325572736,0.46077547339945896,-0.06891674641281091,0.07693086419131932,276,5.3076923076923075,-0.010949728665945901,-0.0020722200735292517,0.07572059197639068,0.010184763735954507,0.015257390693549469,-0.13042755242414683,73,-0.015887901252570075,-0.020690120327549858,0.4782608695652174,-0.027032913674403126,0.04775037900975873,-0.03266245324837702,-0.07820254858742215,-0.14947933813130165,-0.3330659221717989,-0.8792099664935702,-1.7854005015418921,0.6174078964317918,0.12823261900236582,-0.04418965456459949,0.1752529077942685,-0.828872817538826,954,-1.872184795918827,0.34067085953878407,0.05870020964360587,500,13,-0.06008092376134422,-0.003694026622456415,-0.6293053910421385,0.003554246057706366,28
composite_structural_defense_sleeve,later_experimental_artifact,D,False,research_only_no_untouched_holdout,0.23268320175254553,-0.08286125963615021,-0.0007872773708759162,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;saved_returns_do_not_reconcile_to_dated_positions_and_next_week_returns,1108,0.07887030360200553,0.003745429089843152,False,2.168404344971009e-19,True,85,227,0,1.0000000000000002,False,1108,21.307692307692307,0.6089095992381823,0.022569466620482315,0.03479136155487109,0.6589487489435744,1.042844260001675,-0.11250072074746331,227,0.20061619579438308,-0.010916281451589958,0.5740072202166066,-0.03300052450637072,0.04846609081538803,276,5.3076923076923075,0.160286879589441,0.028405740375925248,0.02921093580124025,0.9736799794494202,1.4764190648305746,-0.11009241652878021,164,0.2580172301740643,-0.010012186982409106,0.6413043478260869,-0.0148657270937599,0.021267969795026865,0.022569466620482315,0.019756746179122597,0.015082258721961894,0.6589487489435744,0.5793267914776693,0.4456491560401254,0.03531434979109722,0.007679676975545532,0.022033930373329614,0.17789415149810578,-0.5238966165701808,953,-0.7541793720507912,0.8488982161594963,0.161594963273872,500,13,0.0074939797520920505,0.04000156505965326,0.23268320175254553,1.1501951535736885,29
composite_macro_trend_diversifier_sleeve,later_experimental_artifact,D,False,research_only_no_untouched_holdout,0.06617931585359203,-0.07993178820596136,-0.2679146086233636,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;saved_returns_do_not_reconcile_to_dated_positions_and_next_week_returns,1108,0.06648426756064146,0.010236979835808947,False,1.0842021724855044e-19,True,124,124,0,1.0000000000000002,False,1108,21.307692307692307,0.7100318366355076,0.02549893805067116,0.07067095303824837,0.3918214176910867,0.5390463734992724,-0.1800858482023452,493,0.141593236254858,-0.02474635428641127,0.5361010830324909,-0.05113479188387688,0.046568695111047,276,5.3076923076923075,0.37772119654667224,0.06223058802715076,0.0716636156066667,0.878560567548794,1.3631058942335714,-0.07331670757675124,90,0.8487913612597097,-0.020888501372508302,0.5905797101449275,-0.03182419847741809,0.04179887210417491,0.02549893805067116,0.015205586536477966,-0.0017364062916314094,0.3918214176910867,0.24857049196667155,0.011420776256011757,0.12921138068785265,-0.013387777138503545,0.029245033477593288,0.1916577461031555,-0.4614135198662027,953,-0.6113732674935112,0.8247639034627492,0.14375655823714587,500,13,0.002165059288009869,0.05198621206926246,0.06617931585359203,0.7735515964134745,30
composite_calm_carry_sleeve,later_experimental_artifact,D,False,research_only_no_untouched_holdout,-0.1370123308779787,-0.09753363796273606,-0.37149230652380194,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;saved_returns_do_not_reconcile_to_dated_positions_and_next_week_returns,1108,0.061945569300314,0.002502717538803025,False,0.0,True,102,102,0,1.0,False,1108,21.307692307692307,0.18247274013310144,0.00789708829389646,0.02872903880448716,0.28824371979064833,0.3780855871766666,-0.11112797588185452,675,0.071063008492949,-0.011410484978835133,0.5045126353790613,-0.0443684828327506,0.02445966470115442,276,5.3076923076923075,0.11511198210803131,0.020739864820568554,0.03430909948567816,0.6155270709035058,0.880558517321398,-0.0653384151043449,69,0.3174222207172788,-0.013146403573362345,0.7065217391304348,-0.020176030503071343,0.02445966470115442,0.00789708829389646,-0.005248914552034578,-0.026858294479475298,0.28824371979064833,-0.1608648306508054,-0.782636302812339,0.16787003610108303,-0.007686854895447449,0.009173592336136512,0.1794748650723741,-0.6008802580439508,953,-0.7657134467363286,0.689401888772298,0.13431269674711438,500,13,-0.004296096995743098,0.01759833457039758,-0.1370123308779787,0.6993608305665726,31
composite_recovery_confirmed_offense_sleeve,later_experimental_artifact,D,False,research_only_no_untouched_holdout,-0.16294182957661402,-0.09923134229543384,-0.45034691597355553,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;saved_returns_do_not_reconcile_to_dated_positions_and_next_week_returns,1108,0.10387061075213315,0.001998421381521579,False,1.0842021724855044e-19,True,124,124,0,1.0,False,1108,21.307692307692307,0.1407509776875504,0.006199383961198679,0.03194527154823728,0.20938911034089475,0.3021997303718913,-0.14994944041899383,842,0.04134316169420939,-0.009822468595956374,0.47382671480144406,-0.03931647447715064,0.06067302120914289,276,5.3076923076923075,0.21896353869464202,0.03800907219770577,0.03443677152956483,1.1007534551857743,1.828294636068535,-0.05798931955782516,75,0.6554495291120687,-0.008642330709451142,0.7246376811594203,-0.0318828789826059,0.03365843257486916,0.006199383961198679,-0.004606764350888581,-0.02242572827396383,0.20938911034089475,-0.12646656591267355,-0.6324103513587204,0.13823706377858003,-0.013064729145184377,0.008206118875036292,0.1809387663277179,-0.6048171902576894,953,-1.1101645702110077,0.4837355718782791,0.1248688352570829,500,13,-0.005993815646870837,0.017745445789630644,-0.16294182957661402,0.5645706281923677,32
pairs_stat_arb_research,experimental,D,False,research_only_no_untouched_holdout,-0.634997581143754,-0.11299817646739962,-0.9177300577151608,research_and_selection_used_this_history_not_an_untouched_holdout;multiple_testing_across_33_saved_strategies;current_etf_universe_can_create_survivorship_selection_bias;saved_returns_do_not_reconcile_to_dated_positions_and_next_week_returns,1109,0.0017467608200642279,6.333016785299534e-05,False,0.0,True,0,0,809,1.0,False,1109,21.326923076923077,-0.14956235360105297,-0.0075674502107671016,0.02793186866338411,-0.2579940314007105,-0.36127717547137705,-0.23403433380589167,883,-0.03233478647215734,-0.009612018056886218,0.4337240757439134,-0.02134582571591075,0.032386352142774716,276,5.3076923076923075,-0.009064792944838418,-0.001714176454182259,0.024676797853482844,-0.057200550541834524,-0.07558947141772737,-0.07455221277704005,214,-0.022992965471176147,-0.009222977475379033,0.5036231884057971,-0.02134582571591075,0.011081639360231908,-0.0075674502107671016,-0.016583014084273096,-0.031442798125885796,-0.2579940314007105,-0.5772483945721925,-1.0769969657133318,0.11684700931770364,0.02676973191729279,-0.01030993832672143,0.173234481377422,-0.7108646163412567,954,-1.2283416002400012,0.27044025157232704,0.13626834381551362,500,13,-0.01806246249562741,0.004152101089270616,-0.634997581143754,0.1559673286785626,33
