decision_time,cik10,ticker,assets,assets__period_end,assets__available_at,capital_expenditure,capital_expenditure__period_end,capital_expenditure__available_at,capital_expenditure__prior_year,capital_expenditure__yoy_growth,cash,cash__period_end,cash__available_at,diluted_shares,diluted_shares__period_end,diluted_shares__available_at,diluted_shares__prior_year,diluted_shares__yoy_growth,equity,equity__period_end,equity__available_at,liabilities,liabilities__period_end,liabilities__available_at,net_income,net_income__period_end,net_income__available_at,net_income__prior_year,net_income__yoy_growth,operating_cash_flow,operating_cash_flow__period_end,operating_cash_flow__available_at,operating_cash_flow__prior_year,operating_cash_flow__yoy_growth,operating_income,operating_income__period_end,operating_income__available_at,operating_income__prior_year,operating_income__yoy_growth,revenue,revenue__period_end,revenue__available_at,revenue__prior_year,revenue__yoy_growth,shares_outstanding,shares_outstanding__period_end,shares_outstanding__available_at,stock_compensation,stock_compensation__period_end,stock_compensation__available_at,stock_compensation__prior_year,stock_compensation__yoy_growth,operating_margin,net_margin,operating_cash_flow_margin,capital_expenditure_to_revenue,stock_compensation_to_revenue,free_cash_flow_margin,liabilities_to_assets,cash_to_assets,equity_to_assets,debt_to_assets,debt_current,debt_current__period_end,debt_current__available_at,debt_noncurrent,debt_noncurrent__period_end,debt_noncurrent__available_at,gross_profit,gross_profit__period_end,gross_profit__available_at,gross_profit__prior_year,gross_profit__yoy_growth,share_repurchases,share_repurchases__period_end,share_repurchases__available_at,gross_margin,repurchases_to_revenue,share_repurchases__prior_year,share_repurchases__yoy_growth,cash_conversion_spread,operating_margin_change,operating_cash_flow_margin_change,free_cash_flow_margin_change,equity_to_assets_change,debt_to_assets_change,event_time,event_key,revenue_acceleration,operating_income_acceleration,operating_cash_flow_acceleration,revenue_yoy_growth,operating_income_yoy_growth,operating_cash_flow_yoy_growth,negative_dilution,decision_at,company_name_as_filed,sector,tradable_member,cap_decision,market_cap,eligible_week
2024-10-01 00:00:00+00:00,0001818201,1818201,3079158000.0,2024-06-30,2024-07-31 00:00:00+00:00,15663000.0,2024-03-31,2024-05-01 00:00:00+00:00,14534000.0,0.0776799229393148,237893000.0,2024-06-30,2024-07-31 00:00:00+00:00,609997114.0,2024-06-30,2024-07-31 00:00:00+00:00,621235776.0,-0.0180908158128999,1893646000.0,2024-06-30,2024-07-31 00:00:00+00:00,1166565000.0,2024-06-30,2024-07-31 00:00:00+00:00,21445000.0,2024-06-30,2024-07-31 00:00:00+00:00,-97344000.0,-1.2203011998685076,55235000.0,2024-03-31,2024-05-01 00:00:00+00:00,33078000.0,0.6698409819215188,22513000.0,2024-06-30,2024-07-31 00:00:00+00:00,-73187000.0,-1.3076092748712205,232618000.0,2024-06-30,2024-07-31 00:00:00+00:00,211710000.0,0.0987577346370034,623400373.0,2024-07-23,2024-07-31 00:00:00+00:00,44971000.0,2024-03-31,2024-05-01 00:00:00+00:00,29234000.0,0.5383115550386537,0.0967809885735411,0.0921897703531111,0.2374493805294517,0.0673335683395094,0.1933255380065171,0.1701158121899423,0.3788584411712553,0.0772591078470153,0.6149882532822285,0.2507987573226187,8000000.0,2024-06-30,2024-07-31 00:00:00+00:00,764249000.0,2024-06-30,2024-07-31 00:00:00+00:00,177297000.0,2024-06-30,2024-07-31 00:00:00+00:00,152586000.0,0.1619480162006998,,,,0.7621809146325735,,,,0.1452596101763406,0.0624687946966637,-0.0056228304221098,-0.0040283632744406,0.025137211829155,-0.0051407332285676,2024-07-31 00:00:00+00:00,2024-06-30|2024-06-30|2024-03-31|2024-06-30,-0.010153591301538006,-0.8925743885331607,0.0,0.0987577346370034,-1.3076092748712205,0.6698409819215188,0.0180908158128999,2024-07-01 00:00:00+00:00,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,technology,True,2024-07-01 00:00:00+00:00,6828030673.179247,2024-08-02
2025-01-01 00:00:00+00:00,0001818201,1818201,3114549000.0,2024-09-30,2024-10-29 00:00:00+00:00,15663000.0,2024-03-31,2024-05-01 00:00:00+00:00,14534000.0,0.0776799229393148,286303000.0,2024-09-30,2024-10-29 00:00:00+00:00,615857231.0,2024-09-30,2024-10-29 00:00:00+00:00,624976557.0,-0.0145914689084889,1940119000.0,2024-09-30,2024-10-29 00:00:00+00:00,1154163000.0,2024-09-30,2024-10-29 00:00:00+00:00,4132000.0,2024-09-30,2024-10-29 00:00:00+00:00,-21202000.0,-1.1948872747853976,55235000.0,2024-03-31,2024-05-01 00:00:00+00:00,33078000.0,0.6698409819215188,28688000.0,2024-09-30,2024-10-29 00:00:00+00:00,16571000.0,0.731217186651379,238481000.0,2024-09-30,2024-10-29 00:00:00+00:00,221147000.0,0.0783822525288608,625502334.0,2024-10-21,2024-10-29 00:00:00+00:00,44971000.0,2024-03-31,2024-05-01 00:00:00+00:00,29234000.0,0.5383115550386537,0.1202946985294425,0.017326327883563,0.2316117426545511,0.0656781881994792,0.1885726745526897,0.1659335544550718,0.3705714695771362,0.0919243845577642,0.6229213282565148,0.2474319716915675,8000000.0,2024-09-30,2024-10-29 00:00:00+00:00,762639000.0,2024-09-30,2024-10-29 00:00:00+00:00,183420000.0,2024-09-30,2024-10-29 00:00:00+00:00,163121000.0,0.1244413656120302,,,,0.7691178752185709,,,,0.214285414770988,0.0235137099559014,-0.0058376378749006,-0.0041822577348704,0.0079330749742863,-0.0033667856310511,2024-10-29 00:00:00+00:00,2024-09-30|2024-09-30|2024-03-31|2024-09-30,-0.020375482108142592,2.0388264615225995,0.0,0.0783822525288608,0.731217186651379,0.6698409819215188,0.0145914689084889,2024-10-01 00:00:00+00:00,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,technology,True,2024-10-01 00:00:00+00:00,6888574240.554185,2024-11-01
2025-07-01 00:00:00+00:00,0001818201,1818201,3611812000.0,2025-03-31,2025-05-07 00:00:00+00:00,14846000.0,2025-03-31,2025-05-07 00:00:00+00:00,15663000.0,-0.0521611440975547,130323000.0,2025-03-31,2025-05-07 00:00:00+00:00,636832216.0,2025-03-31,2025-05-07 00:00:00+00:00,598279377.0,0.0644395252153242,2177460000.0,2025-03-31,2025-05-07 00:00:00+00:00,1434352000.0,2025-03-31,2025-05-07 00:00:00+00:00,-17421000.0,2025-03-31,2025-05-07 00:00:00+00:00,-597000.0,28.180904522613066,58492000.0,2025-03-31,2025-05-07 00:00:00+00:00,55235000.0,0.058966235176971,-10699000.0,2025-03-31,2025-05-07 00:00:00+00:00,7797000.0,-2.372194433756573,251565000.0,2025-03-31,2025-05-07 00:00:00+00:00,227237000.0,0.1070600298366903,659060196.0,2025-04-29,2025-05-07 00:00:00+00:00,61048000.0,2025-03-31,2025-05-07 00:00:00+00:00,44971000.0,0.3574970536568009,-0.0425297636793671,-0.0692504919205771,0.2325124719257448,0.0590145687993162,0.242672867847276,0.1734979031264285,0.3971280897233853,0.0360824428292502,0.6028719102766146,0.2728287075850016,10010000.0,2025-03-31,2025-05-07 00:00:00+00:00,975396000.0,2025-03-31,2025-05-07 00:00:00+00:00,184992000.0,2025-03-31,2025-05-07 00:00:00+00:00,167862000.0,0.1020481109482789,72275000.0,2025-03-31,2025-05-07 00:00:00+00:00,0.7353646174944846,0.2873014926559736,,,0.301762963846322,-0.1628244622088097,0.0009007292711937,0.0075643486713566,-0.0247392052674668,0.0312326246274411,2025-05-07 00:00:00+00:00,2025-03-31|2025-03-31|2025-03-31|2025-03-31,0.0286777773078295,-3.103411620407952,-0.6108747467445478,0.1070600298366903,-2.372194433756573,0.058966235176971,-0.0644395252153242,2025-04-01 00:00:00+00:00,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,technology,True,2025-04-01 00:00:00+00:00,5930737771.950389,2025-05-09
2025-10-01 00:00:00+00:00,0001818201,1818201,3565424000.0,2025-06-30,2025-08-01 00:00:00+00:00,14846000.0,2025-03-31,2025-05-07 00:00:00+00:00,15663000.0,-0.0521611440975547,55053000.0,2025-06-30,2025-08-01 00:00:00+00:00,637578033.0,2025-06-30,2025-08-01 00:00:00+00:00,609997114.0,0.0452148352295318,2136350000.0,2025-06-30,2025-08-01 00:00:00+00:00,1429074000.0,2025-06-30,2025-08-01 00:00:00+00:00,12960000.0,2025-06-30,2025-08-01 00:00:00+00:00,21445000.0,-0.3956633247843319,58492000.0,2025-03-31,2025-05-07 00:00:00+00:00,55235000.0,0.058966235176971,24470000.0,2025-06-30,2025-08-01 00:00:00+00:00,22513000.0,0.0869275529693953,260451000.0,2025-06-30,2025-08-01 00:00:00+00:00,232618000.0,0.119651101806395,649943555.0,2025-07-24,2025-08-01 00:00:00+00:00,61048000.0,2025-03-31,2025-05-07 00:00:00+00:00,44971000.0,0.3574970536568009,0.0939524133138287,0.0497598396627388,0.2245796714161205,0.0570011249716837,0.2343934175718273,0.1675785464444367,0.4008146015733332,0.015440800308743,0.5991853984266667,0.2757899200768268,10010000.0,2025-06-30,2025-08-01 00:00:00+00:00,973298000.0,2025-06-30,2025-08-01 00:00:00+00:00,194016000.0,2025-06-30,2025-08-01 00:00:00+00:00,177297000.0,0.0942993959288651,72275000.0,2025-03-31,2025-05-07 00:00:00+00:00,0.7449232293214463,0.2774994144771953,,,0.1748198317533816,0.1364821769931958,-0.0079328005096243,-0.0059193566819918,-0.0036865118499478,0.0029612124918251,2025-08-01 00:00:00+00:00,2025-06-30|2025-06-30|2025-03-31|2025-06-30,0.0125910719697047,2.459121986725968,0.0,0.119651101806395,0.0869275529693953,0.058966235176971,-0.0452148352295318,2025-07-01 00:00:00+00:00,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,technology,True,2025-07-01 00:00:00+00:00,6201756343.795395,2025-08-08
2026-01-01 00:00:00+00:00,0001818201,1818201,3591627000.0,2025-09-30,2025-10-31 00:00:00+00:00,14846000.0,2025-03-31,2025-05-07 00:00:00+00:00,15663000.0,-0.0521611440975547,97141000.0,2025-09-30,2025-10-31 00:00:00+00:00,631440015.0,2025-09-30,2025-10-31 00:00:00+00:00,615857231.0,0.0253025916001625,2129822000.0,2025-09-30,2025-10-31 00:00:00+00:00,1461805000.0,2025-09-30,2025-10-31 00:00:00+00:00,-1971000.0,2025-09-30,2025-10-31 00:00:00+00:00,4132000.0,-1.4770087124878994,58492000.0,2025-03-31,2025-05-07 00:00:00+00:00,55235000.0,0.058966235176971,29974000.0,2025-09-30,2025-10-31 00:00:00+00:00,28688000.0,0.0448271054099274,267120000.0,2025-09-30,2025-10-31 00:00:00+00:00,238481000.0,0.1200892314272414,642019656.0,2025-10-23,2025-10-31 00:00:00+00:00,61048000.0,2025-03-31,2025-05-07 00:00:00+00:00,44971000.0,0.3574970536568009,0.1122117400419287,-0.0073787061994609,0.2189727463312369,0.0555780173704702,0.2285414794848757,0.1633947289607667,0.4070035669071426,0.0270465168014384,0.5929964330928573,0.2731959638347746,10010000.0,2025-09-30,2025-10-31 00:00:00+00:00,971208000.0,2025-09-30,2025-10-31 00:00:00+00:00,192973000.0,2025-09-30,2025-10-31 00:00:00+00:00,183420000.0,0.0520826518373132,72275000.0,2025-03-31,2025-05-07 00:00:00+00:00,0.7224206349206349,0.2705712788259958,,,0.2263514525306978,0.0182593267281,-0.0056069250848836,-0.00418381748367,-0.0061889653338094,-0.0025939562420521,2025-10-31 00:00:00+00:00,2025-09-30|2025-09-30|2025-03-31|2025-09-30,0.0004381296208463975,-0.04210044755946791,0.0,0.1200892314272414,0.0448271054099274,0.058966235176971,-0.0253025916001625,2025-10-01 00:00:00+00:00,CCC INTELLIGENT SOLUTIONS HOLDINGS INC.,technology,True,2025-10-01 00:00:00+00:00,5920985562.909589,2025-11-07
2023-07-01 00:00:00+00:00,0001819394,1819394,619533000.0,2023-03-31,2023-05-11 00:00:00+00:00,87000.0,2023-03-31,2023-05-11 00:00:00+00:00,448000.0,-0.8058035714285714,144315000.0,2023-03-31,2023-05-11 00:00:00+00:00,293074000.0,2023-03-31,2023-05-11 00:00:00+00:00,275199000.0,0.064952997648974,570080000.0,2023-03-31,2023-05-11 00:00:00+00:00,49453000.0,2023-03-31,2023-05-11 00:00:00+00:00,-53842000.0,2023-03-31,2023-05-11 00:00:00+00:00,71904000.0,-1.7488039608366712,-20398000.0,2023-03-31,2023-05-11 00:00:00+00:00,-25478000.0,-0.199387707041369,-56794000.0,2023-03-31,2023-05-11 00:00:00+00:00,-84942000.0,-0.3313790586517859,37994000.0,2023-03-31,2023-05-11 00:00:00+00:00,28510000.0,0.3326552086987022,295867535.0,2023-05-02,2023-05-11 00:00:00+00:00,31074000.0,2023-03-31,2023-05-11 00:00:00+00:00,55277000.0,-0.4378493767751505,-1.4948149707848608,-1.4171184923935358,-0.536874243301574,0.0022898352371427,0.817865978838764,-0.5391640785387166,0.0798230279904379,0.2329415866467161,0.920176972009562,0.0,0.0,2021-12-31,2022-03-18 23:59:59+00:00,0.0,2021-12-31,2022-03-18 23:59:59+00:00,16412000.0,2023-03-31,2023-05-11 00:00:00+00:00,11909000.0,0.3781173902090855,,,,0.4319629415170816,,,,0.8802442490919619,0.0577341830066271,0.1337229719749243,0.1432247825672765,0.0083787849531359,0.0,2023-05-11 00:00:00+00:00,2023-03-31|2023-03-31|2023-03-31|2023-03-31,-0.04116507696392674,-0.6612104230669721,-23.819761602757975,0.3326552086987022,-0.3313790586517859,-0.199387707041369,-0.064952997648974,2023-04-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,2023-04-01 00:00:00+00:00,,2023-05-12
2023-10-01 00:00:00+00:00,0001819394,1819394,604728000.0,2023-06-30,2023-08-10 00:00:00+00:00,87000.0,2023-03-31,2023-05-11 00:00:00+00:00,448000.0,-0.8058035714285714,82316000.0,2023-06-30,2023-08-10 00:00:00+00:00,298096000.0,2023-06-30,2023-08-10 00:00:00+00:00,283405000.0,0.0518374764030273,551502000.0,2023-06-30,2023-08-10 00:00:00+00:00,53226000.0,2023-06-30,2023-08-10 00:00:00+00:00,-56536000.0,2023-06-30,2023-08-10 00:00:00+00:00,-64634000.0,-0.1252900949964415,-20398000.0,2023-03-31,2023-05-11 00:00:00+00:00,-25478000.0,-0.199387707041369,-58906000.0,2023-06-30,2023-08-10 00:00:00+00:00,-69190000.0,-0.1486341956930192,39567000.0,2023-06-30,2023-08-10 00:00:00+00:00,28481000.0,0.3892419507742004,301235621.0,2023-08-01,2023-08-10 00:00:00+00:00,31074000.0,2023-03-31,2023-05-11 00:00:00+00:00,55277000.0,-0.4378493767751505,-1.4887658907675587,-1.428867490585589,-0.5155306189501352,0.0021988020319963,0.7853514292213208,-0.5177294209821316,0.0880164305274437,0.1361207021999973,0.9119835694725562,0.0,0.0,2021-12-31,2022-03-18 23:59:59+00:00,0.0,2021-12-31,2022-03-18 23:59:59+00:00,15963000.0,2023-06-30,2023-08-10 00:00:00+00:00,11713000.0,0.362844702467344,,,,0.4034422624914701,,,,0.9133368716354536,0.006049080017302,0.0213436243514387,0.021434657556585,-0.0081934025370058,0.0,2023-08-10 00:00:00+00:00,2023-06-30|2023-06-30|2023-03-31|2023-06-30,0.056586742075498186,0.1827448629587667,0.0,0.3892419507742004,-0.1486341956930192,-0.199387707041369,-0.0518374764030273,2023-07-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,2023-07-01 00:00:00+00:00,931982735.25,2023-08-11
2024-01-01 00:00:00+00:00,0001819394,1819394,589206000.0,2023-09-30,2023-11-08 00:00:00+00:00,87000.0,2023-03-31,2023-05-11 00:00:00+00:00,448000.0,-0.8058035714285714,80142000.0,2023-09-30,2023-11-08 00:00:00+00:00,303432000.0,2023-09-30,2023-11-08 00:00:00+00:00,286458000.0,0.0592547598600841,540056000.0,2023-09-30,2023-11-08 00:00:00+00:00,49150000.0,2023-09-30,2023-11-08 00:00:00+00:00,-44754000.0,2023-09-30,2023-11-08 00:00:00+00:00,-58259000.0,-0.2318096774747249,-20398000.0,2023-03-31,2023-05-11 00:00:00+00:00,-25478000.0,-0.199387707041369,-49399000.0,2023-09-30,2023-11-08 00:00:00+00:00,-58986000.0,-0.1625300918862102,40642000.0,2023-09-30,2023-11-08 00:00:00+00:00,37993000.0,0.069723370094491,305660331.0,2023-10-31,2023-11-08 00:00:00+00:00,31074000.0,2023-03-31,2023-05-11 00:00:00+00:00,55277000.0,-0.4378493767751505,-1.215466758525663,-1.1011761232222823,-0.5018945918015846,0.0021406426849072,0.7645785148368682,-0.5040352344864918,0.0834173446977797,0.1360169448376289,0.9165826553022204,0.0,0.0,2021-12-31,2022-03-18 23:59:59+00:00,0.0,2021-12-31,2022-03-18 23:59:59+00:00,19897000.0,2023-09-30,2023-11-08 00:00:00+00:00,16391000.0,0.2138978707827465,,,,0.4895674425471187,,,,0.5992815314206978,0.2732991322418956,0.0136360271485506,0.0136941864956398,0.004599085829664,0.0,2023-11-08 00:00:00+00:00,2023-09-30|2023-09-30|2023-03-31|2023-09-30,-0.3195185806797094,-0.01389589619319101,0.0,0.069723370094491,-0.1625300918862102,-0.199387707041369,-0.0592547598600841,2023-10-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,2023-10-01 00:00:00+00:00,653681297.5699999,2023-11-10
2024-07-01 00:00:00+00:00,0001819394,1819394,572807000.0,2024-03-31,2024-05-09 00:00:00+00:00,43000.0,2024-03-31,2024-05-09 00:00:00+00:00,87000.0,-0.5057471264367817,79449000.0,2024-03-31,2024-05-09 00:00:00+00:00,313008000.0,2024-03-31,2024-05-09 00:00:00+00:00,293074000.0,0.0680169513501709,523007000.0,2024-03-31,2024-05-09 00:00:00+00:00,49800000.0,2024-03-31,2024-05-09 00:00:00+00:00,-36128000.0,2024-03-31,2024-05-09 00:00:00+00:00,-53842000.0,-0.3289996656884959,-3843000.0,2024-03-31,2024-05-09 00:00:00+00:00,-20398000.0,-0.8115991763898421,-40784000.0,2024-03-31,2024-05-09 00:00:00+00:00,-56794000.0,-0.2818959749269288,39872000.0,2024-03-31,2024-05-09 00:00:00+00:00,37994000.0,0.049428857187977,314517957.0,2024-05-01,2024-05-09 00:00:00+00:00,27951000.0,2024-03-31,2024-05-09 00:00:00+00:00,31074000.0,-0.1005020274184205,-1.0228731942215088,-0.906099518459069,-0.0963834269662921,0.0010784510433386,0.7010182584269663,-0.0974618780096308,0.0869402783136379,0.1387011681072333,0.913059721686362,0.0,0.0,2021-12-31,2022-03-18 23:59:59+00:00,0.0,2021-12-31,2022-03-18 23:59:59+00:00,19592000.0,2024-03-31,2024-05-09 00:00:00+00:00,16412000.0,0.1937606629295638,,,,0.4913723916532905,,,,0.8097160914927769,0.1925935643041543,0.4055111648352924,0.406573356476861,-0.0039972214225081,0.0,2024-05-09 00:00:00+00:00,2024-03-31|2024-03-31|2024-03-31|2024-03-31,-0.020294512906514003,-0.1193658830407186,-0.6122114693484731,0.049428857187977,-0.2818959749269288,-0.8115991763898421,-0.0680169513501709,2024-04-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,2024-04-01 00:00:00+00:00,702650057.3,2024-05-10
2024-10-01 00:00:00+00:00,0001819394,1819394,562391000.0,2024-06-30,2024-08-07 00:00:00+00:00,43000.0,2024-03-31,2024-05-09 00:00:00+00:00,87000.0,-0.5057471264367817,126284000.0,2024-06-30,2024-08-07 00:00:00+00:00,316801000.0,2024-06-30,2024-08-07 00:00:00+00:00,298096000.0,0.0627482421770169,412959000.0,2024-06-30,2024-08-07 00:00:00+00:00,149432000.0,2024-06-30,2024-08-07 00:00:00+00:00,-141586000.0,2024-06-30,2024-08-07 00:00:00+00:00,-56536000.0,1.504351209848592,-3843000.0,2024-03-31,2024-05-09 00:00:00+00:00,-20398000.0,-0.8115991763898421,-145109000.0,2024-06-30,2024-08-07 00:00:00+00:00,-58906000.0,1.4633993141615456,42216000.0,2024-06-30,2024-08-07 00:00:00+00:00,39567000.0,0.0669497308363029,319131118.0,2024-07-30,2024-08-07 00:00:00+00:00,27951000.0,2024-03-31,2024-05-09 00:00:00+00:00,31074000.0,-0.1005020274184205,-3.4372986545385635,-3.353846882698503,-0.0910318362706083,0.0010185711578548,0.6620949403069926,-0.0920504074284631,0.2657083772677728,0.2245484013791117,0.7342916227322273,0.0,0.0,2021-12-31,2022-03-18 23:59:59+00:00,0.0,2021-12-31,2022-03-18 23:59:59+00:00,19380000.0,2024-06-30,2024-08-07 00:00:00+00:00,15963000.0,0.2140575079872204,,,,0.4590676520750426,,,,3.2628150464278947,-2.4144254603170547,0.0053515906956838,0.0054114705811676,-0.1787680989541348,0.0,2024-08-07 00:00:00+00:00,2024-06-30|2024-06-30|2024-03-31|2024-06-30,0.0175208736483259,1.7452952890884743,0.0,0.0669497308363029,1.4633993141615456,-0.8115991763898421,-0.0627482421770169,2024-07-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,2024-07-01 00:00:00+00:00,1405895267.79,2024-08-09
2025-01-01 00:00:00+00:00,0001819394,1819394,552923000.0,2024-09-30,2024-11-13 00:00:00+00:00,43000.0,2024-03-31,2024-05-09 00:00:00+00:00,87000.0,-0.5057471264367817,158540000.0,2024-09-30,2024-11-13 00:00:00+00:00,321151000.0,2024-09-30,2024-11-13 00:00:00+00:00,303432000.0,0.0583952912019827,406764000.0,2024-09-30,2024-11-13 00:00:00+00:00,146159000.0,2024-09-30,2024-11-13 00:00:00+00:00,-38401000.0,2024-09-30,2024-11-13 00:00:00+00:00,-44754000.0,-0.1419537918398355,-3843000.0,2024-03-31,2024-05-09 00:00:00+00:00,-20398000.0,-0.8115991763898421,-44025000.0,2024-09-30,2024-11-13 00:00:00+00:00,-49399000.0,-0.1087876272799044,43793000.0,2024-09-30,2024-11-13 00:00:00+00:00,40642000.0,0.0775306333349736,322895329.0,2024-11-05,2024-11-13 00:00:00+00:00,27951000.0,2024-03-31,2024-05-09 00:00:00+00:00,31074000.0,-0.1005020274184205,-1.0052976503094102,-0.8768752997054323,-0.0877537505994108,0.0009818920832096,0.638252688785879,-0.0887356426826205,0.2643387958178625,0.2867307021049947,0.7356612041821374,0.0,0.0,2021-12-31,2022-03-18 23:59:59+00:00,0.0,2021-12-31,2022-03-18 23:59:59+00:00,21700000.0,2024-09-30,2024-11-13 00:00:00+00:00,19897000.0,0.090616675880786,,,,0.495512981526728,,,,0.7891215491060215,2.4320010042291536,0.0032780856711974,0.0033147647458426,0.0013695814499101,0.0,2024-11-13 00:00:00+00:00,2024-09-30|2024-09-30|2024-03-31|2024-09-30,0.010580902498670705,-1.57218694144145,0.0,0.0775306333349736,-0.1087876272799044,-0.8115991763898421,-0.0583952912019827,2024-10-01 00:00:00+00:00,"MATTERPORT, INC./DE",technology,True,2024-10-01 00:00:00+00:00,1436090031.0,2024-11-15
2023-07-01 00:00:00+00:00,0001819928,1819928,1064865000.0,2023-03-31,2023-05-11 00:00:00+00:00,4099000.0,2023-03-31,2023-05-11 00:00:00+00:00,4759000.0,-0.1386845976045387,285862000.0,2023-03-31,2023-05-11 00:00:00+00:00,165631000.0,2023-03-31,2023-05-11 00:00:00+00:00,162612000.0,0.0185656655105403,903198000.0,2023-03-31,2023-05-11 00:00:00+00:00,161667000.0,2023-03-31,2023-05-11 00:00:00+00:00,12175000.0,2023-03-31,2023-05-11 00:00:00+00:00,4579000.0,1.6588774841668488,21426000.0,2023-03-31,2023-05-11 00:00:00+00:00,-2249000.0,-10.52690084481992,15204000.0,2023-03-31,2023-05-11 00:00:00+00:00,2859000.0,4.31794333683106,122594000.0,2023-03-31,2023-05-11 00:00:00+00:00,96723000.0,0.2674751610268497,166288277.0,2023-05-01,2023-05-11 00:00:00+00:00,11813000.0,2023-03-31,2023-05-11 00:00:00+00:00,10994000.0,0.0744951791886483,0.124019120022187,0.0993115486891691,0.1747720116808326,0.0334355678091913,0.0963587124981646,0.1413364438716413,0.1518192446929892,0.2684490522272776,0.8481807553070108,0.0206598958553431,,,,22000000.0,2021-03-31,2021-05-26 23:59:59+00:00,,,,,,787000.0,2023-03-31,2023-05-11 00:00:00+00:00,,0.0064195637633163,1058000.0,-0.2561436672967864,0.0754604629916635,-0.0042346615802502,0.1948069324854365,0.2037662904695354,0.0026307798000813,-0.0005545747279004,2023-05-11 00:00:00+00:00,2023-03-31|2023-03-31|2023-03-31|2023-03-31,-0.08338767562385191,4.098685206749758,-9.411354194593862,0.2674751610268497,4.31794333683106,-10.52690084481992,-0.0185656655105403,2023-04-01 00:00:00+00:00,"DOUBLEVERIFY HOLDINGS, INC.",technology,True,2023-04-01 00:00:00+00:00,4990945491.752584,2023-05-12
2023-10-01 00:00:00+00:00,0001819928,1819928,1082665000.0,2023-06-30,2023-08-01 00:00:00+00:00,4099000.0,2023-03-31,2023-05-11 00:00:00+00:00,4759000.0,-0.1386845976045387,295560000.0,2023-06-30,2023-08-01 00:00:00+00:00,166540000.0,2023-06-30,2023-08-01 00:00:00+00:00,163610000.0,0.0179084408043517,934222000.0,2023-06-30,2023-08-01 00:00:00+00:00,148443000.0,2023-06-30,2023-08-01 00:00:00+00:00,12839000.0,2023-06-30,2023-08-01 00:00:00+00:00,10290000.0,0.2477162293488823,21426000.0,2023-03-31,2023-05-11 00:00:00+00:00,-2249000.0,-10.52690084481992,14644000.0,2023-06-30,2023-08-01 00:00:00+00:00,13168000.0,0.112089914945322,133744000.0,2023-06-30,2023-08-01 00:00:00+00:00,109805000.0,0.2180137516506535,167403199.0,2023-07-20,2023-08-01 00:00:00+00:00,11813000.0,2023-03-31,2023-05-11 00:00:00+00:00,10994000.0,0.0744951791886483,0.1094927622921402,0.0959968297643258,0.1602015791362603,0.0306481038401722,0.0883254575906208,0.129553475296088,0.137108893332656,0.2729930310853311,0.862891106667344,0.0203202283254746,,,,22000000.0,2021-03-31,2021-05-26 23:59:59+00:00,,,,,,787000.0,2023-03-31,2023-05-11 00:00:00+00:00,,0.0058843761215456,1058000.0,-0.2561436672967864,0.0642047493719344,-0.0145263577300468,-0.0145704325445723,-0.0117829685755533,0.0147103513603332,-0.0003396675298685,2023-08-01 00:00:00+00:00,2023-06-30|2023-06-30|2023-03-31|2023-06-30,-0.0494614093761962,-4.205853421885737,0.0,0.2180137516506535,0.112089914945322,-10.52690084481992,-0.0179084408043517,2023-07-01 00:00:00+00:00,"DOUBLEVERIFY HOLDINGS, INC.",technology,True,2023-07-01 00:00:00+00:00,6471939436.357071,2023-08-04
