date,factor,ggg1_weighted_factor_exposure,market_state,factor_return,ggg1_return
2023-12-01,ipca_style_f1,-0.015868193622448342,calm_trend,0.006262545661675822,-0.0138307451234219
2023-12-08,ipca_style_f1,-0.02370939839072261,calm_trend,-0.00022939839479689642,0.0158941134397913
2023-12-15,ipca_style_f1,-0.017828799155297514,calm_trend,0.003628884379130164,0.0097922175116355
2023-12-22,ipca_style_f1,-0.013803126189790045,calm_trend,-3.887223941909054e-05,0.0038461880152007
2023-12-29,ipca_style_f1,-0.012003805198518415,calm_trend,-0.0007705924904221926,-0.0117735187162638
2024-01-05,ipca_style_f1,-0.01610265551283954,calm_trend,0.011123412804816872,0.0090429582752152
2024-01-12,ipca_style_f1,-0.01937245823147999,neutral_mixed,-0.010179612987933224,-0.0059022614342075
2024-01-19,ipca_style_f1,-0.014910533571471048,neutral_mixed,-0.012126667008831353,0.0045704661367974
2024-01-26,ipca_style_f1,-0.020815741789563524,neutral_mixed,0.00754097972953186,0.0046881175579205
2024-02-02,ipca_style_f1,-0.01811089739462357,calm_trend,-0.00968732820438861,0.0024630283043763
2024-02-09,ipca_style_f1,-0.017923176657664214,calm_trend,-0.0019057556170943705,-0.0054370457502196
2024-02-16,ipca_style_f1,-0.01452366040029341,calm_trend,0.008128105197694102,0.0100307699707152
2024-02-23,ipca_style_f1,-0.0077412077409520766,calm_trend,-0.007062419350296292,0.0101970148343822
2024-03-01,ipca_style_f1,-0.006299764160388875,calm_trend,0.00038380641789626283,0.0143733226635372
2024-03-08,ipca_style_f1,-0.007114730768434654,calm_trend,0.008571550864712325,-0.0040003399273174
2024-03-15,ipca_style_f1,-0.008680782212845451,calm_trend,0.005431146038664457,0.0105112992974621
2024-03-22,ipca_style_f1,-0.007396282517487662,calm_trend,-0.00637698069660347,0.0096046497507454
2024-03-29,ipca_style_f1,-0.003942620363953753,calm_trend,0.0022919774261185594,-0.00886883990698
2024-04-05,ipca_style_f1,-0.003027403985521679,calm_trend,0.005863467209379305,-0.0085872440376613
2024-04-12,ipca_style_f1,-0.00015827367076230378,calm_trend,0.001164523330630933,-0.0103867696400893
2024-04-19,ipca_style_f1,-0.0003020511744351298,neutral_mixed,0.001287546232226335,0.0075101635519556
2024-04-26,ipca_style_f1,-0.015032080317932312,neutral_mixed,0.0029757071482381264,0.0015413147008742
2024-05-03,ipca_style_f1,-0.012631313477757096,calm_trend,0.011964308200592416,0.0045582751186342
2024-05-10,ipca_style_f1,-0.011065289475994965,calm_trend,-0.007306024189164421,0.0029177323678716
2024-05-17,ipca_style_f1,-0.00636708392287081,calm_trend,-0.001482043636083562,0.0021641327455897
2024-05-24,ipca_style_f1,-0.0008968112630405992,calm_trend,0.004373653436080233,0.0017619123181697
2024-05-31,ipca_style_f1,-0.014292328140412666,calm_trend,0.0005774971961430809,-0.0037196733258318
2024-06-07,ipca_style_f1,-0.011891769557751616,calm_trend,0.004058072786264898,0.0104325030585
2024-06-14,ipca_style_f1,-0.012597128423982579,calm_trend,0.002113411345206569,-0.0038511789763779
2024-06-21,ipca_style_f1,-0.015057768450075844,calm_trend,0.003841911074967595,-0.0040965452448538
2024-06-28,ipca_style_f1,-0.01345115098492059,calm_trend,0.0034135162982384675,0.0186762538629085
2024-07-05,ipca_style_f1,-0.010157595961106412,calm_trend,-0.009655181630189351,0.0100678400224438
2024-07-12,ipca_style_f1,-0.011798499744656235,calm_trend,0.008854333004233215,-0.0114740086025422
2024-07-19,ipca_style_f1,-0.008407183977402527,calm_trend,0.012720132207477294,-0.0008501589209475
2024-07-26,ipca_style_f1,-0.0045345552747404734,calm_trend,0.0024498498589764343,0.0030083306297783
2024-08-02,ipca_style_f1,-0.006931247787189264,neutral_mixed,0.0033712724283519297,0.0035207512686809
2024-08-09,ipca_style_f1,-0.015328775848192373,neutral_mixed,0.0064538523106559215,0.0190601458051873
2024-08-16,ipca_style_f1,-0.02007035683515261,neutral_mixed,0.0020357608934877115,0.0111121872784075
2024-08-23,ipca_style_f1,-0.024072950289782333,neutral_mixed,0.00038453571929450534,-0.0021788805676531
2024-08-30,ipca_style_f1,-0.019593165751799774,neutral_mixed,-0.0032225552189838395,-0.0099283863144278
2024-09-06,ipca_style_f1,-0.016124577235683404,neutral_mixed,-0.007470574022560333,0.0241766743639589
2024-09-13,ipca_style_f1,-0.02049386951769008,neutral_mixed,0.0024334122943011688,0.0088125254126578
2024-09-20,ipca_style_f1,-0.019948935823030912,neutral_mixed,0.007818124160467437,0.0125388339394264
2024-09-27,ipca_style_f1,-0.0338561986047343,neutral_mixed,-0.0028935058138349237,-0.0072107323397573
2024-10-04,ipca_style_f1,-0.033489181534281126,neutral_mixed,0.018881108176734194,-0.0007653139898676
2024-10-11,ipca_style_f1,-0.026802915438444905,neutral_mixed,0.0020939991363282057,0.0142580664170102
2024-10-18,ipca_style_f1,-0.027182260729392768,neutral_mixed,-0.019680420575312333,-0.0080729823475148
2024-10-25,ipca_style_f1,-0.019504329748832115,neutral_mixed,0.0062416720401717056,-0.0133985527634382
2024-11-01,ipca_style_f1,-0.019202282529563925,neutral_mixed,0.002133441195487679,0.0143009145946349
2024-11-08,ipca_style_f1,-0.01348404007854499,neutral_mixed,-0.002001670584256237,-0.0263658912026455
2024-11-15,ipca_style_f1,-0.009209509904340262,neutral_mixed,-0.0006095082411295361,0.0233302905476062
2024-11-22,ipca_style_f1,-0.006750427429859667,neutral_mixed,-0.0013538841994383225,0.0120970821630396
2024-11-29,ipca_style_f1,-0.012235790869251952,neutral_mixed,-0.0007494471785727554,-0.0048080372818664
2024-12-06,ipca_style_f1,-0.013048988573595752,neutral_mixed,0.0009523143979109465,-0.0058342432346624
2024-12-13,ipca_style_f1,-0.010209810349429443,calm_trend,0.00031489015148613306,-0.0202264334721112
2024-12-20,ipca_style_f1,-0.008398638320065094,calm_trend,-0.002178805733519149,-2.0277997863776593e-05
2024-12-27,ipca_style_f1,-0.017113649969375356,neutral_mixed,0.001227396894165562,0.0046744657492478
2025-01-03,ipca_style_f1,-0.016587098422268645,neutral_mixed,0.0032762611605974545,-0.0064853239401332
2025-01-10,ipca_style_f1,-0.015528503566220075,neutral_mixed,0.003690577835290072,0.0166944120373827
2025-01-17,ipca_style_f1,-0.017210151884503994,neutral_mixed,0.0023254654633119566,0.0177450470142549
2025-01-24,ipca_style_f1,-0.014841540762475635,neutral_mixed,0.0013742138910472408,0.0028155967144447
2025-01-31,ipca_style_f1,-0.019977896161421947,neutral_mixed,0.0001407557977733089,0.0068087823653144
2025-02-07,ipca_style_f1,-0.022082194006049324,neutral_mixed,0.0033425368994351116,0.0129747814243818
2025-02-14,ipca_style_f1,-0.026180796549054884,neutral_mixed,-0.0004643225600989181,0.0007604650044325
2025-02-21,ipca_style_f1,-0.032155452667923724,neutral_mixed,0.0040502628616749334,-0.019376221163267
2025-02-28,ipca_style_f1,-0.033852979890524736,neutral_mixed,0.013707843424629893,-0.0001220560018527
2025-03-07,ipca_style_f1,-0.03254410613806055,neutral_mixed,-0.003209461083300834,0.0007416710211591
2025-03-14,ipca_style_f1,-0.03598155370459116,stressed_panic,-0.008568451178801714,0.0072606649717841
2025-03-21,ipca_style_f1,-0.03277502197516481,stressed_panic,0.0010313979336039572,0.0008081905978651
2025-03-28,ipca_style_f1,-0.0439434095156101,stressed_panic,-0.008154462588037701,-0.0130763071479961
2025-04-04,ipca_style_f1,-0.04333395829950099,stressed_panic,-0.023781436451493543,0.0104519168633038
2025-04-11,ipca_style_f1,-0.042227883025823275,stressed_panic,0.008752980206025184,0.0071089900582296
2025-04-18,ipca_style_f1,-0.040065482983210936,stressed_panic,-0.00431859986599746,0.0058616954255682
2025-04-25,ipca_style_f1,-0.03702569028945913,stressed_panic,0.014650027536814256,0.0029662032752736
2025-05-02,ipca_style_f1,-0.034163195416784094,stressed_panic,0.008158285394645637,0.0014615745995697
2025-05-09,ipca_style_f1,-0.031201238041722174,stressed_panic,-0.0021168172692468583,0.0022045942645839
2025-05-16,ipca_style_f1,-0.03644801886204732,stressed_panic,0.023474239242864715,0.0004806310693109
2025-05-23,ipca_style_f1,-0.03481040985339253,stressed_panic,-0.018560161545444025,0.0020199750166262
2025-05-30,ipca_style_f1,-0.03819346340510909,stressed_panic,0.005099543612380316,0.00215008767791
2025-06-06,ipca_style_f1,-0.03609460829539436,recovery_fragile,0.007878039826439791,0.0040180293707276
2025-06-13,ipca_style_f1,-0.03341603110866981,recovery_fragile,0.006261792504738769,-0.0018114096521208
2025-06-20,ipca_style_f1,-0.034641660067641335,recovery_fragile,0.0067843456028063,0.0012616462489638
2025-06-27,ipca_style_f1,-0.0412752017556455,recovery_fragile,0.0027335367961812945,0.0085267219690748
2025-07-04,ipca_style_f1,-0.033376550557191076,recovery_confirmed,0.0014645539056642202,-0.0022529702830035
2025-07-11,ipca_style_f1,-0.028325588940125546,recovery_confirmed,0.002605500877306937,0.0023983991556819
2025-07-18,ipca_style_f1,-0.025836184983745566,recovery_confirmed,-0.005229962763380367,0.0060657049629791
2025-07-25,ipca_style_f1,-0.026785811809224437,recovery_confirmed,-0.0009142554027962948,-0.0161439860900661
2025-08-01,ipca_style_f1,-0.02489338029174429,neutral_mixed,0.005814346952954636,0.0198259269666479
2025-08-08,ipca_style_f1,-0.024339217777692372,neutral_mixed,-0.010016558968922914,0.0054450076777042
2025-08-15,ipca_style_f1,-0.021979611191140128,calm_trend,0.005987489540731473,0.0093232610969626
2025-08-22,ipca_style_f1,-0.025704173827530805,calm_trend,0.005262559037485899,-0.0016455716804466
2025-08-29,ipca_style_f1,-0.012360037628269017,calm_trend,0.002074586979879457,0.0164583041078296
2025-09-05,ipca_style_f1,-0.01918675717964647,recovery_confirmed,-0.008463680691671565,0.0133251219342532
2025-09-12,ipca_style_f1,-0.023886211569647917,recovery_confirmed,-0.006057237035022152,0.0062372671553595
2025-09-19,ipca_style_f1,-0.017522763795048274,neutral_mixed,-0.009615524436118125,0.0087725486531487
2025-09-26,ipca_style_f1,-0.020485463436348304,recovery_confirmed,0.0019158144613979798,0.0177454881329406
2025-10-03,ipca_style_f1,-0.020601803450186428,neutral_mixed,-0.012350811641031736,-0.0132554627621967
2025-10-10,ipca_style_f1,-0.018901449150309824,neutral_mixed,-0.006070036953753905,0.0276283806453788
2025-10-17,ipca_style_f1,-0.020159189709437034,neutral_mixed,-0.01425221122740781,0.001901487893199
2025-10-24,ipca_style_f1,-0.018844641724878635,neutral_mixed,0.019227987208982243,-0.0073392722809584
2025-10-31,ipca_style_f1,-0.017727296779933416,neutral_mixed,-0.0054230386852827,-0.0039616492174935
2025-11-07,ipca_style_f1,-0.014749205043927693,recovery_confirmed,0.007721534610548053,0.0065915214352717
2025-11-14,ipca_style_f1,-0.01393627829545842,recovery_confirmed,-0.005223925559079704,-0.0124742368855186
2025-11-21,ipca_style_f1,-0.017102931538852936,neutral_mixed,0.0050194337749213044,0.0237536501909828
2025-11-28,ipca_style_f1,-0.01622185129637069,neutral_mixed,-0.012732434169633199,-0.0010825134401289
2025-12-05,ipca_style_f1,-0.017102444041296877,neutral_mixed,-0.002975621720763391,0.0028583090980586
2025-12-12,ipca_style_f1,-0.015403378365162555,neutral_mixed,-0.011882310082332264,0.0050704390061017
2025-12-19,ipca_style_f1,-0.013149674584119215,neutral_mixed,-0.015829968576383583,0.0162161637742692
2025-12-26,ipca_style_f1,-0.016132822013345125,neutral_mixed,-0.0258095927672782,-0.0087966760642573
2026-01-02,ipca_style_f1,-0.01848513859069312,neutral_mixed,0.01877743030182968,0.0183626825454832
2026-01-09,ipca_style_f1,-0.019308433877495226,neutral_mixed,-0.013074757429900686,0.0070212222263329
2026-01-16,ipca_style_f1,-0.01564438165702383,neutral_mixed,-0.014269665919181563,0.0240953494010488
2026-01-23,ipca_style_f1,-0.014431621073435454,neutral_mixed,-0.0272348062353286,-0.0065998427751321
2026-01-30,ipca_style_f1,-0.016810630352172756,neutral_mixed,0.03953039816137085,0.0141739439896648
2026-02-06,ipca_style_f1,-0.0192032002775269,neutral_mixed,0.0018030566353331298,0.0153381945250845
2026-02-13,ipca_style_f1,-0.016924909550286207,neutral_mixed,-0.004962074719991847,0.0040964845871329
2026-02-20,ipca_style_f1,-0.020315956808138937,neutral_mixed,-0.0043766197463513375,0.0101150821414859
2026-02-27,ipca_style_f1,-0.01158644681823698,neutral_mixed,-0.014206118671262596,-0.0318698778746617
2026-03-06,ipca_style_f1,-0.012367911032169868,neutral_mixed,0.032809522178489016,-0.0154808284714495
2026-03-13,ipca_style_f1,-0.007446220503108945,stressed_panic,-0.0025313108215313453,-0.026173396680433
2026-03-20,ipca_style_f1,0.000684036718171539,neutral_mixed,0.017026846459633208,-0.0007932496206094
2026-03-27,ipca_style_f1,-0.005280132150819004,neutral_mixed,-0.015921076783526462,0.0229122603892925
2026-04-03,ipca_style_f1,-0.0068471666919067975,stressed_panic,0.0027532294835771317,0.0169739273515151
2026-04-10,ipca_style_f1,-0.004850892523661663,recovery_confirmed,0.02384667630267952,-0.0003275744082589
2005-01-07,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-01-14,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-01-21,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-01-28,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-02-04,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-02-11,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-02-18,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-02-25,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-03-04,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-03-11,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-03-18,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-03-25,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-04-01,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-04-08,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-04-15,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-04-22,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-04-29,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-05-06,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-05-13,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-05-20,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-05-27,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-06-03,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-06-10,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-06-17,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-06-24,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-07-01,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-07-08,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-07-15,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-07-22,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-07-29,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-08-05,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-08-12,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-08-19,ipca_style_f2,0.0,calm_trend,,0.0
2005-08-26,ipca_style_f2,0.0,calm_trend,,0.0
2005-09-02,ipca_style_f2,0.0,calm_trend,,0.0
2005-09-09,ipca_style_f2,0.0,calm_trend,,0.0
2005-09-16,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-09-23,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-09-30,ipca_style_f2,0.0,calm_trend,,0.0
2005-10-07,ipca_style_f2,0.0,calm_trend,,0.0
2005-10-14,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-10-21,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-10-28,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-11-04,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-11-11,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-11-18,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-11-25,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-12-02,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-12-09,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-12-16,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-12-23,ipca_style_f2,0.0,neutral_mixed,,0.0
2005-12-30,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-01-06,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-01-13,ipca_style_f2,0.0,calm_trend,,0.0
2006-01-20,ipca_style_f2,0.0,calm_trend,,0.0
2006-01-27,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-02-03,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-02-10,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-02-17,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-02-24,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-03-03,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-03-10,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-03-17,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-03-24,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-03-31,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-04-07,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-04-14,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-04-21,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-04-28,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-05-05,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-05-12,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-05-19,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-05-26,ipca_style_f2,0.0,stressed_panic,,0.0
2006-06-02,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-06-09,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-06-16,ipca_style_f2,0.0,neutral_mixed,,0.0
2006-06-23,ipca_style_f2,0.0,stressed_panic,,0.0
2006-06-30,ipca_style_f2,0.0,neutral_mixed,,0.0048338107612982
2006-07-07,ipca_style_f2,0.0,neutral_mixed,,0.0035521884185306
2006-07-14,ipca_style_f2,0.0,neutral_mixed,,-0.0126882299932001
2006-07-21,ipca_style_f2,0.0,stressed_panic,,0.0229891605926962
2006-07-28,ipca_style_f2,0.0,neutral_mixed,,0.0080680894910158
2006-08-04,ipca_style_f2,0.0,neutral_mixed,,-0.0163882485795201
2006-08-11,ipca_style_f2,0.0,neutral_mixed,,0.0055816928643331
2006-08-18,ipca_style_f2,0.0,recovery_fragile,,0.0017972688648988
2006-08-25,ipca_style_f2,0.0,neutral_mixed,,0.0089720749580833
2006-09-01,ipca_style_f2,0.0,recovery_fragile,,-0.0106245392741032
2006-09-08,ipca_style_f2,0.0,recovery_fragile,,-0.0108605463870704
2006-09-15,ipca_style_f2,0.0,neutral_mixed,,0.0029648940165127
2006-09-22,ipca_style_f2,0.0,neutral_mixed,,0.0105070797970846
2006-09-29,ipca_style_f2,0.0,neutral_mixed,,-0.0024634524772757
2006-10-06,ipca_style_f2,0.0,neutral_mixed,,0.0136425742163356
2006-10-13,ipca_style_f2,0.0,neutral_mixed,,0.0025831969152253
2006-10-20,ipca_style_f2,0.0,neutral_mixed,,0.0069765453847311
2006-10-27,ipca_style_f2,0.0,neutral_mixed,,-0.0005662499592104
2006-11-03,ipca_style_f2,0.0,neutral_mixed,,0.0095251426508338
2006-11-10,ipca_style_f2,0.0,recovery_confirmed,,0.0052519230398178
2006-11-17,ipca_style_f2,0.0,recovery_confirmed,,0.0238404322970357
2006-11-24,ipca_style_f2,0.0,calm_trend,,0.0038392553484132
2006-12-01,ipca_style_f2,0.0,calm_trend,,0.003196275924932
2006-12-08,ipca_style_f2,0.0,recovery_confirmed,,0.0011887643672085
2006-12-15,ipca_style_f2,0.0,calm_trend,,-0.0062854526303171
2006-12-22,ipca_style_f2,0.0,calm_trend,,0.0128086829895457
2006-12-29,ipca_style_f2,0.0,calm_trend,,-0.0223865394829898
2007-01-05,ipca_style_f2,0.0,calm_trend,,0.0224792316579823
2007-01-12,ipca_style_f2,0.0,calm_trend,,0.0112129369057566
2007-01-19,ipca_style_f2,0.0,calm_trend,,0.0054768698542395
2007-01-26,ipca_style_f2,0.0,calm_trend,,0.0159953720492859
2007-02-02,ipca_style_f2,0.0,calm_trend,,0.0032591025473772
2007-02-09,ipca_style_f2,0.0,calm_trend,,0.0126932425214875
2007-02-16,ipca_style_f2,0.0,calm_trend,,-0.0012835091125568
2007-02-23,ipca_style_f2,0.0,calm_trend,,-0.0378660726899637
2007-03-02,ipca_style_f2,0.0,calm_trend,,0.0115277618400127
2007-03-09,ipca_style_f2,0.0,neutral_mixed,,-0.0090551741382423
2007-03-16,ipca_style_f2,0.0,neutral_mixed,,0.0256604203631197
2007-03-23,ipca_style_f2,0.0,neutral_mixed,,-0.0048234026216018
2007-03-30,ipca_style_f2,0.0,neutral_mixed,,0.0109853879450306
2007-04-06,ipca_style_f2,0.0,neutral_mixed,,0.0019872359143302
2007-04-13,ipca_style_f2,0.0,neutral_mixed,,0.0118625382514896
2007-04-20,ipca_style_f2,0.0,neutral_mixed,,-0.0028739770749715
2007-04-27,ipca_style_f2,0.0,neutral_mixed,,0.0034654958826431
2007-05-04,ipca_style_f2,0.0,neutral_mixed,,-0.0009855085821764
2007-05-11,ipca_style_f2,0.0,neutral_mixed,,-0.0147542287740802
2007-05-18,ipca_style_f2,0.0,neutral_mixed,,0.0003739971086812
2007-05-25,ipca_style_f2,0.0,neutral_mixed,,0.0186286853985843
2007-06-01,ipca_style_f2,0.0,neutral_mixed,,-0.0208619740517863
2007-06-08,ipca_style_f2,0.0,neutral_mixed,,0.0087149944270041
2007-06-15,ipca_style_f2,0.0,neutral_mixed,,-0.0089778797433612
2007-06-22,ipca_style_f2,0.0,neutral_mixed,,0.0058499975198151
2007-06-29,ipca_style_f2,0.0,neutral_mixed,,0.0132650795371355
2007-07-06,ipca_style_f2,0.0,neutral_mixed,,0.0119632944377454
2007-07-13,ipca_style_f2,0.0,neutral_mixed,,-0.003497818071035
2007-07-20,ipca_style_f2,0.0,neutral_mixed,,-0.0373780092697807
2007-07-27,ipca_style_f2,0.0,neutral_mixed,,0.0004928442473579
2007-08-03,ipca_style_f2,0.0,stressed_panic,,-0.0012035722175339
2007-08-10,ipca_style_f2,0.0,stressed_panic,,-0.0062052093270037
2007-08-17,ipca_style_f2,0.0,stressed_panic,,0.0216382959042705
2007-08-24,ipca_style_f2,0.0,stressed_panic,,0.0080302124395922
2007-08-31,ipca_style_f2,0.0,stressed_panic,,-0.0005657017691676
2007-09-07,ipca_style_f2,0.0,stressed_panic,,0.005154555130069
2007-09-14,ipca_style_f2,0.0,stressed_panic,,0.0051543510796746
2007-09-21,ipca_style_f2,0.0,stressed_panic,,0.0054838424851754
2007-09-28,ipca_style_f2,0.0,recovery_fragile,,0.0139918770371542
2007-10-05,ipca_style_f2,0.0,recovery_fragile,,0.0056346377739114
2007-10-12,ipca_style_f2,0.0,stressed_panic,,-0.0038380534646269
2007-10-19,ipca_style_f2,0.0,stressed_panic,,0.0163011391509301
2007-10-26,ipca_style_f2,0.0,stressed_panic,,0.003399647912985
2007-11-02,ipca_style_f2,0.0,stressed_panic,,-0.0006638076462119
2007-11-09,ipca_style_f2,0.0,stressed_panic,,-0.0038993506535672
2007-11-16,ipca_style_f2,0.0,stressed_panic,,0.0022369131520222
2007-11-23,ipca_style_f2,0.0,stressed_panic,,0.0009626108166122
2007-11-30,ipca_style_f2,0.0,stressed_panic,,0.0016731854906491
2007-12-07,ipca_style_f2,0.0,stressed_panic,,-0.0066128231869522
2007-12-14,ipca_style_f2,0.0,stressed_panic,,0.0050360577409329
2007-12-21,ipca_style_f2,0.0,stressed_panic,,0.0019699063578184
2007-12-28,ipca_style_f2,0.0,neutral_mixed,,0.0046234310632483
2008-01-04,ipca_style_f2,0.0,stressed_panic,,0.005532531013015
2008-01-11,ipca_style_f2,0.0,stressed_panic,,-0.0082425653377425
2008-01-18,ipca_style_f2,0.0,stressed_panic,,0.0071104506474224
2008-01-25,ipca_style_f2,0.0,stressed_panic,,0.0048435241330727
2008-02-01,ipca_style_f2,0.0,stressed_panic,,-0.0053417831105751
2008-02-08,ipca_style_f2,0.0,stressed_panic,,-0.0019136368876978
2008-02-15,ipca_style_f2,0.0,stressed_panic,,0.0045716768315913
2008-02-22,ipca_style_f2,0.0,stressed_panic,,0.0053955818833299
2008-02-29,ipca_style_f2,0.0,stressed_panic,,-0.0066687381195521
2008-03-07,ipca_style_f2,0.0,stressed_panic,,0.0050210169748171
2008-03-14,ipca_style_f2,0.0,stressed_panic,,-0.0050892603812848
2008-03-21,ipca_style_f2,0.0,stressed_panic,,0.0021646196309881
2008-03-28,ipca_style_f2,0.0,stressed_panic,,0.0027350623419955
2008-04-04,ipca_style_f2,0.0,stressed_panic,,0.0011326151246035
2008-04-11,ipca_style_f2,0.0,stressed_panic,,-0.003734439959748
2008-04-18,ipca_style_f2,0.0,stressed_panic,,-0.004171199469599
2008-04-25,ipca_style_f2,0.0,stressed_panic,,-0.0019768862360038
2008-05-02,ipca_style_f2,0.0,stressed_panic,,0.0049830504678018
2008-05-09,ipca_style_f2,0.0,neutral_mixed,,0.0021300072655598
2008-05-16,ipca_style_f2,0.0,recovery_fragile,,-0.0001014429081853
2008-05-23,ipca_style_f2,0.0,neutral_mixed,,-0.0070998627475533
2008-05-30,ipca_style_f2,0.0,neutral_mixed,,0.0038103366326215
2008-06-06,ipca_style_f2,0.0,neutral_mixed,,-0.0110345220151508
2008-06-13,ipca_style_f2,0.0,neutral_mixed,,0.004556080779561
2008-06-20,ipca_style_f2,0.0,neutral_mixed,,0.0071426236174389
2008-06-27,ipca_style_f2,0.0,neutral_mixed,,-0.0016652972017584
2008-07-04,ipca_style_f2,0.0,neutral_mixed,,0.0061302997216575
2008-07-11,ipca_style_f2,0.0,stressed_panic,,-0.0099008582114563
2008-07-18,ipca_style_f2,0.0,stressed_panic,,-0.0079213891156313
2008-07-25,ipca_style_f2,0.0,stressed_panic,,-0.0001668029867625
2008-08-01,ipca_style_f2,0.0,stressed_panic,,-0.0171684929743578
2008-08-08,ipca_style_f2,0.0,neutral_mixed,,-0.0076170937005729
2008-08-15,ipca_style_f2,0.0,neutral_mixed,,0.0138592596998312
2008-08-22,ipca_style_f2,0.0,neutral_mixed,,0.0005470948207371
2008-08-29,ipca_style_f2,0.0,neutral_mixed,,-0.0052682224303459
2008-09-05,ipca_style_f2,0.0,stressed_panic,,-0.0106136641610959
2008-09-12,ipca_style_f2,0.0,stressed_panic,,0.0099307243742029
2008-09-19,ipca_style_f2,0.0,stressed_panic,,-0.0057865066973197
2008-09-26,ipca_style_f2,0.0,stressed_panic,,-0.0108188668820932
2008-10-03,ipca_style_f2,0.0,stressed_panic,,-0.0282202631752915
2008-10-10,ipca_style_f2,0.0,stressed_panic,,-0.0041976211191424
2008-10-17,ipca_style_f2,0.0,stressed_panic,,-0.0009374594242004
2008-10-24,ipca_style_f2,0.0,stressed_panic,,0.0051125418711585
2008-10-31,ipca_style_f2,0.0,stressed_panic,,0.0076518338945021
2008-11-07,ipca_style_f2,0.0,stressed_panic,,-0.0009143638770768
2008-11-14,ipca_style_f2,0.0,stressed_panic,,0.0073859724861596
2008-11-21,ipca_style_f2,0.0,stressed_panic,,0.0082272300702725
2008-11-28,ipca_style_f2,0.0,stressed_panic,,0.0039931154816753
2008-12-05,ipca_style_f2,0.0,stressed_panic,,0.0105237936243775
2008-12-12,ipca_style_f2,0.0,stressed_panic,,0.0230082531226212
2008-12-19,ipca_style_f2,0.0,stressed_panic,,0.0072869488855028
