permutation,holdout_cagr,holdout_sharpe,holdout_sortino,holdout_drawdown,holdout_turnover,full_cagr,full_sharpe,full_drawdown
186,0.16373083534890065,0.658091823784022,0.9923375291883867,-0.31747389758670364,7.203821656050955,0.08050170997954398,0.4687022802918949,-0.3750210301452863
187,0.22997601034910287,0.8970190194430475,1.4969597053331165,-0.31415031259762505,9.439490445859873,0.04443622208862452,0.31027564888299747,-0.516790412426281
188,0.33074177488827927,1.3966894174755378,2.3256328458064495,-0.14983275105422733,5.713375796178344,0.06781459516919752,0.41775704195418434,-0.4099310587635213
189,0.5297896856890469,1.8463582881227365,3.770908696225752,-0.15257209221491919,7.203821656050955,0.07258207632554914,0.4277898405925736,-0.5445768991026911
190,0.36667022251223,1.3977799886952829,2.415589901780974,-0.2689736806447115,9.439490445859873,0.04852313613433501,0.3262451977975993,-0.516294263360881
191,0.4294440738022578,1.3338525990109436,2.2739028931582426,-0.24959640003613104,6.955414012738854,0.0797076436857751,0.4685563635145428,-0.5724664330131368
192,0.17732867238307115,0.7059223918907761,1.0621989850250446,-0.31747389758670364,7.949044585987261,0.0710218110159766,0.4245491497496847,-0.3748247446665891
193,0.268825083603216,1.0157033862786915,1.7346889155436247,-0.2662220131941897,9.439490445859873,0.04820730877553103,0.3284865449963879,-0.5297719810339636
194,0.2983384695903617,1.0353451913457912,1.6315088099811277,-0.31747389758670364,7.949044585987261,0.0750973611061152,0.4387598462351777,-0.45208072411452827
195,0.3921649636986204,1.569729075916179,2.7752483849626306,-0.14983275105422733,7.203821656050955,0.06016097929053266,0.3863487088650814,-0.5056752993376603
196,0.41019111262555663,1.266569167983799,2.17939184352661,-0.24959640003613104,6.45859872611465,0.12799508634409418,0.6429735717860937,-0.3394241939320175
197,0.21014197754856445,0.9481075698473361,1.4967959241142212,-0.23610559809196652,7.949044585987261,0.05836792838007021,0.3846807634371871,-0.35343619631073
198,0.1270623679575984,0.5664028784168337,0.892050667040198,-0.3141503125976247,8.197452229299362,0.04227145542727917,0.2995177954206394,-0.40892299847699454
199,0.41247308293396556,1.2682925901203128,2.1322305102663126,-0.2662220131941896,7.452229299363057,0.11147237192162174,0.5983566058736681,-0.33316490393627574
