weeks,start,end,cagr,total_return,sharpe_zero_rf,max_drawdown,annual_volatility,peak_largest_stock_weight,average_growth_allocation,maximum_growth_allocation,annual_total_turnover,cap_event_weeks,scenario,variant,cap_schedule,cost_bps,window,exceptional_signal_share
188,2023-01-06,2026-08-07,0.2940401193771187,1.5394176906782193,1.2252807949081053,-0.2765291765856238,0.23296231554713429,0.14783525440271603,0.19574468085106378,0.4,1.809814294532804,4,base,binary_10_40_control,monthly,200,full_recent,0.0
157,2023-08-11,2026-08-07,0.28890513057388945,1.1517038205542587,1.1598222483357878,-0.27652917658562415,0.24514800567296635,0.14783525440271603,0.21464968152866234,0.4,2.0793355921839365,4,base,binary_10_40_control,monthly,200,since_incumbent_holdout_start,0.0
105,2024-08-09,2026-08-07,0.4456451051955368,1.1047547076636866,1.5011685462940885,-0.24540640462067398,0.2705674828434253,0.14783525440271603,0.2628571428571428,0.4,2.3317382650037417,3,base,binary_10_40_control,monthly,200,trailing_2y,0.0
53,2025-08-08,2026-08-07,0.822276935897744,0.8434280580565714,2.2380935152163444,-0.1372913840938721,0.28759618387107216,0.14783525440271603,0.3773584905660376,0.4,1.4214071551959664,3,base,binary_10_40_control,monthly,200,trailing_1y,0.0
32,2026-01-02,2026-08-07,0.7978916024146483,0.4347543193584398,1.9977049308495696,-0.1372913840938722,0.3197856405122293,0.14783525440271603,0.4,0.4,1.2746522396128892,3,base,binary_10_40_control,monthly,200,ytd,0.0
188,2023-01-06,2026-08-07,0.3729298293457599,2.145224820165586,1.469517133426608,-0.21463021884169908,0.23498119137136528,0.1840735604442694,0.2234042553191489,0.5,2.1101212522133395,6,adverse,breadth3_vol_50,monthly,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39020276808046805,1.7038708864290881,1.4585474488780856,-0.2146302188416993,0.24738950962818393,0.1840735604442694,0.24777070063694268,0.5,2.419879543258914,4,adverse,breadth3_vol_50,monthly,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5753733906744429,1.5035879228064792,1.7982193979202297,-0.21252594302288463,0.2745563036202376,0.1840735604442694,0.3104761904761905,0.5,2.7426406660795872,3,adverse,breadth3_vol_50,monthly,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.972568413864173,0.9985074353052936,2.4315789541767483,-0.1455200365394791,0.2989943302829063,0.1840735604442694,0.4660377358490565,0.5,1.8436215215557994,3,adverse,breadth3_vol_50,monthly,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.9637103248041126,0.5148001434566798,2.194425005190438,-0.1455200365394791,0.33370783286811834,0.1840735604442694,0.49375,0.5,1.7057547659611028,3,adverse,breadth3_vol_50,monthly,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.3727215735136562,2.1435002975937585,1.4693866867749608,-0.21463021884169864,0.23488272843966518,0.18232530551086468,0.2234042553191489,0.5,2.116606126271584,12,adverse,breadth3_vol_50,biweekly,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39001361925503475,1.7027603109012843,1.4585253393978794,-0.21463021884169908,0.24728138504916558,0.18232530551086468,0.24777070063694268,0.5,2.4280133259366368,8,adverse,breadth3_vol_50,biweekly,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.575146021408182,1.502858355920285,1.7984447131437986,-0.21252594302288463,0.27442064021463636,0.18232530551086468,0.3104761904761905,0.5,2.749267011447239,5,adverse,breadth3_vol_50,biweekly,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.9720044347660382,0.9979250531834858,2.4323545167193696,-0.1453201043533412,0.298750658817655,0.18232530551086468,0.4660377358490565,0.5,1.8567491869068078,5,adverse,breadth3_vol_50,biweekly,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.9627805163244407,0.5143587177676499,2.1950422977079858,-0.1453201043533412,0.3333417436782634,0.18232530551086468,0.49375,0.5,1.7274974616987104,5,adverse,breadth3_vol_50,biweekly,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.37274148213897895,2.14366512713971,1.4709223393520987,-0.21463021884169986,0.2346018463040659,0.17176723232759442,0.2234042553191489,0.5,2.118756630084907,20,adverse,breadth3_vol_50,weekly,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39004439832228255,1.7029410074882811,1.4602063807760963,-0.21463021884169953,0.24695604336529578,0.17176723232759442,0.24777070063694268,0.5,2.429452720822053,13,adverse,breadth3_vol_50,weekly,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5753172615754738,1.5034078096311672,1.801278338836007,-0.21252594302288463,0.2739820585486518,0.17176723232759442,0.3104761904761905,0.5,2.7502609531318107,8,adverse,breadth3_vol_50,weekly,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.9724291807688175,0.9983636586410995,2.4388503770652927,-0.1439505134561483,0.2979448639532011,0.17176723232759442,0.4660377358490565,0.5,1.8587183166592607,8,adverse,breadth3_vol_50,weekly,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.9634807608694813,0.5146911656727076,2.2029295419046977,-0.14395051345614862,0.3321297926567767,0.17176723232759442,0.49375,0.5,1.7307588328512105,8,adverse,breadth3_vol_50,weekly,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.3729298293457599,2.145224820165586,1.469517133426608,-0.21463021884169908,0.23498119137136528,0.1840735604442694,0.2234042553191489,0.5,2.1101212522133395,6,adverse,breadth3_vol_50,monthly_with_weekly_2x_emergency,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39020276808046805,1.7038708864290881,1.4585474488780856,-0.2146302188416993,0.24738950962818393,0.1840735604442694,0.24777070063694268,0.5,2.419879543258914,4,adverse,breadth3_vol_50,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5753733906744429,1.5035879228064792,1.7982193979202297,-0.21252594302288463,0.2745563036202376,0.1840735604442694,0.3104761904761905,0.5,2.7426406660795872,3,adverse,breadth3_vol_50,monthly_with_weekly_2x_emergency,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,0.972568413864173,0.9985074353052936,2.4315789541767483,-0.1455200365394791,0.2989943302829063,0.1840735604442694,0.4660377358490565,0.5,1.8436215215557994,3,adverse,breadth3_vol_50,monthly_with_weekly_2x_emergency,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,0.9637103248041126,0.5148001434566798,2.194425005190438,-0.1455200365394791,0.33370783286811834,0.1840735604442694,0.49375,0.5,1.7057547659611028,3,adverse,breadth3_vol_50,monthly_with_weekly_2x_emergency,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.37497182431439,2.1621704247919666,1.44342958875896,-0.2179953869505883,0.24125594017532023,0.22003037945599038,0.251063829787234,0.6,2.4038539868436097,6,adverse,breadth3_vol_60,monthly,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39267908607413693,1.7184385976809056,1.4314447596432638,-0.2179953869505884,0.25452213163431303,0.22003037945599038,0.2808917197452229,0.6,2.7716104611601295,4,adverse,breadth3_vol_60,monthly,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5914038299776616,1.5552958530151817,1.784575545180069,-0.2159001275747885,0.28375672078807934,0.22003037945599038,0.35809523809523813,0.6,3.1695140567366065,3,adverse,breadth3_vol_60,monthly,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,1.021029192070411,1.0485613868276036,2.4083513297174495,-0.15660766666608006,0.31388495254614274,0.22003037945599038,0.5547169811320755,0.6,2.296743270988578,3,adverse,breadth3_vol_60,monthly,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,1.0445813296986537,0.5528916813210576,2.2180423778749256,-0.15660766666608017,0.35107569179928677,0.22003037945599038,0.5874999999999999,0.6,2.2038412311259394,3,adverse,breadth3_vol_60,monthly,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.37466696066707983,2.159636313435367,1.443184135993592,-0.21799538695058773,0.24112005036824205,0.2174994571487863,0.251063829787234,0.6,2.412478196871119,12,adverse,breadth3_vol_60,biweekly,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.3923728019435364,1.7166339482685662,1.4312731497330955,-0.21799538695058818,0.25437171468603614,0.2174994571487863,0.2808917197452229,0.6,2.7823059964634687,8,adverse,breadth3_vol_60,biweekly,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5909745914870064,1.5539043450208236,1.7846286601141261,-0.2159001275747887,0.2835659650103593,0.2174994571487863,0.35809523809523813,0.6,3.1799708322206564,5,adverse,breadth3_vol_60,biweekly,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,1.0199493834064879,1.047445825377706,2.408868064617833,-0.1564444818273899,0.313550036102828,0.2174994571487863,0.5547169811320755,0.6,2.3174595243060354,5,adverse,breadth3_vol_60,biweekly,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,1.0427723722368496,0.5520460410065018,2.218166994542297,-0.1564444818273898,0.35057468086146326,0.2174994571487863,0.5874999999999999,0.6,2.238152525682978,5,adverse,breadth3_vol_60,biweekly,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.3746425852776658,2.159433761871999,1.4448771622122036,-0.2179953869505894,0.24076521313174748,0.20359029710453996,0.251063829787234,0.6,2.4156180086005286,20,adverse,breadth3_vol_60,weekly,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39234988779275515,1.7164989685707317,1.4330962596871737,-0.2179953869505893,0.2539632214168883,0.20359029710453996,0.2808917197452229,0.6,2.784930040318467,13,adverse,breadth3_vol_60,weekly,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5910557206016793,1.5541673205642192,1.7877091345452676,-0.21590012757478938,0.28301830679620554,0.20359029710453996,0.35809523809523813,0.6,3.18273610617403,8,adverse,breadth3_vol_60,weekly,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,1.0201534529877114,1.0476566508847642,2.4158128616172543,-0.15490637962476883,0.3125621193981666,0.20359029710453996,0.5547169811320755,0.6,2.3229378972325305,8,adverse,breadth3_vol_60,weekly,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,1.0431141926930354,0.5522058551952409,2.2265949767147855,-0.1549063796247686,0.3490921809792972,0.20359029710453996,0.5874999999999999,0.6,2.247226080842486,8,adverse,breadth3_vol_60,weekly,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.37497182431439,2.1621704247919666,1.44342958875896,-0.2179953869505883,0.24125594017532023,0.22003037945599038,0.251063829787234,0.6,2.4038539868436097,6,adverse,breadth3_vol_60,monthly_with_weekly_2x_emergency,50,full_recent,0.2765957446808511
157,2023-08-11,2026-08-07,0.39267908607413693,1.7184385976809056,1.4314447596432638,-0.2179953869505884,0.25452213163431303,0.22003037945599038,0.2808917197452229,0.6,2.7716104611601295,4,adverse,breadth3_vol_60,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.33121019108280253
105,2024-08-09,2026-08-07,0.5914038299776616,1.5552958530151817,1.784575545180069,-0.2159001275747885,0.28375672078807934,0.22003037945599038,0.35809523809523813,0.6,3.1695140567366065,3,adverse,breadth3_vol_60,monthly_with_weekly_2x_emergency,50,trailing_2y,0.47619047619047616
53,2025-08-08,2026-08-07,1.021029192070411,1.0485613868276036,2.4083513297174495,-0.15660766666608006,0.31388495254614274,0.22003037945599038,0.5547169811320755,0.6,2.296743270988578,3,adverse,breadth3_vol_60,monthly_with_weekly_2x_emergency,50,trailing_1y,0.8867924528301887
32,2026-01-02,2026-08-07,1.0445813296986537,0.5528916813210576,2.2180423778749256,-0.15660766666608017,0.35107569179928677,0.22003037945599038,0.5874999999999999,0.6,2.2038412311259394,3,adverse,breadth3_vol_60,monthly_with_weekly_2x_emergency,50,ytd,0.9375
188,2023-01-06,2026-08-07,0.3669565890245976,2.0960326786222407,1.4646288606930806,-0.21463021884169908,0.2323975982461253,0.1581101670732827,0.21223404255319145,0.5,2.337573706934843,6,adverse,breadth4_vol_50,monthly,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.382963224403988,1.6615816362275262,1.451902525682878,-0.2146302188416993,0.2444535431967364,0.1581101670732827,0.2343949044585987,0.5,2.6922429922247906,4,adverse,breadth4_vol_50,monthly,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5631225460529892,1.464431150713342,1.7914342320471268,-0.21252594302288463,0.2706661830133952,0.1581101670732827,0.2904761904761905,0.5,3.1498888707238017,3,adverse,breadth4_vol_50,monthly,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9422945396291309,0.9672502545776547,2.429208132341793,-0.13969202361643307,0.29208339077916196,0.1581101670732827,0.42641509433962255,0.5,2.6504340024547166,3,adverse,breadth4_vol_50,monthly,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9085301827016667,0.48846239232264566,2.1793794052590463,-0.13969202361643296,0.3210581360600152,0.1581101670732827,0.446875,0.5,2.0003915273079578,3,adverse,breadth4_vol_50,monthly,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.36683571551988337,2.095043018173591,1.4645806580836633,-0.21463021884169864,0.23233475026597553,0.15811016707328274,0.21223404255319145,0.5,2.3435286908198876,12,adverse,breadth4_vol_50,biweekly,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.3828798266182969,1.6610970695485365,1.4519901489381013,-0.21463021884169908,0.24438586082759703,0.15811016707328274,0.2343949044585987,0.5,2.699742256733331,8,adverse,breadth4_vol_50,biweekly,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.56307400384417,1.464276617342188,1.7917828913144125,-0.21252594302288463,0.2705839040331591,0.15811016707328274,0.2904761904761905,0.5,3.1555664603527736,5,adverse,breadth4_vol_50,biweekly,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9421750449934896,0.9671268971798823,2.430103931842496,-0.13949596896873506,0.2919324677300819,0.15811016707328274,0.42641509433962255,0.5,2.6616820573800366,5,adverse,breadth4_vol_50,biweekly,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9083357141065902,0.4883690575539881,2.1804021790502413,-0.13949596896873517,0.320827692712159,0.15811016707328274,0.446875,0.5,2.0190211182780176,5,adverse,breadth4_vol_50,biweekly,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.366988706797307,2.09629568366955,1.4662345362400324,-0.21463021884169986,0.2321134421638068,0.15811016707328276,0.21223404255319145,0.5,2.34124610004202,20,adverse,breadth4_vol_50,weekly,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.3830717846341123,1.6622124928153812,1.4538315577937804,-0.21463021884169953,0.24412791459511177,0.15811016707328276,0.2343949044585987,0.5,2.695873232617832,13,adverse,breadth4_vol_50,weekly,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5635166342504838,1.4656859054444529,1.7948018640171892,-0.21252594302288463,0.2702338051740603,0.15811016707328276,0.2904761904761905,0.5,3.1486230517216898,8,adverse,breadth4_vol_50,weekly,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9432647873467441,0.9682518717514605,2.436850337975143,-0.1390876532209685,0.2912775249890772,0.15811016707328276,0.42641509433962255,0.5,2.647926247827889,8,adverse,breadth4_vol_50,weekly,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9101094790817101,0.48922023667480175,2.189151939755373,-0.13908765322096817,0.31982796300839283,0.15811016707328276,0.446875,0.5,1.996238058707274,8,adverse,breadth4_vol_50,weekly,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.3669565890245976,2.0960326786222407,1.4646288606930806,-0.21463021884169908,0.2323975982461253,0.1581101670732827,0.21223404255319145,0.5,2.337573706934843,6,adverse,breadth4_vol_50,monthly_with_weekly_2x_emergency,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.382963224403988,1.6615816362275262,1.451902525682878,-0.2146302188416993,0.2444535431967364,0.1581101670732827,0.2343949044585987,0.5,2.6922429922247906,4,adverse,breadth4_vol_50,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5631225460529892,1.464431150713342,1.7914342320471268,-0.21252594302288463,0.2706661830133952,0.1581101670732827,0.2904761904761905,0.5,3.1498888707238017,3,adverse,breadth4_vol_50,monthly_with_weekly_2x_emergency,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9422945396291309,0.9672502545776547,2.429208132341793,-0.13969202361643307,0.29208339077916196,0.1581101670732827,0.42641509433962255,0.5,2.6504340024547166,3,adverse,breadth4_vol_50,monthly_with_weekly_2x_emergency,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9085301827016667,0.48846239232264566,2.1793794052590463,-0.13969202361643296,0.3210581360600152,0.1581101670732827,0.446875,0.5,2.0003915273079578,3,adverse,breadth4_vol_50,monthly_with_weekly_2x_emergency,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.3629178126405619,2.0630886593923004,1.4352678889232109,-0.2179953869505883,0.23560991927040917,0.1906140674209485,0.22872340425531915,0.6,2.900377997992076,6,adverse,breadth4_vol_60,monthly,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.37807178008611486,1.6332604892282134,1.4197958088801668,-0.2179953869505884,0.24811518582775255,0.1906140674209485,0.254140127388535,0.6,3.3661742452105217,4,adverse,breadth4_vol_60,monthly,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5665107628312986,1.4752295725104378,1.7739479381040608,-0.2159001275747885,0.27529022915967316,0.1906140674209485,0.3180952380952381,0.6,4.05852847669767,3,adverse,breadth4_vol_60,monthly,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9588796017937988,0.9843728544369663,2.4088355916986264,-0.14624135529854598,0.298989264110821,0.1906140674209485,0.47547169811320744,0.6,4.0579982539303066,3,adverse,breadth4_vol_60,monthly,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9310525534378902,0.4992473440253362,2.195483763036219,-0.1462413552985461,0.3246780785753492,0.1906140674209485,0.4937499999999999,0.6,2.9368761853098553,3,adverse,breadth4_vol_60,monthly,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.36279687503056657,2.0621061077354765,1.4352035389230928,-0.21799538695058773,0.23554839936201638,0.19035055792078162,0.22872340425531915,0.6,2.906333422390665,12,adverse,breadth4_vol_60,biweekly,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.3779881672408356,1.6327781365540028,1.4198635581115315,-0.21799538695058818,0.2480490444147711,0.19035055792078162,0.254140127388535,0.6,3.373674037212989,8,adverse,breadth4_vol_60,biweekly,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5664612484771685,1.4750715961222922,1.7742702841222726,-0.2159001275747887,0.275210103204507,0.19035055792078162,0.3180952380952381,0.6,4.064206855055653,5,adverse,breadth4_vol_60,biweekly,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9587569391913606,0.9842462059596864,2.409657886651391,-0.14604630846494382,0.2988433089096046,0.19035055792078162,0.47547169811320744,0.6,4.069247871431973,5,adverse,breadth4_vol_60,biweekly,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9308522836251782,0.4991516576764925,2.196469756034697,-0.14604630846494393,0.324452518601361,0.19035055792078162,0.4937499999999999,0.6,2.955508364296989,5,adverse,breadth4_vol_60,biweekly,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.3630132118087386,2.063863886134293,1.4370882826375442,-0.2179953869505894,0.23531020892993434,0.1903505579207815,0.22872340425531915,0.6,2.9040030586022785,20,adverse,breadth4_vol_60,weekly,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.3782566948027992,1.6343274503699217,1.4219551568597724,-0.2179953869505893,0.2477721994075258,0.1903505579207815,0.254140127388535,0.6,3.3697478071995426,13,adverse,breadth4_vol_60,weekly,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5670361619358526,1.4769061808038453,1.7776546045931034,-0.21590012757478938,0.2748343948284709,0.1903505579207815,0.3180952380952381,0.6,4.057177909986687,8,adverse,breadth4_vol_60,weekly,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.96018141468654,0.9857169786434321,2.4170687921219147,-0.14549650837529782,0.2981430257150041,0.1903505579207815,0.47547169811320744,0.6,4.055322602899115,8,adverse,breadth4_vol_60,weekly,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.933178515423442,0.5002628662050916,2.206493798698696,-0.1454965083752977,0.323370416010564,0.1903505579207815,0.4937499999999999,0.6,2.932444638289444,8,adverse,breadth4_vol_60,weekly,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.3629178126405619,2.0630886593923004,1.4352678889232109,-0.2179953869505883,0.23560991927040917,0.1906140674209485,0.22872340425531915,0.6,2.900377997992076,6,adverse,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,full_recent,0.16489361702127658
157,2023-08-11,2026-08-07,0.37807178008611486,1.6332604892282134,1.4197958088801668,-0.2179953869505884,0.24811518582775255,0.1906140674209485,0.254140127388535,0.6,3.3661742452105217,4,adverse,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.19745222929936307
105,2024-08-09,2026-08-07,0.5665107628312986,1.4752295725104378,1.7739479381040608,-0.2159001275747885,0.27529022915967316,0.1906140674209485,0.3180952380952381,0.6,4.05852847669767,3,adverse,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,trailing_2y,0.2761904761904762
53,2025-08-08,2026-08-07,0.9588796017937988,0.9843728544369663,2.4088355916986264,-0.14624135529854598,0.298989264110821,0.1906140674209485,0.47547169811320744,0.6,4.0579982539303066,3,adverse,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,trailing_1y,0.49056603773584906
32,2026-01-02,2026-08-07,0.9310525534378902,0.4992473440253362,2.195483763036219,-0.1462413552985461,0.3246780785753492,0.1906140674209485,0.4937499999999999,0.6,2.9368761853098553,3,adverse,breadth4_vol_60,monthly_with_weekly_2x_emergency,50,ytd,0.46875
188,2023-01-06,2026-08-07,0.38086322578298737,2.211430696091031,1.4945775609645604,-0.21463021884169908,0.23489790676990674,0.18407356044426937,0.21648936170212763,0.5,2.216448289181997,6,adverse,breadth3_concentration60_vol_50,monthly,50,full_recent,0.2074468085106383
157,2023-08-11,2026-08-07,0.3998276290955254,1.7607864173245655,1.4870707314554856,-0.2146302188416993,0.24728598913222025,0.18407356044426937,0.23949044585987259,0.5,2.5472010907118294,4,adverse,breadth3_concentration60_vol_50,monthly,50,since_incumbent_holdout_start,0.2484076433121019
105,2024-08-09,2026-08-07,0.5917096722416779,1.556287567780362,1.8374043280656667,-0.21252594302288463,0.2743180815009239,0.18407356044426937,0.2980952380952381,0.5,2.9330166941758513,3,adverse,breadth3_concentration60_vol_50,monthly,50,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0132988207884672,1.0405753137124516,2.506316351316773,-0.13849968497632426,0.2982365365353022,0.18407356044426937,0.441509433962264,0.5,2.2207815772182093,3,adverse,breadth3_concentration60_vol_50,monthly,50,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.9861137278743863,0.525411958064534,2.2356483426969556,-0.13849968497632414,0.3325092847730435,0.18407356044426937,0.47812499999999997,0.5,2.188445545083553,3,adverse,breadth3_concentration60_vol_50,monthly,50,ytd,0.78125
188,2023-01-06,2026-08-07,0.3806794731617589,2.2098859384087612,1.494457388025494,-0.21463021884169864,0.23481458531077867,0.1823253055108647,0.21648936170212763,0.5,2.226811020141739,12,adverse,breadth3_concentration60_vol_50,biweekly,50,full_recent,0.2074468085106383
157,2023-08-11,2026-08-07,0.39966837646103337,1.759838236214629,1.487067055345844,-0.21463021884169908,0.24719505852276924,0.1823253055108647,0.23949044585987259,0.5,2.559978421781154,8,adverse,breadth3_concentration60_vol_50,biweekly,50,since_incumbent_holdout_start,0.2484076433121019
105,2024-08-09,2026-08-07,0.5915330010047928,1.5557146753404343,1.837643775984655,-0.21252594302288463,0.2742052356919006,0.1823253055108647,0.2980952380952381,0.5,2.9465862499957076,5,adverse,breadth3_concentration60_vol_50,biweekly,50,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.012856130479558,1.040117998117342,2.507082726256458,-0.13828755685630556,0.29803340853292853,0.1823253055108647,0.441509433962264,0.5,2.2476646595028313,5,adverse,breadth3_concentration60_vol_50,biweekly,50,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.9853904745404862,0.5250700963000114,2.2363065965820996,-0.13828755685630556,0.33220352120182617,0.1823253055108647,0.47812499999999997,0.5,2.232970650117457,5,adverse,breadth3_concentration60_vol_50,biweekly,50,ytd,0.78125
188,2023-01-06,2026-08-07,0.38074405302463465,2.2104287822564936,1.4961479988422866,-0.21463021884169986,0.23453646343500628,0.17176723232759442,0.21648936170212763,0.5,2.229251822357319,20,adverse,breadth3_concentration60_vol_50,weekly,50,full_recent,0.2074468085106383
157,2023-08-11,2026-08-07,0.3997534571561614,1.7603447747238663,1.4889294073516586,-0.21463021884169953,0.2468727910441622,0.17176723232759442,0.23949044585987259,0.5,2.561765435135515,13,adverse,breadth3_concentration60_vol_50,weekly,50,since_incumbent_holdout_start,0.2484076433121019
105,2024-08-09,2026-08-07,0.591797991832173,1.5565739863259935,1.8407378255123457,-0.21252594302288463,0.2737700095540618,0.17176723232759442,0.2980952380952381,0.5,2.9480999640576537,8,adverse,breadth3_concentration60_vol_50,weekly,50,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0135201438562724,1.0408039494187684,2.5141692627934127,-0.13680599508964886,0.2972306058835878,0.17176723232759442,0.441509433962264,0.5,2.2506635269840434,8,adverse,breadth3_concentration60_vol_50,weekly,50,trailing_1y,0.6415094339622641
32,2026-01-02,2026-08-07,0.986475357591557,0.5255828724327087,2.2449412308352494,-0.13680599508964875,0.33099486601604144,0.17176723232759442,0.47812499999999997,0.5,2.2379375243832147,8,adverse,breadth3_concentration60_vol_50,weekly,50,ytd,0.78125
188,2023-01-06,2026-08-07,0.38086322578298737,2.211430696091031,1.4945775609645604,-0.21463021884169908,0.23489790676990674,0.18407356044426937,0.21648936170212763,0.5,2.216448289181997,6,adverse,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,full_recent,0.2074468085106383
157,2023-08-11,2026-08-07,0.3998276290955254,1.7607864173245655,1.4870707314554856,-0.2146302188416993,0.24728598913222025,0.18407356044426937,0.23949044585987259,0.5,2.5472010907118294,4,adverse,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,since_incumbent_holdout_start,0.2484076433121019
105,2024-08-09,2026-08-07,0.5917096722416779,1.556287567780362,1.8374043280656667,-0.21252594302288463,0.2743180815009239,0.18407356044426937,0.2980952380952381,0.5,2.9330166941758513,3,adverse,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,trailing_2y,0.3523809523809524
53,2025-08-08,2026-08-07,1.0132988207884672,1.0405753137124516,2.506316351316773,-0.13849968497632426,0.2982365365353022,0.18407356044426937,0.441509433962264,0.5,2.2207815772182093,3,adverse,breadth3_concentration60_vol_50,monthly_with_weekly_2x_emergency,50,trailing_1y,0.6415094339622641
