cik10,company_name_as_filed,sector,last_eligible_accession,last_eligible_available_at,recovered_symbols,recovery_status,primary_document,source_sha256,legacy_symbols,legacy_status,instance_document,instance_sha256
0001062478,ACTUATE CORP,technology,0001193125-14-401006,2014-11-07 00:00:00+00:00,,no_explicit_symbol_tag,d795746d10q.htm,1fe79f138f728d88887141b12c2df81a5841b5c0f59ed6a1025a6ccc1ad7bb09,BIRT,instance_symbol_recovered,birt-20140930.xml,7df89108c04a91b9dd2aa8a071b0ff0833fe7e70e63a4c308e2563dac50380c5
0001068874,IMPLANT SCIENCES CORP,technology,0001068874-15-000069,2015-11-17 00:00:00+00:00,,no_explicit_symbol_tag,imsc150930_10q.htm,86371207682ecdf3b7783000e051da75c9d26a7f2291f080867b23b3ef9d1897,IMSC,instance_symbol_recovered,imsc-20150930.xml,1ec3feba301bc643c1260f93e88705a733b990ee34a96f6673ddbaf4cfd799cd
0001068875,"BLUCORA, INC.",technology,0001068875-17-000057,2017-07-28 00:00:00+00:00,,no_explicit_symbol_tag,bcor10-qq22017.htm,30c870aa17e08219cb9eb75057e5044bda3b276f32cc93332d15fc7789b02b1e,BCOR,instance_symbol_recovered,bcor-20170630.xml,fa7dede509f1e037a837ee6439932da4ce226d418edc50afbd716eada5cee3f1
0001076682,MAJESCO ENTERTAINMENT CO,technology,0001144204-13-034092,2013-06-11 00:00:00+00:00,,no_explicit_symbol_tag,v346681_10q.htm,78f121ba62e7c8050f24d30b00fba21038533bb2929d5f74a6e0eb10639d3873,COOL,instance_symbol_recovered,cool-20130430.xml,bdd3bd613a8f8e9d23307b21069dfcff3789e07c961e433312acb767c90ecce5
0001080099,INFORMATICA CORP,technology,0001080099-15-000018,2015-08-07 00:00:00+00:00,,no_explicit_symbol_tag,infa-20150630x10q.htm,7fabc409f33f3d2a59f1340343a54b3c8647d1815ef6c20640fa95d7af039712,INFA,instance_symbol_recovered,infa-20150630.xml,aaf19e76d37f105a2df750e6b9b80fd9758f2c9c0c11186694a46e8a539eac5a
0001080747,GREENWAY MEDICAL TECHNOLOGIES INC,technology,0001188112-13-003308,2013-11-13 00:00:00+00:00,,no_explicit_symbol_tag,t77764_10q.htm,b8f3dc92e91a722a7ec3569829c9ce6fa0d221301c75df07f00a693f8974b6f5,GWAY,instance_symbol_recovered,gway-20130930.xml,9a94e915c7ee04f2243ce5362c101aba48dfe01f6676076001ab486f186c9f3f
0001081078,API TECHNOLOGIES CORP.,technology,0001193125-15-340373,2015-10-09 00:00:00+00:00,,no_explicit_symbol_tag,d80020d10q.htm,a9c8691336c45dda79683d6f3166a1f772a7f7698582035cfe8a31ad930f9837,ATNY,instance_symbol_recovered,atny-20150831.xml,d8e5cffff1f63f9eefb01551cdb7d7d6810b55bc3e2414610b922a15069313a6
0001082506,"GREAT ELM CAPITAL GROUP, INC.",technology,0001564590-20-024364,2020-05-12 00:00:00+00:00,,no_explicit_symbol_tag,gec-10q_20200331.htm,9e557cc36252d6a39b7176b8bf70d36aed44b3a51e1e8e56b61020ca467e430a,GEC,instance_symbol_recovered,gec-20200331.xml,9c50db4874fe5d645ea55d3825783d639ac80dd9d4ff3d28f7396ec872560d1a
0001082526,SCIQUEST INC,technology,0001564590-16-018270,2016-05-07 00:00:00+00:00,,no_explicit_symbol_tag,sqi-10q_20160331.htm,14c22652653ee320b99ee29c4a5b0d966aad34b7d0347e2b2785e945e70bcb29,SQI,instance_symbol_recovered,sqi-20160331.xml,0679960f3b1e309e860c16f522aff35b58acd9da17d6b61ecdf6b6cf284ed0e2
0001084755,ARIBA INC,technology,0001193125-12-337068,2012-08-07 00:00:00+00:00,,no_explicit_symbol_tag,d361648d10q.htm,a3d7eca862257463b98c3547ad8f53c324c521ed413d7276e0f15c319dc8e36b,ARBA,instance_symbol_recovered,arba-20120630.xml,c7f69893f47943cee6a5615164b22d06a4c3370ea28baa297b3b521a164de58f
0001084817,RESPONSYS INC,technology,0001193125-13-433154,2013-11-08 00:00:00+00:00,,no_explicit_symbol_tag,d603980d10q.htm,e934ff88b31e808542e3f26e4648c2f84e8f962274885534decc8df6ec7f5f0e,MKTG,instance_symbol_recovered,mktg-20130930.xml,a72cb9ee99c1536be9a7c16dc1ce5d89b4d709572004a30386eeaba8b6248f8f
0001085621,ACTUA CORP,technology,0001085621-18-000003,2018-03-31 00:00:00+00:00,,no_explicit_symbol_tag,actuacorp12312017.htm,066c6cd9d00fa65897527de12efda081523b106e080cdbad37b4de48f7a30c5e,ACTA,instance_symbol_recovered,acta-20171231.xml,ae9093f9bfa6d0ff559570e18eff8e6d49716a123fbb7bb7ff2d6563f0772926
0001087934,"INCONTACT, INC.",technology,0001564590-16-028621,2016-11-10 00:00:00+00:00,,no_explicit_symbol_tag,saas-10q_20160930.htm,8dee03c414ab4aed516ed559e3950d3e13c6cfd4c5bd35e1e80d536dd4036929,SAAS,instance_symbol_recovered,saas-20160930.xml,371739373ea15915448515c1a000e87938da4b0c94e507753dcbbd478edb4f7c
0001088033,QUEST SOFTWARE INC,technology,0001193125-12-347980,2012-08-10 00:00:00+00:00,,no_explicit_symbol_tag,d358492d10q.htm,84c0484f351d1b8221e0aae1f9b238c4a60a4e7aa417f0f71dfed0e329b948d1,QSFT,instance_symbol_recovered,qsft-20120630.xml,0f5fea77a71e742bddbd180b46e67ba9bd62cf1c3c039967953852dd4fce903a
0001092367,SYCAMORE NETWORKS INC,technology,0001193125-13-091939,2013-03-06 00:00:00+00:00,,no_explicit_symbol_tag,d466071d10q.htm,905a797cfc9f4f691d48263f30b4c99a0ec07e79452bfeb9328f9d895817da9b,SCMR,instance_symbol_recovered,scmr-20130126.xml,1eb5e88deb892740c60b23028bce1c80ff1316a6ca6ee92e290574a31619a3ae
0001094348,MATTERSIGHT CORP,technology,0001564590-18-020921,2018-08-10 00:00:00+00:00,,no_explicit_symbol_tag,matr-10q_20180630.htm,88f6935ff3ac408219f64886715057f356e6fa02c61d17719c37dfb887b85174,MATR,instance_symbol_recovered,matr-20180630.xml,b06f67a22e6f9af417ea1193f629628048a0e1825bebb585815ea7b7888a1364
0001095291,"WEB.COM GROUP, INC.",technology,0001095291-18-000091,2018-08-01 00:00:00+00:00,,no_explicit_symbol_tag,web20180630-10q.htm,5b936d528448e7a2af8b038395b5672b589166f8919f29eaa150520e1f7ae3a5,WEB,instance_symbol_recovered,web-20180630.xml,b7eef07541454233dbcd8175a737c18eafbb88e6e784d9c598bfef39ea6e88ea
0001096325,INTERSIL CORP/DE,technology,0001096325-17-000006,2017-02-18 00:00:00+00:00,,no_explicit_symbol_tag,isil-20161230x10k.htm,e86eb9e6058ab871b8e8fd30b13feea62ba038955444190c9ab73fb0dac38370,ISIL,instance_symbol_recovered,isil-20161230.xml,3716ec63c24898e91e6a6e5c0c8bda07ef47106dcfa4f3a7cc8c6957af6178f0
0001100969,"ASIAINFO-LINKAGE, INC",technology,0001193125-13-433891,2013-11-09 00:00:00+00:00,,no_explicit_symbol_tag,d603086d10q.htm,b6ff8327e0c3e25b1353b41935deb246d9f8b50f2416b18cdec59e7618e4617e,ASIA,instance_symbol_recovered,asia-20130930.xml,329b4379b88322f761fe56b79fe9cb5a44b1474538d685f8b712c0ff47ebda12
0001101169,VIASYSTEMS GROUP INC,technology,0001193125-15-174816,2015-05-07 00:00:00+00:00,,no_explicit_symbol_tag,d901735d10q.htm,1a1d18aa0a51e47f91bc28dcd4fea9b139e07a24bc419f1a21f2055d536060eb,VIAS,instance_symbol_recovered,vias-20150331.xml,8b2f9112eda9eb0709979edd5c6d62ac83586e1e1101582d801d5b9ef2f51ec9
0001102741,"STEC, INC.",technology,0001193125-13-324234,2013-08-08 00:00:00+00:00,,no_explicit_symbol_tag,d563023d10q.htm,22a2c7805c1437eee92ec253c6510d63d117ffe3e634b82c08a56a0e38c5f360,STEC,instance_symbol_recovered,stec-20130630.xml,823c0d67c26f0586b38dc6d17c5398429e02bcf06cc254f1595e8a86eb37e8dd
0001104042,ADVANCED ANALOGIC TECHNOLOGIES INC,technology,0001193125-12-002015,2012-01-05 00:00:00+00:00,,no_explicit_symbol_tag,d241101d10q.htm,89cf56c591401d3b7b1346b33da2d09d612e2089b0996cfe0a2a48f84933b44a,AATI,instance_symbol_recovered,aati-20110930.xml,c616e28c24f36701149d167381b23b119e2a31bfb6d11ff3d73508cd29b87dd5
0001104188,SOHU COM INC,technology,0001193125-18-155137,2018-05-09 00:00:00+00:00,,no_explicit_symbol_tag,d579727d10q.htm,8bdf990552e72596d346daf6c0714781503363df5afda7de2bd8a7ac5f55571a,SOHU,instance_symbol_recovered,sohu-20180331.xml,d0194344f57f16eb0dd8c1d4e040f6cacee127b59714dda6dd46b6f60408f461
0001110647,"OCLARO, INC.",technology,0001628280-18-013985,2018-11-09 00:00:00+00:00,,no_explicit_symbol_tag,oclr-9x29x2018x10q.htm,5a178410b91cdb3756ae3796d5c92d7be319ee2f51eaea77e4ed6a63dac4f8a3,OCLR,instance_symbol_recovered,oclr-20180929.xml,d3ba83c3fa70eb63181c05518946d121de61eafa6a52674491151132acebe82e
0001111665,TELECOMMUNICATION SYSTEMS INC /FA/,technology,0001564590-15-008934,2015-10-31 00:00:00+00:00,,no_explicit_symbol_tag,tsys-10q_20150930.htm,154a1c6c6119b0e581895e47cabe0eafb0d9947a7603339866e9511b7d93e716,TSYS,instance_symbol_recovered,tsys-20150930.xml,b404af148a10057e1bc0a57fdac5dc3c8db50383d204f5c82c56e017accfdf27
0001114714,KENEXA CORP,technology,0001114714-12-000030,2012-11-10 00:00:00+00:00,,no_explicit_symbol_tag,knxa-20120930x10q.htm,00ebc474b69350b42a20e12486a47d05c8ae1e6ed220902a4bb9da2cd8885251,KNXA,instance_symbol_recovered,knxa-20120930.xml,98de2e3e9c175d7fa659143e189547cd37687e36ec7c74e68a36f19cf3f95f1f
0001117106,NETSUITE INC,technology,0001117106-16-000072,2016-10-29 00:00:00+00:00,,no_explicit_symbol_tag,a930201610q.htm,6c5e6025514159b0bba0ef947cd801640c8966056be2866926671e899496972f,N,instance_symbol_recovered,n-20160930.xml,84bd648e664728b25aea80afe23888b5fa5af7ef321d0079fb8f73572f194982
0001122342,ALLIANCE FIBER OPTIC PRODUCTS INC,technology,0001206774-16-005738,2016-05-03 00:00:00+00:00,,no_explicit_symbol_tag,afop_10q.htm,d58576edddf129579d3ce9d7bc3e8a8e0fccc6267ea660d57e7c7dda3a19f7e9,AFOP,instance_symbol_recovered,afop-20160331.xml,5f1acde6b7ee3f984725914bc75b33007233261820549760549f99415a2db3eb
0001122897,CVENT INC,technology,0001122897-16-000061,2016-11-03 00:00:00+00:00,,no_explicit_symbol_tag,a10q-093016.htm,3d5605570f51ca767ab104316ee6068700de9dee058cb9d1fc808a6e5c8fafa2,CVT,instance_symbol_recovered,cvt-20160930.xml,f2f3727dfff9c198cb7ae0a471c9c4bc6c1538e37b4c7217b5c408952ce56adf
0001130258,ACME PACKET INC,technology,0001193125-13-086647,2013-03-02 00:00:00+00:00,,no_explicit_symbol_tag,d440004d10k.htm,f8b7aec5e100acf0153a0339481bac9c4f850c701fcb468209e9cf6a516252c7,APKT,instance_symbol_recovered,apkt-20121231.xml,564cbdcfc5e61003078f8a2387c0ea7cac0696e04e95e733558b53c1f99579ea
0001134203,TALEO CORP,technology,0001193125-12-089437,2012-03-01 00:00:00+00:00,,no_explicit_symbol_tag,d254366d10k.htm,8f3fc526e249ea31d3d3dd36dc14a547caf5e66d6d32f3f37b29182f6765f2aa,TLEO,instance_symbol_recovered,tleo-20111231.xml,36b90f7e1b2f02d3827d55864c353d3dff9df27ad60d2c6b7324a5b52efecfb8
0001141107,ARRIS GROUP INC,technology,0001193125-15-370106,2015-11-07 00:00:00+00:00,,no_explicit_symbol_tag,d70478d10q.htm,bb12293954551c408b6e6a6ea4893b2458b05245aad7189c3b25b360d00794ca,ARRS,instance_symbol_recovered,arrs-20150930.xml,ef2d4a8466f4d4f38ea039466a31c638f0ac362a30d524f11272573649f4ae18
0001163932,ACTIVE NETWORK INC,technology,0001193125-13-427873,2013-11-06 00:00:00+00:00,,no_explicit_symbol_tag,d599873d10q.htm,acf77a58f35961ed6cc2413f44606cc4b1f4ef4032ebd099d88b3940692f4531,ACTV,instance_symbol_recovered,actv-20130930.xml,6de66a5abb72c3f362c69c7a5ca9992d8cafba2f4386c4c751545456720a998d
0001167294,MERU NETWORKS INC,technology,0001193125-15-177218,2015-05-08 00:00:00+00:00,,no_explicit_symbol_tag,d900456d10q.htm,48e87df10996a16d66af9f35771d1c11280a9a43c72ae768858a6c6fcdb2ec3f,MERU,instance_symbol_recovered,meru-20150331.xml,e7d7ce887aa38538bfaabbd3c1d9a81392de80a83b48bb2b27b62e935cbccb8a
0001169987,"HTG MOLECULAR DIAGNOSTICS, INC",technology,0001564590-19-042942,2019-11-13 00:00:00+00:00,,no_explicit_symbol_tag,htgm-10q_20190930.htm,d200ea9b047957bafbea61b6647af3cd830db036a2993f61ef52569634066d65,HTGM,instance_symbol_recovered,htgm-20190930.xml,4330fb205e5a80b24766272a4ee7ee3eea2de5193daa0c49d62ab00a9ad83a26
0001170534,MITEL NETWORKS CORP,technology,0001193125-18-306391,2018-10-25 00:00:00+00:00,,no_explicit_symbol_tag,d631612d10q.htm,fd4bbad3f9acae315083234384ddf4f8c5bb39bf961bac747243f06c8478092f,MITL,instance_symbol_recovered,mitl-20180930.xml,79d0503f860fcb28e208bd78d1bde937f73e4c4d1a1273ef39f9dac517d7c23a
0001173752,"ARUBA NETWORKS, INC.",technology,0001628280-15-001657,2015-03-11 00:00:00+00:00,,no_explicit_symbol_tag,arun-20150131x10q.htm,83185c3dc2a1aed9003675fb7abdcdb73322cd545a46c0692dac55059f1b1560,ARUN,instance_symbol_recovered,arun-20150131.xml,798a8735bbea14d116bfca78abdd0509284edb4554ff86c1b7116d0607cc5d8e
0001175609,"CAVIUM, INC.",technology,0001564590-18-010304,2018-05-03 00:00:00+00:00,,no_explicit_symbol_tag,cavm-10q_20180331.htm,2306176451c9ae1d309bb2ce11c6d681b69c20c7805fe469cca9e89888614de3,CAVM,instance_symbol_recovered,cavm-20180331.xml,73cc747038af85128ee1eca9da1d65f5cd675bb5f802baf584d9d6145d4fff7e
0001180079,SILVER SPRING NETWORKS INC,technology,0001564590-17-023250,2017-11-10 00:00:00+00:00,,no_explicit_symbol_tag,ssni-10q_20170930.htm,6edaf19f525c97640ffb43ef91b6173002b1e43a4efea0e4bc243b52eb0da8e6,SSNI,instance_symbol_recovered,ssni-20170930.xml,faee8b99a1cd6a2488708feafd92bc6c6b5a33708c637ebbf5f3e7edbd528a81
0001201663,AUDIENCE INC,technology,0001193125-15-182154,2015-05-12 00:00:00+00:00,,no_explicit_symbol_tag,d899397d10q.htm,e8fb5edc8a02b4196b7390576b1a5d9aab0ba7c812d889953106c4831771834f,ADNC,instance_symbol_recovered,adnc-20150331.xml,72d11a106a037492b38b8c62e0d7b4e1dbe2639dfa6dd13e2a2cf1167421c6ea
0001211759,CONNECTURE INC,technology,0001564590-16-028716,2016-11-10 00:00:00+00:00,,no_explicit_symbol_tag,cnxr-10q_20160930.htm,c1bde7891e71121f604e4c359a90d3d8bf00f2b1d0447174137028ccb855e8eb,CNXR,instance_symbol_recovered,cnxr-20160930.xml,b7598a614c97e818189195f9af55f41925ab5e9a56aff21e12e6330335c1a1bb
0001224370,"MINDSPEED TECHNOLOGIES, INC",technology,0001193125-13-473608,2013-12-17 00:00:00+00:00,,no_explicit_symbol_tag,d608899d10k.htm,0121cccd3000845b22820481b33152f3fce9bb59d1d7abe3e3fb91f45db8d014,MSPD,instance_symbol_recovered,mspd-20130927.xml,c8352b0ca0da65c330312c603ad3b58032396a3e38e6518ef24e15c7906fa94d
0001227930,ENTROPIC COMMUNICATIONS INC,technology,0001227930-15-000006,2015-02-25 00:00:00+00:00,,no_explicit_symbol_tag,entr2014123110-k.htm,e2741cae475dd525a8db4c416a4f63a10b5bbd92f36d3257d6983c50fbdd3185,ENTR,instance_symbol_recovered,entr-20141231.xml,c7059bb544a26a0ba7583e1fbbcfe987aba903f8f1909b0db37b535f5ffdcaea
0001244937,ENERNOC INC,technology,0001244937-17-000101,2017-08-10 00:00:00+00:00,,no_explicit_symbol_tag,q22017enoc.htm,4df7d063187438e3bf675d9db53df64bd0cda0a3a11e5c3dc5f0a1eda9a748d3,ENOC,instance_symbol_recovered,enoc-20170630.xml,ae9422bbb822ec5ad835d111e871c81d389b1aacf88cf311d19a7567bb3a560c
0001254419,MEDASSETS INC,technology,0001193125-15-370375,2015-11-07 00:00:00+00:00,,no_explicit_symbol_tag,d90494d10q.htm,fc1a5d0d4753c296d60a4a1d6b77c261b7e80898a4fd0cc8bc46cde5e8c2f676,MDAS,instance_symbol_recovered,mdas-20150930.xml,616150d2fc4a1f1f6e692eef75525927eb07cc689b54aed84c0677f511948e92
0001261694,TESSERA TECHNOLOGIES INC,technology,0001628280-16-020555,2016-11-02 00:00:00+00:00,,no_explicit_symbol_tag,tsra-2016930x10xq.htm,e7fd7ede36627b14dc0eb2ef6463c30f0cad2c0148325aff28751e204e1f7c47,TSRA,instance_symbol_recovered,tsra-20160930.xml,de1d732fdb475d68b1684f5eedfb59457337fb56f82acff7d955da351abae6d9
0001271024,LINKEDIN CORP,technology,0001271024-16-000059,2016-10-28 00:00:00+00:00,,no_explicit_symbol_tag,a20160930-10qdocument.htm,4388242181d4bc0febb20cc6d19704de1c63a378e299ce68027bc48447672810,LNKD,instance_symbol_recovered,lnkd-20160930.xml,4d6bd3bcaf7250760caa49e4c61176b9c468a3a98c7a13ad1c57f9a354688d60
0001294924,INVENSENSE INC,technology,0001193125-17-028356,2017-02-03 00:00:00+00:00,,no_explicit_symbol_tag,d329316d10q.htm,584cb3051a10355d4f98944d23cb9442bc0f4423d5dc96cb4826c2e1ab30cdca,INVN,instance_symbol_recovered,invn-20170101.xml,1f8cfb15d4a1ac1ff8553d054597261bfba30498614e60afd2736f0870499783
0001301031,DEMANDWARE INC,technology,0001564590-16-016802,2016-04-29 00:00:00+00:00,,no_explicit_symbol_tag,dwre-10q_20160331.htm,71b1ac0b3f9e8836dc45cac775d7d9f17ded3e13c114dcbd34bbf167ef97df48,DWRE,instance_symbol_recovered,dwre-20160331.xml,7168e4c92d26072584d9f94242500c8027756be9031ede5256148a2db42ccddf
0001301843,QUANTUM SOLAR POWER CORP.,technology,0001062993-12-001771,2012-05-16 00:00:00+00:00,,no_explicit_symbol_tag,form10q.htm,81947ff38fcc61d2392039f35b2b39267913e41c93eb0b5745b3909824a8af80,QSPW,instance_symbol_recovered,qspw-20120331.xml,fc3c574f5b9c690666925512bf5e08bc79b06578f1a00c9c0cf27d5400ac34e0
0001305294,QLIK TECHNOLOGIES INC,technology,0001193125-16-662243,2016-07-29 00:00:00+00:00,,no_explicit_symbol_tag,d189835d10q.htm,77f10af5624db0404485bf370d7374be088c59c1088d71397509073fb991bc9f,QLIK,instance_symbol_recovered,qlik-20160630.xml,2a4a29afcd56fa90482d0101605b918a8648eb763e7a99d03833639550d5f751
0001312073,"VERIFONE SYSTEMS, INC.",technology,0001312073-18-000024,2018-06-09 00:00:00+00:00,,no_explicit_symbol_tag,pay10q4302018.htm,f33deab9a2a99c3416d7aa9f956b3201683757677bc7d805ab6b20c7463de12c,PAY,instance_symbol_recovered,pay-20180430.xml,1543aa4ea0489fb191fff560f4d931cc01b42e8b93de80993ca5edeb6a131803
0001316016,AQUANTIA CORP,technology,0001564590-19-030844,2019-08-09 00:00:00+00:00,,no_explicit_symbol_tag,aq-10q_20190630.htm,53f80c3a0d1fcc2474c2a7d6ab1db9b4982ab2208fb272b722994974ef35d382,AQ,instance_symbol_recovered,aq-20190630.xml,ca9fe136dd90e204d9831ebd9462ff6e9426755a3d735116be56e2d0743d222a
0001322554,XACTLY CORP,technology,0001564590-17-012321,2017-06-09 00:00:00+00:00,,no_explicit_symbol_tag,xtly-10q_20170430.htm,f107ca9b7ef6881cbfe01ce353059a26901293fc3a1785460563ed265bf1b48e,XTLY,instance_symbol_recovered,xtly-20170430.xml,b784f622dfc9c8cdfeada079798568ec26379c32dec5cd9375af8aaeca20184f
0001324772,APIGEE CORP,technology,0001628280-16-019998,2016-10-08 00:00:00+00:00,,no_explicit_symbol_tag,apic201610-k.htm,db8bcd6f25317f96466736fc0d32b71b07576ef4dcb07cc0b2fbc7b648ace536,APIC,instance_symbol_recovered,apic-20160731.xml,2dcf856b50b4cbfe404970e8edc88df0a782de4868192d267327bb07d4b8cc3c
0001328015,IMPRIVATA INC,technology,0001564590-16-021963,2016-08-03 00:00:00+00:00,,no_explicit_symbol_tag,impr-10q_20160630.htm,eea36d069ed7057cf72c178f9b636ec9db68698336c61f51c1e57f888c4d30f7,IMPR,instance_symbol_recovered,impr-20160630.xml,bba8e03b9cd68572c5b90197bebc75e48e8ebdc784c206436c68c663f7ee51b8
0001330421,BAZAARVOICE INC,technology,0001330421-17-000059,2017-11-29 00:00:00+00:00,,no_explicit_symbol_tag,bv1031201710-qq2.htm,55dcc9923cdbf11729a31121e78dc8fd6265f2b2a449292acea234a4a4c9a900,BV,instance_symbol_recovered,bv-20171031.xml,edbb413532ef1773ff959b90fa802c26d9c3ef5cd38964c8d5ff59da97923f7a
0001334478,"NCI, INC.",technology,0001193125-17-248818,2017-08-05 00:00:00+00:00,,no_explicit_symbol_tag,d423269d10q.htm,a96e5377e3b77a251608e65a80169c8e57c53322a4aab6c23bf1efc82ac1830c,NCIT,instance_symbol_recovered,ncit-20170630.xml,03f4474c33886a6d92df9095d52cc6b79f52075dc4a9913671cfee6fd2c818e1
0001348334,BARRACUDA NETWORKS INC,technology,0001628280-18-000227,2018-01-10 00:00:00+00:00,,no_explicit_symbol_tag,cuda-fy18xq3x10qx20171130.htm,30746db81da894371f880a32487fdf8f16409726466808a25fd5dee44c9baf58,CUDA,instance_symbol_recovered,cuda-20171130.xml,e2323e202407cd0e3d8db449e4ecfb7b488aa98d5305eb7e6bd6eefaa0465fbf
0001349454,"TRULIA, INC.",technology,0001193125-15-070992,2015-03-03 00:00:00+00:00,,no_explicit_symbol_tag,d848960d10k.htm,f1c48b71f604e8b719741eb0f3b3a44c88ddcbe473493ab187429c1499c1f7c7,TRLA,instance_symbol_recovered,trla-20141231.xml,245eef51a91c7d4dce429d7141c3541762b756f3af1eefd083860315acd83197
0001350684,"CHINA INFORMATION TECHNOLOGY, INC.",technology,0001062993-12-002666,2012-08-08 00:00:00+00:00,,no_explicit_symbol_tag,form10q.htm,16895280f2ec65a72b388e005566e6920234489c372f07ed2b359b4f7ccb71c8,CNIT,instance_symbol_recovered,cnit-20120630.xml,96b40d7d605251a5f583b28f1980b693beec0ef404890885db4faa2d089ba368
0001355128,OCZ TECHNOLOGY GROUP INC,technology,0001193125-13-393190,2013-10-08 00:00:00+00:00,,no_explicit_symbol_tag,d451980d10q.htm,ba5668d45eb4198159a62aa1e0888b194af1cb8f71f7fd175abff633999233c9,OCZ,instance_symbol_recovered,ocz-20130531.xml,6e6a7b2ae28d8457448d8e52beff0c7c089d5875fe6469cf3aab54fde318d250
0001357326,"RIVERBED TECHNOLOGY, INC.",technology,0001357326-15-000005,2015-02-14 00:00:00+00:00,,no_explicit_symbol_tag,rvbd-12312014x10k.htm,f089fdc49532c0d12878d855ad1b4d5d4d6ca3c24f96c75587aa93093e5f6d5a,RVBD,instance_symbol_recovered,rvbd-20141231.xml,0fe98c32d1e42cb8adc3c87c70ae73ae687b709a0afb63c5a446d6794b8e90c9
0001358483,"EVERYDAY HEALTH, INC.",technology,0001571049-16-019644,2016-11-09 00:00:00+00:00,,no_explicit_symbol_tag,t1600679_10q.htm,7fb0e36cde1bc9015c4cecfcdbca1a9e38cc0ed633027fec5fc028cbae36b8e0,EVDY,instance_symbol_recovered,evdy-20160930.xml,ee2a955b46a6cc88373b6eccc18cac283a65af739f3f063e498039afac2ce6bf
0001364962,IMPERVA INC,technology,0001564590-18-026885,2018-11-06 00:00:00+00:00,,no_explicit_symbol_tag,impv-10q_20180930.htm,163767b0410331004353fb787d4976a1d96bbf9f57d0b86f4799678854da7655,IMPV,instance_symbol_recovered,impv-20180930.xml,e85c5b799d2d7f0dbeb0a27fe7dc11d98a476d40f2bf9f5590603158dc484738
0001366684,HOMEAWAY INC,technology,0001193125-15-370091,2015-11-07 00:00:00+00:00,,no_explicit_symbol_tag,d48679d10q.htm,3ea94f81d77781edc373ff5468717093b3c052f37d01e1c9661b9eea266fc316,AWAY,instance_symbol_recovered,away-20150930.xml,624017e0655eea352a81a84621a085c9ca1e672c3502b4d4d9cea4f2031d4672
0001383729,"FUSION-IO, INC.",technology,0001193125-14-190067,2014-05-09 00:00:00+00:00,,no_explicit_symbol_tag,d697343d10q.htm,d2516fdd001b6fac9c724cae852098fbfd94d51eaad33188efcc725386f73e12,FIO,instance_symbol_recovered,fio-20140331.xml,05f9bf196284427e00ddbea5fcfb52844616724e7048565108a6219c84b7790d
0001383871,"LIFELOCK, INC.",technology,0001628280-16-021047,2016-11-10 00:00:00+00:00,,no_explicit_symbol_tag,lock-20160930x10q.htm,b6c104ea233459fc865ac0841011c18fafbd430687550a40d229dc0e2feda157,LOCK,instance_symbol_recovered,lock-20160930.xml,7095f52e3745d35726ba1ca466e782d7995ddf0bae58f6d17d5b8a39f01a3bde
0001389002,MARIN SOFTWARE INC,technology,0001564590-17-002964,2017-03-02 00:00:00+00:00,,no_explicit_symbol_tag,mrin-10k_20161231.htm,756c28383e305811737026191280d953b3322cd722badca63b4a01c9e0bbc780,MRIN,instance_symbol_recovered,mrin-20161231.xml,20220ee9c4721509d845d1875f6287b4f552cd77962fcf5bab6aedcf01199d56
0001392522,"FREESCALE SEMICONDUCTOR, LTD.",technology,0001392522-15-000020,2015-10-24 00:00:00+00:00,,no_explicit_symbol_tag,q3201510-q.htm,2d9980703e13c4d78250d0c675783d3e0c7d2a65969c0140fdda2131d63a66eb,FSL,instance_symbol_recovered,fsl-20151002.xml,f38133eac24aa995c46d297fc56fca3b2e096fd7a75e1e45e998908be5ce98bd
0001395848,ADESTO TECHNOLOGIES CORP,technology,0001558370-20-007683,2020-06-23 00:00:00+00:00,,no_explicit_symbol_tag,iots-20200331x10q.htm,e431f3f76564dd805a888a7b3429f42ee0add4710a65797022ecdcf243477ab0,IOTS,instance_symbol_recovered,iots-20200331.xml,30bf3febb52f92c5500f191cdf5c05e80bfb406d311a90e59bf72ed467557fbc
0001407190,VIOLIN MEMORY INC,technology,0001193125-16-621417,2016-06-15 00:00:00+00:00,,no_explicit_symbol_tag,d204781d10q.htm,a44c91955b6542dfeb89ed7cfca1c7e5d9804f5b6975d88930531ff8cfde9c52,VMEM,instance_symbol_recovered,vmem-20160430.xml,d51aca026ce195d70f3bc433fb0fe8f2955f3cdb5ac1087de97c911b4aefa050
0001410172,"RUBICON TECHNOLOGY, INC.",technology,0001193125-16-764417,2016-11-10 00:00:00+00:00,,no_explicit_symbol_tag,d334957d10q.htm,339a70479c6b5498df3c75249bd8e44c59330c316ec41b478b49fc250a82d09a,RBCN,instance_symbol_recovered,rbcn-20160930.xml,f7faabc099258772159ce9b90e825c1bac3d674fabd3995ade196f812460e998
0001412043,"OPOWER, INC.",technology,0001193125-16-585572,2016-05-11 00:00:00+00:00,,no_explicit_symbol_tag,d334188d10q.htm,5cdbeb59a7c0d83c926acb21e3e93b0314e9994b1d78c0a35582bbf834167fe1,OPWR,instance_symbol_recovered,opwr-20160331.xml,484d57034ad92417f45150073bb9e331f15b62dfc6dc99f2581d3f1b4a177931
